troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t2.6868122394430265
1tbedt"bolster"tbedt1.0t0.6159507656823301
2tbedt"mattress cover"tbedt1.0t2.4743864818592343
3tbedtlegtbedt1.0t0.5269804541404627
4tbedtbox springtbedt1.0t-0.04659641318128982
5tbedtheadboardtbedt1.0t1.7711576357923224
6tbedt"mattress"tbedt1.0t2.6227804905915266
7tbedt"pillow protector"tbedt1.0t2.015866761960682
8tbedt"elastic"tbedt1.0t0.2381839849194817
9tbedt"footboard"tbedt1.0t1.5679032360579932
10tbedt"switch"t"refrigerator"t0.0t0.22310240789823532
11tbedt"refrigerator compartment"t"refrigerator"t0.0t-0.0651928557445814
12tbedt"egg tray"t"refrigerator"t0.0t1.2342748855632344
13tbedtshelf channelt"refrigerator"t0.0t0.33061541644782677
14tbedt"magnetic gasket"t"refrigerator"t0.0t-0.8054815732813203
15tbedt"storage door"t"refrigerator"t0.0t-0.3904973405918513
16tbedtfreezer doort"refrigerator"t0.0t-0.5897659696304037
17tbedtguard railt"refrigerator"t0.0t-0.8186868160716388
18tbedtcrispert"refrigerator"t0.0t-0.7580457501720288
19tbedtglass covert"refrigerator"t0.0t0.9970607370670498
20tbedt"butter compartment"t"refrigerator"t0.0t0.9439548519808
21tbedt"thermostat control"t"refrigerator"t0.0t-0.6530071345363913
22tbedt"freezer compartment"t"refrigerator"t0.0t-0.5441681957656572
23tbedt"ice cube tray"t"refrigerator"t0.0t0.8580077560392919
24tbedt"meat keeper"t"refrigerator"t0.0t-0.4115998309126808
25tbedt"door stop"t"refrigerator"t0.0t-0.8701249256559139
26tbedtshelft"refrigerator"t0.0t1.0987138560713798
27tbedt"dairy compartment"t"refrigerator"t0.0t0.5357563281046668
28tbedtdoor shelft"refrigerator"t0.0t0.8925623796067915
29tbedtdrain hosetdishwashert0.0t-0.6071722062791909
30tbedt"overflow protection switch"tdishwashert0.0t-0.3182927783744259
31tbedt"tub"tdishwashert0.0t1.2036344011604079
32tbedtpumptdishwashert0.0t-0.3052958923707896
33tbedt"gasket"tdishwashert0.0t-0.08151645288932848
34tbedt"water hose"tdishwashert0.0t-0.2852916050887801
35tbedt"heating element"tdishwashert0.0t-0.4847420433637707
36tbedtracktdishwashert0.0t0.81955685636997
37tbedt"cutlery basket"tdishwashert0.0t0.8774197621536707
38tbedt"wash tower"tdishwashert0.0t-0.584354054320764
39tbedt"motor"tdishwashert0.0t-0.6760172169334187
40tbedt"detergent dispenser"tdishwashert0.0t-0.5087039412402424
41tbedtslidetdishwashert0.0t0.1585964267277301
42tbedt"leveling foot"tdishwashert0.0t0.08706777521840119
43tbedt"insulating material"tdishwashert0.0t0.3991608130221687
44tbedtspray armtdishwashert0.0t-0.7212725296746607
45tbedtrinse-aid dispensertdishwashert0.0t-0.35631870705308266
46tbedtlocktdoort0.0t-0.39248783838769136
47tbedtcornicetdoort0.0t-0.4316442761317356
48tbedt"hanging stile"tdoort0.0t0.08314019768459466
49tbedt"entablature"tdoort0.0t-0.7301968647228085
50tbedt"top rail"tdoort0.0t1.0430871933847488
51tbedtmiddle paneltdoort0.0t0.6122272321732692
52tbedt"bottom rail"tdoort0.0t1.0544340587996235
53tbedtpaneltdoort0.0t0.687124707939244
54tbedtjambtdoort0.0t0.31533349509921693
55tbedtdoorknobtdoort0.0t0.21101142414889745
56tbedt"threshold"tdoort0.0t-1.108070899251128
57tbedt"weatherboard"tdoort0.0t0.6689350930979584
58tbedtlock railtdoort0.0t-0.7171881801196754
59tbedt"shutting stile"tdoort0.0t0.1971177303396796
60tbedtheadertdoort0.0t-1.3792946297634288
61tbedtringt"mortise lock"t0.0t-0.06410372378854896
62tbedtkeywayt"mortise lock"t0.0t-0.4788924980576401
63tbedt"cotter pin"t"mortise lock"t0.0t-0.5299015502062524
64tbedtspringt"mortise lock"t0.0t-0.005967665164370731
65tbedt"rotor"t"mortise lock"t0.0t-0.7191806521154624
66tbedtcylinder caset"mortise lock"t0.0t0.003938344789572604
67tbedtkeyt"mortise lock"t0.0t-0.5215507394607162
68tbedt"faceplate"t"mortise lock"t0.0t-0.4645699499374844
69tbedt"dead bolt"t"mortise lock"t0.0t-0.5891139707196384
70tbedtcylindert"mortise lock"t0.0t-0.1326139426303392
71tbedt"stator"t"mortise lock"t0.0t-0.6163499047974232
72tbedt"strike plate"t"mortise lock"t0.0t-0.13364700920131073
73tbedt"valve seat shaft"t"toilet"t0.0t-0.6425440232626882
74tbedt"tank lid"t"toilet"t0.0t0.3743457154141303
75tbedtconical washert"toilet"t0.0t0.46031475531026733
76tbedt"lift chain"t"toilet"t0.0t-0.2182010569557016
77tbedt"seat"t"toilet"t0.0t0.6993265872597565
78tbedt"shutoff valve"t"toilet"t0.0t-1.1152814965706401
79tbedt"trip lever"t"toilet"t0.0t-0.21152096604763884
80tbedtball-cock supply valvet"toilet"t0.0t-0.6002979405992132
81tbedt"toilet bowl"t"toilet"t0.0t1.0821701888516253
82tbedtflush handlet"toilet"t0.0t0.481239897647969
83tbedtwax sealt"toilet"t0.0t-0.71239030954986
84tbedt"tank ball"t"toilet"t0.0t-0.41607818552941633
85tbedt"float ball"t"toilet"t0.0t-0.3127274861391396
86tbedt"filler tube"t"toilet"t0.0t-0.3113842159966949
87tbedt"waste pipe"t"toilet"t0.0t-0.551676767513129
88tbedt"seat cover"t"toilet"t0.0t1.0148371898364543
89tbedt"cold-water supply line"t"toilet"t0.0t-1.1443778315516404
90tbedt"overflow tube"t"toilet"t0.0t-0.10703787241577833
91tbedt"trap"t"toilet"t0.0t-0.8361222672113007
92tbedt"refill tube"t"toilet"t0.0t-0.06324360314434116
93t"refrigerator"tpillowtbedt0.0t0.25866014534013726
94t"refrigerator"t"bolster"tbedt0.0t0.3321703863887677
95t"refrigerator"t"mattress cover"tbedt0.0t-0.105924583145953
96t"refrigerator"tlegtbedt0.0t-0.41534252225704005
97t"refrigerator"tbox springtbedt0.0t1.3765194768318798
98t"refrigerator"theadboardtbedt0.0t0.3033621574191558
99t"refrigerator"t"mattress"tbedt0.0t1.0857253326216887
100t"refrigerator"t"pillow protector"tbedt0.0t0.8633114389392142
101t"refrigerator"t"elastic"tbedt0.0t0.06614909509169464
102t"refrigerator"t"footboard"tbedt0.0t0.1283934847062019
103t"refrigerator"t"switch"t"refrigerator"t1.0t0.8097422538154244
104t"refrigerator"t"refrigerator compartment"t"refrigerator"t1.0t2.8504429904482924
105t"refrigerator"t"egg tray"t"refrigerator"t1.0t2.55739062052523
106t"refrigerator"tshelf channelt"refrigerator"t1.0t0.231906028699815
107t"refrigerator"t"magnetic gasket"t"refrigerator"t1.0t0.7992282933882627
108t"refrigerator"t"storage door"t"refrigerator"t1.0t1.1584854215403333
109t"refrigerator"tfreezer doort"refrigerator"t1.0t3.509177278178153
110t"refrigerator"tguard railt"refrigerator"t1.0t-0.5113493674241522
111t"refrigerator"tcrispert"refrigerator"t1.0t0.6435029958933705
112t"refrigerator"tglass covert"refrigerator"t1.0t1.351541121945505
113t"refrigerator"t"butter compartment"t"refrigerator"t1.0t2.9546763927264275
114t"refrigerator"t"thermostat control"t"refrigerator"t1.0t1.4504771504503438
115t"refrigerator"t"freezer compartment"t"refrigerator"t1.0t3.3039129278428203
116t"refrigerator"t"ice cube tray"t"refrigerator"t1.0t2.6922983894882844
117t"refrigerator"t"meat keeper"t"refrigerator"t1.0t0.9245826918008202
118t"refrigerator"t"door stop"t"refrigerator"t1.0t-0.32538063844939535
119t"refrigerator"tshelft"refrigerator"t1.0t1.5021671692215572
120t"refrigerator"t"dairy compartment"t"refrigerator"t1.0t2.280953907675087
121t"refrigerator"tdoor shelft"refrigerator"t1.0t2.0070367477794426
122t"refrigerator"tdrain hosetdishwashert0.0t1.2761978262397426
123t"refrigerator"t"overflow protection switch"tdishwashert0.0t1.271327254915473
124t"refrigerator"t"tub"tdishwashert0.0t1.5246326614629786
125t"refrigerator"tpumptdishwashert0.0t1.6331715733080243
126t"refrigerator"t"gasket"tdishwashert0.0t0.586435947587845
127t"refrigerator"t"water hose"tdishwashert0.0t1.5478488892634632
128t"refrigerator"t"heating element"tdishwashert0.0t2.1358595836337795
129t"refrigerator"tracktdishwashert0.0t1.0876276231923496
130t"refrigerator"t"cutlery basket"tdishwashert0.0t1.925833171607915
131t"refrigerator"t"wash tower"tdishwashert0.0t-0.22002458793388346
132t"refrigerator"t"motor"tdishwashert0.0t0.7339206151076803
133t"refrigerator"t"detergent dispenser"tdishwashert0.0t3.256407474142104
134t"refrigerator"tslidetdishwashert0.0t-0.21067440072298582
135t"refrigerator"t"leveling foot"tdishwashert0.0t-0.7556223939725344
136t"refrigerator"t"insulating material"tdishwashert0.0t1.0388022518550937
137t"refrigerator"tspray armtdishwashert0.0t0.1687751089889416
138t"refrigerator"trinse-aid dispensertdishwashert0.0t2.982983444755916
139t"refrigerator"tlocktdoort0.0t0.22988788125428225
140t"refrigerator"tcornicetdoort0.0t-2.2928178745320205
141t"refrigerator"t"hanging stile"tdoort0.0t-1.775471481076584
142t"refrigerator"t"entablature"tdoort0.0t-1.8557737003190422
143t"refrigerator"t"top rail"tdoort0.0t-0.3745665797787578
144t"refrigerator"tmiddle paneltdoort0.0t-0.9126749962289854
145t"refrigerator"t"bottom rail"tdoort0.0t-0.2718111724344962
146t"refrigerator"tpaneltdoort0.0t-0.10839151172258896
147t"refrigerator"tjambtdoort0.0t-0.04680187505600121
148t"refrigerator"tdoorknobtdoort0.0t1.397710163297653
149t"refrigerator"t"threshold"tdoort0.0t-0.9116218836667972
150t"refrigerator"t"weatherboard"tdoort0.0t0.7920241068785364
151t"refrigerator"tlock railtdoort0.0t-0.5823630723129852
152t"refrigerator"t"shutting stile"tdoort0.0t-1.4014259673710883
153t"refrigerator"theadertdoort0.0t-1.6444748566574652
154t"refrigerator"tringt"mortise lock"t0.0t-0.4518622910125744
155t"refrigerator"tkeywayt"mortise lock"t0.0t0.0024350873959800975
156t"refrigerator"t"cotter pin"t"mortise lock"t0.0t-0.9218016813802489
157t"refrigerator"tspringt"mortise lock"t0.0t0.7737361037041341
158t"refrigerator"t"rotor"t"mortise lock"t0.0t0.6500862284818869
159t"refrigerator"tcylinder caset"mortise lock"t0.0t1.3475896489957482
160t"refrigerator"tkeyt"mortise lock"t0.0t0.052575779816083135
161t"refrigerator"t"faceplate"t"mortise lock"t0.0t-0.13434187293654387
162t"refrigerator"t"dead bolt"t"mortise lock"t0.0t0.2641946294773828
163t"refrigerator"tcylindert"mortise lock"t0.0t0.6726439001179509
164t"refrigerator"t"stator"t"mortise lock"t0.0t0.6186381801636648
165t"refrigerator"t"strike plate"t"mortise lock"t0.0t-0.5362138020719148
166t"refrigerator"t"valve seat shaft"t"toilet"t0.0t-0.22542850400834366
167t"refrigerator"t"tank lid"t"toilet"t0.0t1.4378348348217314
168t"refrigerator"tconical washert"toilet"t0.0t1.1723397643230908
169t"refrigerator"t"lift chain"t"toilet"t0.0t-0.049144131764953525
170t"refrigerator"t"seat"t"toilet"t0.0t-0.5875941656348369
171t"refrigerator"t"shutoff valve"t"toilet"t0.0t1.1873621110731032
172t"refrigerator"t"trip lever"t"toilet"t0.0t0.3922083085459735
173t"refrigerator"tball-cock supply valvet"toilet"t0.0t0.6216187504512547
174t"refrigerator"t"toilet bowl"t"toilet"t0.0t1.6824597563817791
175t"refrigerator"tflush handlet"toilet"t0.0t0.861982507775544
176t"refrigerator"twax sealt"toilet"t0.0t-0.08560051336970924
177t"refrigerator"t"tank ball"t"toilet"t0.0t0.48610723549132506
178t"refrigerator"t"float ball"t"toilet"t0.0t-0.11746880597568415
179t"refrigerator"t"filler tube"t"toilet"t0.0t1.2458661827006297
180t"refrigerator"t"waste pipe"t"toilet"t0.0t1.20703328468651
181t"refrigerator"t"seat cover"t"toilet"t0.0t0.33812128489975535
182t"refrigerator"t"cold-water supply line"t"toilet"t0.0t0.9201004106305095
183t"refrigerator"t"overflow tube"t"toilet"t0.0t0.8371722344990098
184t"refrigerator"t"trap"t"toilet"t0.0t-0.11741432416646495
185t"refrigerator"t"refill tube"t"toilet"t0.0t2.239843453231741
186tdishwashertpillowtbedt0.0t-0.794728537252874
