troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.3595540691192865
1tbedt"bolster"tbedt1.0t0.06842885651324358
2tbedt"mattress cover"tbedt1.0t0.25453734671125977
3tbedtlegtbedt1.0t0.1403344481605351
4tbedtbox springtbedt1.0t0.04376860388905088
5tbedtheadboardtbedt1.0t0.2956521739130435
6tbedt"mattress"tbedt1.0t0.3981716833890747
7tbedt"pillow protector"tbedt1.0t0.23295429208472687
8tbedt"elastic"tbedt1.0t0.0459982831498278
9tbedt"footboard"tbedt1.0t0.23380156075808253
10tbedt"switch"t"refrigerator"t0.0t0.07609895317031617
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.1563433667781494
12tbedt"egg tray"t"refrigerator"t0.0t0.09823857302118172
13tbedtshelf channelt"refrigerator"t0.0t0.07244227918264204
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.04316610925306578
15tbedt"storage door"t"refrigerator"t0.0t0.19304347826086957
16tbedtfreezer doort"refrigerator"t0.0t0.1753846153846154
17tbedtguard railt"refrigerator"t0.0t0.04138238573021182
18tbedtcrispert"refrigerator"t0.0t0.013779264214046823
19tbedtglass covert"refrigerator"t0.0t0.09311036789297658
20tbedt"butter compartment"t"refrigerator"t0.0t0.11901895206243032
21tbedt"thermostat control"t"refrigerator"t0.0t0.12280936454849499
22tbedt"freezer compartment"t"refrigerator"t0.0t0.12015741536326807
23tbedt"ice cube tray"t"refrigerator"t0.0t0.03685659818064244
24tbedt"meat keeper"t"refrigerator"t0.0t0.061806020066889636
25tbedt"door stop"t"refrigerator"t0.0t0.14425863991081384
26tbedtshelft"refrigerator"t0.0t0.12869565217391304
27tbedt"dairy compartment"t"refrigerator"t0.0t0.08037993735100786
28tbedtdoor shelft"refrigerator"t0.0t0.17112788326462838
29tbedtdrain hosetdishwashert0.0t0.11803790412486066
30tbedt"overflow protection switch"tdishwashert0.0t0.05832775919732442
31tbedt"tub"tdishwashert0.0t0.2774136008918618
32tbedtpumptdishwashert0.0t0.07924191750278707
33tbedt"gasket"tdishwashert0.0t0.07103678929765887
34tbedt"water hose"tdishwashert0.0t0.13627647714604238
35tbedt"heating element"tdishwashert0.0t0.10425863991081384
36tbedtracktdishwashert0.0t0.06746934225195095
37tbedt"cutlery basket"tdishwashert0.0t0.07629877369007804
38tbedt"wash tower"tdishwashert0.0t0.08579710144927535
39tbedt"motor"tdishwashert0.0t0.07977703455964326
40tbedt"detergent dispenser"tdishwashert0.0t0.06412486064659978
41tbedtslidetdishwashert0.0t0.08401337792642141
42tbedt"leveling foot"tdishwashert0.0t0.11935473082938838
43tbedt"insulating material"tdishwashert0.0t0.08417039209432861
44tbedtspray armtdishwashert0.0t0.10858416945373467
45tbedtrinse-aid dispensertdishwashert0.0t0.030323299888517282
46tbedtlocktdoort0.0t0.05752508361204014
47tbedtcornicetdoort0.0t0.05244147157190636
48tbedt"hanging stile"tdoort0.0t0.17632107023411372
49tbedt"entablature"tdoort0.0t-0.0032552954292084726
50tbedt"top rail"tdoort0.0t0.03997814914573013
51tbedtmiddle paneltdoort0.0t0.09163879598662207
52tbedt"bottom rail"tdoort0.0t0.08631088418467446
53tbedtpaneltdoort0.0t0.04182831661092531
54tbedtjambtdoort0.0t0.06124928929354192
55tbedtdoorknobtdoort0.0t0.1207817255562856
56tbedt"threshold"tdoort0.0t0.0338015607580825
57tbedt"weatherboard"tdoort0.0t0.12338907469342253
58tbedtlock railtdoort0.0t0.05926421404682275
59tbedt"shutting stile"tdoort0.0t0.05431559233440074
60tbedtheadertdoort0.0t0.008606465997770346
61tbedtringt"mortise lock"t0.0t0.019085841694537347
62tbedtkeywayt"mortise lock"t0.0t0.0074470457079152735
63tbedt"cotter pin"t"mortise lock"t0.0t-0.015005741425028652
64tbedtspringt"mortise lock"t0.0t0.08104884112924093
65tbedt"rotor"t"mortise lock"t0.0t-0.004414715719063545
66tbedtcylinder caset"mortise lock"t0.0t0.06822742474916388
67tbedtkeyt"mortise lock"t0.0t-0.038127940431783774
68tbedt"faceplate"t"mortise lock"t0.0t0.012441471571906355
69tbedt"dead bolt"t"mortise lock"t0.0t0.045752508361204015
70tbedtcylindert"mortise lock"t0.0t0.08829431438127092
71tbedt"stator"t"mortise lock"t0.0t0.0021850613154960983
72tbedt"strike plate"t"mortise lock"t0.0t0.033110737022537216
73tbedt"valve seat shaft"t"toilet"t0.0t0.12561872909698998
74tbedt"tank lid"t"toilet"t0.0t0.06292225023303731
75tbedtconical washert"toilet"t0.0t0.05377926421404682
76tbedt"lift chain"t"toilet"t0.0t0.05698996655518395
77tbedt"seat"t"toilet"t0.0t0.21253065774804905
78tbedt"shutoff valve"t"toilet"t0.0t0.045284785786379185
79tbedt"trip lever"t"toilet"t0.0t0.0738015607580825
80tbedtball-cock supply valvet"toilet"t0.0t0.04733609070629395
81tbedt"toilet bowl"t"toilet"t0.0t0.18207357859531773
82tbedtflush handlet"toilet"t0.0t0.04945373467112598
83tbedtwax sealt"toilet"t0.0t0.03505016722408027
84tbedt"tank ball"t"toilet"t0.0t0.07001114827201785
85tbedt"float ball"t"toilet"t0.0t0.04767001114827202
86tbedt"filler tube"t"toilet"t0.0t0.09830655860765428
87tbedt"waste pipe"t"toilet"t0.0t0.07950947603121518
88tbedt"seat cover"t"toilet"t0.0t0.20387959866220737
89tbedt"cold-water supply line"t"toilet"t0.0t0.048429173460721835
90tbedt"overflow tube"t"toilet"t0.0t0.04907524052969994
91tbedt"trap"t"toilet"t0.0t0.08709224288102187
92tbedt"refill tube"t"toilet"t0.0t0.032017837235228545
93t"refrigerator"tpillowtbedt0.0t0.12158441009016528
94t"refrigerator"t"bolster"tbedt0.0t0.013913353697964282
95t"refrigerator"t"mattress cover"tbedt0.0t0.10726986923597748
96t"refrigerator"tlegtbedt0.0t-0.009877479125241744
97t"refrigerator"tbox springtbedt0.0t0.06671274721844411
98t"refrigerator"theadboardtbedt0.0t0.11422646852960147
99t"refrigerator"t"mattress"tbedt0.0t0.1728670330880344
100t"refrigerator"t"pillow protector"tbedt0.0t0.11556427608606762
101t"refrigerator"t"elastic"tbedt0.0t-0.035050948739102326
102t"refrigerator"t"footboard"tbedt0.0t0.07752594789721341
