troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.9953087711337485
1tbedt"bolster"tbedt1.0t0.9794233764154197
2tbedt"mattress cover"tbedt1.0t0.9935530244788109
3tbedtlegtbedt1.0t0.9851174849258074
4tbedtbox springtbedt1.0t0.9802483775787099
5tbedtheadboardtbedt1.0t0.9915677775692644
6tbedt"mattress"tbedt1.0t0.9960227535744122
7tbedt"pillow protector"tbedt1.0t0.9759034029741238
8tbedt"elastic"tbedt1.0t0.9558419923713454
9tbedt"footboard"tbedt1.0t0.994222722628532
10tbedt"switch"t"refrigerator"t0.0t0.99071937894474
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.9842248627936909
12tbedt"egg tray"t"refrigerator"t0.0t0.9933885868139298
13tbedtshelf channelt"refrigerator"t0.0t0.9897482422867785
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.9687680187832862
15tbedt"storage door"t"refrigerator"t0.0t0.9968964617842582
16tbedtfreezer doort"refrigerator"t0.0t0.9972970379102435
17tbedtguard railt"refrigerator"t0.0t0.9756079206847563
18tbedtcrispert"refrigerator"t0.0t0.9855907589165654
19tbedtglass covert"refrigerator"t0.0t0.9906970601970595
20tbedt"butter compartment"t"refrigerator"t0.0t0.9866275809476404
21tbedt"thermostat control"t"refrigerator"t0.0t0.9818352735039565
22tbedt"freezer compartment"t"refrigerator"t0.0t0.9657028699175031
23tbedt"ice cube tray"t"refrigerator"t0.0t0.9889511619473887
24tbedt"meat keeper"t"refrigerator"t0.0t0.9885120032411362
25tbedt"door stop"t"refrigerator"t0.0t0.9863288594679642
26tbedtshelft"refrigerator"t0.0t0.9924145708658815
27tbedt"dairy compartment"t"refrigerator"t0.0t0.9751626649212262
28tbedtdoor shelft"refrigerator"t0.0t0.9931479343372032
29tbedtdrain hosetdishwashert0.0t0.9914822335494965
30tbedt"overflow protection switch"tdishwashert0.0t0.984327218115527
31tbedt"tub"tdishwashert0.0t0.9940343054345325
32tbedtpumptdishwashert0.0t0.9881258982078681
33tbedt"gasket"tdishwashert0.0t0.974650660580371
34tbedt"water hose"tdishwashert0.0t0.9894101946840518
35tbedt"heating element"tdishwashert0.0t0.9704526258031421
36tbedtracktdishwashert0.0t0.994915350857154
37tbedt"cutlery basket"tdishwashert0.0t0.990996761504527
38tbedt"wash tower"tdishwashert0.0t0.9360306020790516
39tbedt"motor"tdishwashert0.0t0.9930231211806911
40tbedt"detergent dispenser"tdishwashert0.0t0.9780161300419918
41tbedtslidetdishwashert0.0t0.9916602038026284
42tbedt"leveling foot"tdishwashert0.0t0.9719716886059168
43tbedt"insulating material"tdishwashert0.0t0.9733996384409235
44tbedtspray armtdishwashert0.0t0.9927832328475493
45tbedtrinse-aid dispensertdishwashert0.0t0.9883759866669999
46tbedtlocktdoort0.0t0.9890301245315398
47tbedtcornicetdoort0.0t0.994420721941634
48tbedt"hanging stile"tdoort0.0t0.9920533749816342
49tbedt"entablature"tdoort0.0t0.9751363343989814
50tbedt"top rail"tdoort0.0t0.9818438703716544
51tbedtmiddle paneltdoort0.0t0.9793751452358679
52tbedt"bottom rail"tdoort0.0t0.9807696355332844
53tbedtpaneltdoort0.0t0.9923937127218233
54tbedtjambtdoort0.0t0.9718016562552604
55tbedtdoorknobtdoort0.0t0.998324092869719
56tbedt"threshold"tdoort0.0t0.9526371636772925
57tbedt"weatherboard"tdoort0.0t0.9785601257957348
58tbedtlock railtdoort0.0t0.9838857365009498
59tbedt"shutting stile"tdoort0.0t0.9771489479543938
60tbedtheadertdoort0.0t0.9518267941232568
61tbedtringt"mortise lock"t0.0t0.9796755247653636
62tbedtkeywayt"mortise lock"t0.0t0.9878570119602418
63tbedt"cotter pin"t"mortise lock"t0.0t0.976617121605987
64tbedtspringt"mortise lock"t0.0t0.9907325629780482
65tbedt"rotor"t"mortise lock"t0.0t0.9788102368095098
66tbedtcylinder caset"mortise lock"t0.0t0.9777424444227473
67tbedtkeyt"mortise lock"t0.0t0.978449133643597
68tbedt"faceplate"t"mortise lock"t0.0t0.9970141246070917
69tbedt"dead bolt"t"mortise lock"t0.0t0.9894164445536476
70tbedtcylindert"mortise lock"t0.0t0.9861014508173801
71tbedt"stator"t"mortise lock"t0.0t0.9794302852251379
72tbedt"strike plate"t"mortise lock"t0.0t0.9850126673165666
73tbedt"valve seat shaft"t"toilet"t0.0t0.9760501521640919
74tbedt"tank lid"t"toilet"t0.0t0.9934174757085317
75tbedtconical washert"toilet"t0.0t0.9812747113039502
76tbedt"lift chain"t"toilet"t0.0t0.9840416046975528
77tbedt"seat"t"toilet"t0.0t0.9671882150396754
78tbedt"shutoff valve"t"toilet"t0.0t0.9775103968877958
79tbedt"trip lever"t"toilet"t0.0t0.9865688547743902
80tbedtball-cock supply valvet"toilet"t0.0t0.9843281287991908
81tbedt"toilet bowl"t"toilet"t0.0t0.9867095129553247
82tbedtflush handlet"toilet"t0.0t0.9870234166863919
83tbedtwax sealt"toilet"t0.0t0.9773555314537087
84tbedt"tank ball"t"toilet"t0.0t0.9820491482342969
85tbedt"float ball"t"toilet"t0.0t0.9878705093675907
86tbedt"filler tube"t"toilet"t0.0t0.9802893974435904
87tbedt"waste pipe"t"toilet"t0.0t0.9905218948731983
88tbedt"seat cover"t"toilet"t0.0t0.9924167737456444
89tbedt"cold-water supply line"t"toilet"t0.0t0.9665690722325603
90tbedt"overflow tube"t"toilet"t0.0t0.9734850891907411
91tbedt"trap"t"toilet"t0.0t0.9780258980767994
92tbedt"refill tube"t"toilet"t0.0t0.9799906736514096
93t"refrigerator"tpillowtbedt0.0t0.9892389693114042
94t"refrigerator"t"bolster"tbedt0.0t0.9709119462903185
95t"refrigerator"t"mattress cover"tbedt0.0t0.9967466163316386
96t"refrigerator"tlegtbedt0.0t0.9659524444956784
97t"refrigerator"tbox springtbedt0.0t0.9827087228860205
98t"refrigerator"theadboardtbedt0.0t0.9849382473028961
99t"refrigerator"t"mattress"tbedt0.0t0.9928142483669082
100t"refrigerator"t"pillow protector"tbedt0.0t0.9754111918354982
101t"refrigerator"t"elastic"tbedt0.0t0.9495982308470855
102t"refrigerator"t"footboard"tbedt0.0t0.9965610688200711
103t"refrigerator"t"switch"t"refrigerator"t1.0t0.982504309262268
104t"refrigerator"t"refrigerator compartment"t"refrigerator"t1.0t0.988837115221241
105t"refrigerator"t"egg tray"t"refrigerator"t1.0t0.9895287670314465
106t"refrigerator"tshelf channelt"refrigerator"t1.0t0.9876374311319973
107t"refrigerator"t"magnetic gasket"t"refrigerator"t1.0t0.9683394265824785
108t"refrigerator"t"storage door"t"refrigerator"t1.0t0.9957853996294298
109t"refrigerator"tfreezer doort"refrigerator"t1.0t0.9903063410464245
110t"refrigerator"tguard railt"refrigerator"t1.0t0.9607691959701968
111t"refrigerator"tcrispert"refrigerator"t1.0t0.9839076472764601
112t"refrigerator"tglass covert"refrigerator"t1.0t0.9933471701779478
113t"refrigerator"t"butter compartment"t"refrigerator"t1.0t0.9834169159087719
114t"refrigerator"t"thermostat control"t"refrigerator"t1.0t0.9801195403330867
115t"refrigerator"t"freezer compartment"t"refrigerator"t1.0t0.9551077500404976
116t"refrigerator"t"ice cube tray"t"refrigerator"t1.0t0.9955960431792199
117t"refrigerator"t"meat keeper"t"refrigerator"t1.0t0.9926374887363293
118t"refrigerator"t"door stop"t"refrigerator"t1.0t0.9755947329850992
119t"refrigerator"tshelft"refrigerator"t1.0t0.994320137661796
120t"refrigerator"t"dairy compartment"t"refrigerator"t1.0t0.9713805689517089
121t"refrigerator"tdoor shelft"refrigerator"t1.0t0.9948534575980786
122t"refrigerator"tdrain hosetdishwashert0.0t0.9969160142271217
123t"refrigerator"t"overflow protection switch"tdishwashert0.0t0.9859914962031684
124t"refrigerator"t"tub"tdishwashert0.0t0.9945127464681875
125t"refrigerator"tpumptdishwashert0.0t0.99595152093111
126t"refrigerator"t"gasket"tdishwashert0.0t0.9722152593707397
127t"refrigerator"t"water hose"tdishwashert0.0t0.9965431619589371
128t"refrigerator"t"heating element"tdishwashert0.0t0.9644555318417991
129t"refrigerator"tracktdishwashert0.0t0.9914254986474561
130t"refrigerator"t"cutlery basket"tdishwashert0.0t0.9922425787619608
131t"refrigerator"t"wash tower"tdishwashert0.0t0.9230457263669727
132t"refrigerator"t"motor"tdishwashert0.0t0.9929661955567763
