troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.56389385
1tbedt"bolster"tbedt1.0t-0.021478005
2tbedt"mattress cover"tbedt1.0t0.52480656
3tbedtlegtbedt1.0t0.19009683
4tbedtbox springtbedt1.0t0.17440517
5tbedtheadboardtbedt1.0t0.4657405
6tbedt"mattress"tbedt1.0t0.5620042
7tbedt"pillow protector"tbedt1.0t0.40493235
8tbedt"elastic"tbedt1.0t0.09455752
9tbedt"footboard"tbedt1.0t0.36197662
10tbedt"switch"t"refrigerator"t0.0t0.08325319
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.4080234
12tbedt"egg tray"t"refrigerator"t0.0t0.3374515
13tbedtshelf channelt"refrigerator"t0.0t0.2276494
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.059001654
15tbedt"storage door"t"refrigerator"t0.0t0.29358613
16tbedtfreezer doort"refrigerator"t0.0t0.38160965
17tbedtguard railt"refrigerator"t0.0t0.11487791
18tbedtcrispert"refrigerator"t0.0t0.03565255
19tbedtglass covert"refrigerator"t0.0t0.25800523
20tbedt"butter compartment"t"refrigerator"t0.0t0.30137572
21tbedt"thermostat control"t"refrigerator"t0.0t0.21100123
22tbedt"freezer compartment"t"refrigerator"t0.0t0.27824637
23tbedt"ice cube tray"t"refrigerator"t0.0t0.21607174
24tbedt"meat keeper"t"refrigerator"t0.0t0.046867765
25tbedt"door stop"t"refrigerator"t0.0t0.21151884
26tbedtshelft"refrigerator"t0.0t0.24193986
27tbedt"dairy compartment"t"refrigerator"t0.0t0.26885206
28tbedtdoor shelft"refrigerator"t0.0t0.3284692
29tbedtdrain hosetdishwashert0.0t0.25736222
30tbedt"overflow protection switch"tdishwashert0.0t0.14125758
31tbedt"tub"tdishwashert0.0t0.48719504
32tbedtpumptdishwashert0.0t0.1143248
33tbedt"gasket"tdishwashert0.0t0.09584389
34tbedt"water hose"tdishwashert0.0t0.27873772
35tbedt"heating element"tdishwashert0.0t0.06950078
36tbedtracktdishwashert0.0t0.23889406
37tbedt"cutlery basket"tdishwashert0.0t0.2387016
38tbedt"wash tower"tdishwashert0.0t0.2818683
39tbedt"motor"tdishwashert0.0t0.08753997
40tbedt"detergent dispenser"tdishwashert0.0t0.2072378
41tbedtslidetdishwashert0.0t0.03811835
42tbedt"leveling foot"tdishwashert0.0t0.13724118
