troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.5018421185446392
1tbedt"bolster"tbedt1.0t0.14570352187740887
2tbedt"mattress cover"tbedt1.0t0.3851950054179198
3tbedtlegtbedt1.0t0.23730630102460554
4tbedtbox springtbedt1.0t0.19665675451188164
5tbedtheadboardtbedt1.0t0.42038601559881034
6tbedt"mattress"tbedt1.0t0.5535715557682676
7tbedt"pillow protector"tbedt1.0t0.3454453003393117
8tbedt"elastic"tbedt1.0t0.1480352918045583
9tbedt"footboard"tbedt1.0t0.3324358599872166
10tbedt"switch"t"refrigerator"t0.0t0.17650986282624673
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.25645714100729694
12tbedt"egg tray"t"refrigerator"t0.0t0.20281542273714528
13tbedtshelf channelt"refrigerator"t0.0t0.17182677287968698
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.13727007198610883
15tbedt"storage door"t"refrigerator"t0.0t0.3106714939273747
16tbedtfreezer doort"refrigerator"t0.0t0.2876352600896234
17tbedtguard railt"refrigerator"t0.0t0.15845375599190833
18tbedtcrispert"refrigerator"t0.0t0.09743169118616014
19tbedtglass covert"refrigerator"t0.0t0.20139120943426916
20tbedt"butter compartment"t"refrigerator"t0.0t0.21779455352926674
21tbedt"thermostat control"t"refrigerator"t0.0t0.2320731767081851
22tbedt"freezer compartment"t"refrigerator"t0.0t0.2073016483691246
23tbedt"ice cube tray"t"refrigerator"t0.0t0.1825194637822888
24tbedt"meat keeper"t"refrigerator"t0.0t0.17218637177336468
25tbedt"door stop"t"refrigerator"t0.0t0.2594561232068289
26tbedtshelft"refrigerator"t0.0t0.2323274482196015
27tbedt"dairy compartment"t"refrigerator"t0.0t0.1907589587195655
28tbedtdoor shelft"refrigerator"t0.0t0.29486530535662864
29tbedtdrain hosetdishwashert0.0t0.22255134071853444
30tbedt"overflow protection switch"tdishwashert0.0t0.17577549815549487
31tbedt"tub"tdishwashert0.0t0.40865697121087824
32tbedtpumptdishwashert0.0t0.18462081418398693
33tbedt"gasket"tdishwashert0.0t0.15340984295310495
34tbedt"water hose"tdishwashert0.0t0.25055851038564336
35tbedt"heating element"tdishwashert0.0t0.2310299556025264
36tbedtracktdishwashert0.0t0.16007303924104863
37tbedt"cutlery basket"tdishwashert0.0t0.18582282378723336
