troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.4721533258460882
1tbedt"bolster"tbedt1.0t0.08868089557267496
2tbedt"mattress cover"tbedt1.0t0.3492718937060446
3tbedtlegtbedt1.0t0.1209744874967732
4tbedtbox springtbedt1.0t0.11149211697510748
5tbedtheadboardtbedt1.0t0.3410272645854608
6tbedt"mattress"tbedt1.0t0.5236268164493922
7tbedt"pillow protector"tbedt1.0t0.344558632962859
8tbedt"elastic"tbedt1.0t0.041744359027889685
9tbedt"footboard"tbedt1.0t0.21546524327060643
10tbedt"switch"t"refrigerator"t0.0t0.15076593926991816
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.20905295816958325
12tbedt"egg tray"t"refrigerator"t0.0t0.19998300983597667
13tbedtshelf channelt"refrigerator"t0.0t0.19841324647588443
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.08909935264880055
15tbedt"storage door"t"refrigerator"t0.0t0.18039684313893328
16tbedtfreezer doort"refrigerator"t0.0t0.1801309966618609
17tbedtguard railt"refrigerator"t0.0t0.1702715658817287
18tbedtcrispert"refrigerator"t0.0t0.032239144266969014
19tbedtglass covert"refrigerator"t0.0t0.13127940513429565
20tbedt"butter compartment"t"refrigerator"t0.0t0.1804596187205658
21tbedt"thermostat control"t"refrigerator"t0.0t0.0764907581821282
22tbedt"freezer compartment"t"refrigerator"t0.0t0.16007464283311906
23tbedt"ice cube tray"t"refrigerator"t0.0t0.14610989987643985
24tbedt"meat keeper"t"refrigerator"t0.0t0.09763209818875573
25tbedt"door stop"t"refrigerator"t0.0t0.1297716290331666
26tbedtshelft"refrigerator"t0.0t0.18883323560526283
27tbedt"dairy compartment"t"refrigerator"t0.0t0.16608940197277322
28tbedtdoor shelft"refrigerator"t0.0t0.2144580299680444
29tbedtdrain hosetdishwashert0.0t0.15276850022257937
30tbedt"overflow protection switch"tdishwashert0.0t0.14492039366265502
31tbedt"tub"tdishwashert0.0t0.3694973795888443
32tbedtpumptdishwashert0.0t0.03136561275339586
33tbedt"gasket"tdishwashert0.0t0.0951704563473445
34tbedt"water hose"tdishwashert0.0t0.12668490358086212
35tbedt"heating element"tdishwashert0.0t0.07480422793497822
36tbedtracktdishwashert0.0t0.14643551095627452
37tbedt"cutlery basket"tdishwashert0.0t0.19353914841879055
38tbedt"wash tower"tdishwashert0.0t0.18782494403467248
39tbedt"motor"tdishwashert0.0t0.08641714563188801
40tbedt"detergent dispenser"tdishwashert0.0t0.1254261823705601
41tbedtslidetdishwashert0.0t0.12237822270521828
42tbedt"leveling foot"tdishwashert0.0t0.14134402835197296
43tbedt"insulating material"tdishwashert0.0t0.11373894017649308
44tbedtspray armtdishwashert0.0t0.10030575752008572
45tbedtrinse-aid dispensertdishwashert0.0t0.06262294218807324
46tbedtlocktdoort0.0t0.14106183567921415
47tbedtcornicetdoort0.0t0.1351947286424493
48tbedt"hanging stile"tdoort0.0t0.17896382107770492
49tbedt"entablature"tdoort0.0t0.08977689202826933
50tbedt"top rail"tdoort0.0t0.15911557450639674
51tbedtmiddle paneltdoort0.0t0.14957568649603795
52tbedt"bottom rail"tdoort0.0t0.2150234962600252
53tbedtpaneltdoort0.0t0.13928301254995928
54tbedtjambtdoort0.0t0.11469092339530532
55tbedtdoorknobtdoort0.0t0.15990301491435735
56tbedt"threshold"tdoort0.0t0.046037637636638915
57tbedt"weatherboard"tdoort0.0t0.14365148875733774
58tbedtlock railtdoort0.0t0.21213980575365413
59tbedt"shutting stile"tdoort0.0t0.07493710087780465
60tbedtheadertdoort0.0t0.05431483604430402
61tbedtringt"mortise lock"t0.0t0.1147838675887689
62tbedtkeywayt"mortise lock"t0.0t0.07563396904444705
63tbedt"cotter pin"t"mortise lock"t0.0t0.14146620733944726
64tbedtspringt"mortise lock"t0.0t0.06930639015410409
65tbedt"rotor"t"mortise lock"t0.0t0.12658527347470191
66tbedtcylinder caset"mortise lock"t0.0t0.13585322736272384
67tbedtkeyt"mortise lock"t0.0t0.07206860586920945
68tbedt"faceplate"t"mortise lock"t0.0t0.05308676039630671
69tbedt"dead bolt"t"mortise lock"t0.0t0.15561327422256024
70tbedtcylindert"mortise lock"t0.0t0.13673126543658232
71tbedt"stator"t"mortise lock"t0.0t0.09567642224979356
72tbedt"strike plate"t"mortise lock"t0.0t0.21465332930446812
73tbedt"valve seat shaft"t"toilet"t0.0t0.18774556273804974
74tbedt"tank lid"t"toilet"t0.0t0.1593458793262223
75tbedtconical washert"toilet"t0.0t0.12507329171410753
76tbedt"lift chain"t"toilet"t0.0t0.1613647253402808
77tbedt"seat"t"toilet"t0.0t0.13449124285494365
78tbedt"shutoff valve"t"toilet"t0.0t0.06977203021085226
79tbedt"trip lever"t"toilet"t0.0t0.08275657613604064
80tbedtball-cock supply valvet"toilet"t0.0t0.1120433649602105
81tbedt"toilet bowl"t"toilet"t0.0t0.24019287759832436
82tbedtflush handlet"toilet"t0.0t0.08601845101605252
83tbedtwax sealt"toilet"t0.0t0.12876820925733184
84tbedt"tank ball"t"toilet"t0.0t0.15763342701328928
85tbedt"float ball"t"toilet"t0.0t0.13636832890699732
86tbedt"filler tube"t"toilet"t0.0t0.1580134413744357
87tbedt"waste pipe"t"toilet"t0.0t0.1664437039613746
88tbedt"seat cover"t"toilet"t0.0t0.17512448648671042
89tbedt"cold-water supply line"t"toilet"t0.0t0.1135338903762448
90tbedt"overflow tube"t"toilet"t0.0t0.15198927966735937
91tbedt"trap"t"toilet"t0.0t0.08261804425792191
92tbedt"refill tube"t"toilet"t0.0t0.17185818299552996
93t"refrigerator"tpillowtbedt0.0t0.23060404348353275
94t"refrigerator"t"bolster"tbedt0.0t0.133925779843341
95t"refrigerator"t"mattress cover"tbedt0.0t0.21887453638500606
96t"refrigerator"tlegtbedt0.0t0.07620531671044597
97t"refrigerator"tbox springtbedt0.0t0.18324888111197096
98t"refrigerator"theadboardtbedt0.0t0.2958952106735292
99t"refrigerator"t"mattress"tbedt0.0t0.37440006275459076
100t"refrigerator"t"pillow protector"tbedt0.0t0.22935458148177615
101t"refrigerator"t"elastic"tbedt0.0t0.12091143941233234
102t"refrigerator"t"footboard"tbedt0.0t0.18440886479782737
103t"refrigerator"t"switch"t"refrigerator"t1.0t0.1574076187429071
104t"refrigerator"t"refrigerator compartment"t"refrigerator"t1.0t0.7852088821481096
105t"refrigerator"t"egg tray"t"refrigerator"t1.0t0.3192876381839629
106t"refrigerator"tshelf channelt"refrigerator"t1.0t0.29433794265834484
107t"refrigerator"t"magnetic gasket"t"refrigerator"t1.0t0.1891521104477374
108t"refrigerator"t"storage door"t"refrigerator"t1.0t0.414104354724466
109t"refrigerator"tfreezer doort"refrigerator"t1.0t0.5026953301461878
110t"refrigerator"tguard railt"refrigerator"t1.0t0.17842289572125875
111t"refrigerator"tcrispert"refrigerator"t1.0t0.15463314692107713
112t"refrigerator"tglass covert"refrigerator"t1.0t0.15316040393738165
113t"refrigerator"t"butter compartment"t"refrigerator"t1.0t0.448318113427552
114t"refrigerator"t"thermostat control"t"refrigerator"t1.0t0.1900450920737775
115t"refrigerator"t"freezer compartment"t"refrigerator"t1.0t0.5914196734256723
116t"refrigerator"t"ice cube tray"t"refrigerator"t1.0t0.3438309634621652
117t"refrigerator"t"meat keeper"t"refrigerator"t1.0t0.2843650097900998
118t"refrigerator"t"door stop"t"refrigerator"t1.0t0.19879962981569035
119t"refrigerator"tshelft"refrigerator"t1.0t0.3780636415844549
120t"refrigerator"t"dairy compartment"t"refrigerator"t1.0t0.4978591199792776
121t"refrigerator"tdoor shelft"refrigerator"t1.0t0.40942573727294995
122t"refrigerator"tdrain hosetdishwashert0.0t0.1914059744658788
123t"refrigerator"t"overflow protection switch"tdishwashert0.0t0.1721155362525693
124t"refrigerator"t"tub"tdishwashert0.0t0.35774247744912774
125t"refrigerator"tpumptdishwashert0.0t0.20631907698677387
126t"refrigerator"t"gasket"tdishwashert0.0t0.14122087350496104
127t"refrigerator"t"water hose"tdishwashert0.0t0.14494463286503967
128t"refrigerator"t"heating element"tdishwashert0.0t0.24696184629874754
129t"refrigerator"tracktdishwashert0.0t0.23545818549386413
130t"refrigerator"t"cutlery basket"tdishwashert0.0t0.28292928204351475
131t"refrigerator"t"wash tower"tdishwashert0.0t0.14973286456236018
132t"refrigerator"t"motor"tdishwashert0.0t0.18612629863470573
133t"refrigerator"t"detergent dispenser"tdishwashert0.0t0.42232923884695023
134t"refrigerator"tslidetdishwashert0.0t0.13625313064046457
135t"refrigerator"t"leveling foot"tdishwashert0.0t0.019176998688189485
136t"refrigerator"t"insulating material"tdishwashert0.0t0.16376976452525213
137t"refrigerator"tspray armtdishwashert0.0t0.14043631390247868
138t"refrigerator"trinse-aid dispensertdishwashert0.0t0.26943000438946585
139t"refrigerator"tlocktdoort0.0t0.11353869341470862
140t"refrigerator"tcornicetdoort0.0t0.07092302066130593
141t"refrigerator"t"hanging stile"tdoort0.0t0.11456140335110629
142t"refrigerator"t"entablature"tdoort0.0t0.08413760353445979
143t"refrigerator"t"top rail"tdoort0.0t0.055525061248980725
144t"refrigerator"tmiddle paneltdoort0.0t0.0904363753096056
145t"refrigerator"t"bottom rail"tdoort0.0t0.09989979408827704
146t"refrigerator"tpaneltdoort0.0t0.10705116576038987
147t"refrigerator"tjambtdoort0.0t0.16416041134429804
148t"refrigerator"tdoorknobtdoort0.0t0.46362486000801895
149t"refrigerator"t"threshold"tdoort0.0t0.1517369027268061
150t"refrigerator"t"weatherboard"tdoort0.0t0.18939065506288905
151t"refrigerator"tlock railtdoort0.0t0.16123796025692488
152t"refrigerator"t"shutting stile"tdoort0.0t0.17026044667540158
153t"refrigerator"theadertdoort0.0t0.09731898591654328
154t"refrigerator"tringt"mortise lock"t0.0t0.04690550341475871
155t"refrigerator"tkeywayt"mortise lock"t0.0t0.08080538275559054
156t"refrigerator"t"cotter pin"t"mortise lock"t0.0t0.11279535903918135
157t"refrigerator"tspringt"mortise lock"t0.0t0.09537677039754985
158t"refrigerator"t"rotor"t"mortise lock"t0.0t0.16407307529070692
159t"refrigerator"tcylinder caset"mortise lock"t0.0t0.1796027584581138
160t"refrigerator"tkeyt"mortise lock"t0.0t0.10121299382556401
161t"refrigerator"t"faceplate"t"mortise lock"t0.0t0.09317041435639556
162t"refrigerator"t"dead bolt"t"mortise lock"t0.0t0.1762401821702433
163t"refrigerator"tcylindert"mortise lock"t0.0t0.18397326757179414
164t"refrigerator"t"stator"t"mortise lock"t0.0t0.164856684421381
165t"refrigerator"t"strike plate"t"mortise lock"t0.0t0.14950003272594767
166t"refrigerator"t"valve seat shaft"t"toilet"t0.0t0.1515272412698887
167t"refrigerator"t"tank lid"t"toilet"t0.0t0.3577265992992386
168t"refrigerator"tconical washert"toilet"t0.0t0.24755899392384387
169t"refrigerator"t"lift chain"t"toilet"t0.0t0.1472836096594431
170t"refrigerator"t"seat"t"toilet"t0.0t0.0658408292611537
171t"refrigerator"t"shutoff valve"t"toilet"t0.0t0.1914123586675775
172t"refrigerator"t"trip lever"t"toilet"t0.0t0.13567473411588676
173t"refrigerator"tball-cock supply valvet"toilet"t0.0t0.22873443033866317
174t"refrigerator"t"toilet bowl"t"toilet"t0.0t0.3462061761954157
175t"refrigerator"tflush handlet"toilet"t0.0t0.13625163796754786
176t"refrigerator"twax sealt"toilet"t0.0t0.14671890531416143
177t"refrigerator"t"tank ball"t"toilet"t0.0t0.21404691158792738
178t"refrigerator"t"float ball"t"toilet"t0.0t0.05722370051372331
179t"refrigerator"t"filler tube"t"toilet"t0.0t0.23258018396641916
180t"refrigerator"t"waste pipe"t"toilet"t0.0t0.1644733754851737
181t"refrigerator"t"seat cover"t"toilet"t0.0t0.07961721285104378
182t"refrigerator"t"cold-water supply line"t"toilet"t0.0t0.1980888589275081
183t"refrigerator"t"overflow tube"t"toilet"t0.0t0.20917865803896687
184t"refrigerator"t"trap"t"toilet"t0.0t0.1158664183952797
185t"refrigerator"t"refill tube"t"toilet"t0.0t0.2612530493398393
186tdishwashertpillowtbedt0.0t0.15932978535097797
187tdishwashert"bolster"tbedt0.0t0.08783906181169691
188tdishwashert"mattress cover"tbedt0.0t0.1843694148176877
189tdishwashertlegtbedt0.0t0.10251990034109491
190tdishwashertbox springtbedt0.0t0.1459218678906395
191tdishwashertheadboardtbedt0.0t0.295424973991092
192tdishwashert"mattress"tbedt0.0t0.3071820450902486
193tdishwashert"pillow protector"tbedt0.0t0.1656116506839692
194tdishwashert"elastic"tbedt0.0t-0.0075660270448165284
195tdishwashert"footboard"tbedt0.0t0.2462450694629284
196tdishwashert"switch"t"refrigerator"t0.0t0.1404864217988736
197tdishwashert"refrigerator compartment"t"refrigerator"t0.0t0.44751949089248355
198tdishwashert"egg tray"t"refrigerator"t0.0t0.3146970272008216
199tdishwashertshelf channelt"refrigerator"t0.0t0.22870848926469756
200tdishwashert"magnetic gasket"t"refrigerator"t0.0t0.08123492811225347
201tdishwashert"storage door"t"refrigerator"t0.0t0.272300558621912
202tdishwashertfreezer doort"refrigerator"t0.0t0.4000882958789126
203tdishwashertguard railt"refrigerator"t0.0t0.14946430469108318
204tdishwashertcrispert"refrigerator"t0.0t0.23739319912109744
205tdishwashertglass covert"refrigerator"t0.0t0.14714069941346042
206tdishwashert"butter compartment"t"refrigerator"t0.0t0.2716510701565371
