troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.9846642
1tbedt"bolster"tbedt1.0t0.96934235
2tbedt"mattress cover"tbedt1.0t0.9849923
3tbedtlegtbedt1.0t0.98108727
4tbedtbox springtbedt1.0t0.9805871
5tbedtheadboardtbedt1.0t0.9835116
6tbedt"mattress"tbedt1.0t0.9855194
7tbedt"pillow protector"tbedt1.0t0.9823043
8tbedt"elastic"tbedt1.0t0.97978944
9tbedt"footboard"tbedt1.0t0.9844916
10tbedt"switch"t"refrigerator"t0.0t0.9860017
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.98367715
12tbedt"egg tray"t"refrigerator"t0.0t0.98022586
13tbedtshelf channelt"refrigerator"t0.0t0.9841115
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.9844423
15tbedt"storage door"t"refrigerator"t0.0t0.9855168
16tbedtfreezer doort"refrigerator"t0.0t0.97862816
17tbedtguard railt"refrigerator"t0.0t0.98027927
18tbedtcrispert"refrigerator"t0.0t0.98112774
19tbedtglass covert"refrigerator"t0.0t0.9833745
20tbedt"butter compartment"t"refrigerator"t0.0t0.9862563
21tbedt"thermostat control"t"refrigerator"t0.0t0.97753215
22tbedt"freezer compartment"t"refrigerator"t0.0t0.9807791
23tbedt"ice cube tray"t"refrigerator"t0.0t0.97949433
24tbedt"meat keeper"t"refrigerator"t0.0t0.9831441
25tbedt"door stop"t"refrigerator"t0.0t0.9842649
26tbedtshelft"refrigerator"t0.0t0.9855635
27tbedt"dairy compartment"t"refrigerator"t0.0t0.9842111
28tbedtdoor shelft"refrigerator"t0.0t0.9842275
29tbedtdrain hosetdishwashert0.0t0.98275447
30tbedt"overflow protection switch"tdishwashert0.0t0.98240113
31tbedt"tub"tdishwashert0.0t0.98309064
32tbedtpumptdishwashert0.0t0.9837907
33tbedt"gasket"tdishwashert0.0t0.9824058
34tbedt"water hose"tdishwashert0.0t0.9833272
35tbedt"heating element"tdishwashert0.0t0.9824651
36tbedtracktdishwashert0.0t0.98622406
37tbedt"cutlery basket"tdishwashert0.0t0.98237854
38tbedt"wash tower"tdishwashert0.0t0.9810023
39tbedt"motor"tdishwashert0.0t0.9841142
40tbedt"detergent dispenser"tdishwashert0.0t0.9848168
41tbedtslidetdishwashert0.0t0.9822623
42tbedt"leveling foot"tdishwashert0.0t0.9839665
43tbedt"insulating material"tdishwashert0.0t0.9714858
44tbedtspray armtdishwashert0.0t0.9849986
45tbedtrinse-aid dispensertdishwashert0.0t0.9861066
46tbedtlocktdoort0.0t0.98160607
47tbedtcornicetdoort0.0t0.9833267
48tbedt"hanging stile"tdoort0.0t0.9802262
49tbedt"entablature"tdoort0.0t0.98023033
50tbedt"top rail"tdoort0.0t0.9828919
51tbedtmiddle paneltdoort0.0t0.9829558
52tbedt"bottom rail"tdoort0.0t0.9823817
53tbedtpaneltdoort0.0t0.98237514
54tbedtjambtdoort0.0t0.9839431
55tbedtdoorknobtdoort0.0t0.984862
56tbedt"threshold"tdoort0.0t0.9764802
57tbedt"weatherboard"tdoort0.0t0.98265594
58tbedtlock railtdoort0.0t0.9825112
59tbedt"shutting stile"tdoort0.0t0.9795585
60tbedtheadertdoort0.0t0.9825975
61tbedtringt"mortise lock"t0.0t0.9849685
62tbedtkeywayt"mortise lock"t0.0t0.9820739
63tbedt"cotter pin"t"mortise lock"t0.0t0.98189014
64tbedtspringt"mortise lock"t0.0t0.981667
65tbedt"rotor"t"mortise lock"t0.0t0.9842093
66tbedtcylinder caset"mortise lock"t0.0t0.98117924
67tbedtkeyt"mortise lock"t0.0t0.98447335
68tbedt"faceplate"t"mortise lock"t0.0t0.9804971
69tbedt"dead bolt"t"mortise lock"t0.0t0.98348385
70tbedtcylindert"mortise lock"t0.0t0.9795421
71tbedt"stator"t"mortise lock"t0.0t0.9718294
72tbedt"strike plate"t"mortise lock"t0.0t0.9795777
73tbedt"valve seat shaft"t"toilet"t0.0t0.98249996
74tbedt"tank lid"t"toilet"t0.0t0.98467374
75tbedtconical washert"toilet"t0.0t0.9837378
76tbedt"lift chain"t"toilet"t0.0t0.9849032
77tbedt"seat"t"toilet"t0.0t0.9835809
78tbedt"shutoff valve"t"toilet"t0.0t0.98563236
79tbedt"trip lever"t"toilet"t0.0t0.9840487
80tbedtball-cock supply valvet"toilet"t0.0t0.9842073
81tbedt"toilet bowl"t"toilet"t0.0t0.97824264
82tbedtflush handlet"toilet"t0.0t0.98488194
83tbedtwax sealt"toilet"t0.0t0.9835611
84tbedt"tank ball"t"toilet"t0.0t0.983636
85tbedt"float ball"t"toilet"t0.0t0.98400116
86tbedt"filler tube"t"toilet"t0.0t0.9815266
87tbedt"waste pipe"t"toilet"t0.0t0.9806539
88tbedt"seat cover"t"toilet"t0.0t0.9830497
89tbedt"cold-water supply line"t"toilet"t0.0t0.98467183
90tbedt"overflow tube"t"toilet"t0.0t0.98115075
91tbedt"trap"t"toilet"t0.0t0.98567474
92tbedt"refill tube"t"toilet"t0.0t0.9829254
93t"refrigerator"tpillowtbedt0.0t0.9817702
94t"refrigerator"t"bolster"tbedt0.0t0.9678936
95t"refrigerator"t"mattress cover"tbedt0.0t0.9811273
96t"refrigerator"tlegtbedt0.0t0.97757316
97t"refrigerator"tbox springtbedt0.0t0.97590774
98t"refrigerator"theadboardtbedt0.0t0.9794923
99t"refrigerator"t"mattress"tbedt0.0t0.9824032
100t"refrigerator"t"pillow protector"tbedt0.0t0.97910064
101t"refrigerator"t"elastic"tbedt0.0t0.97636974
102t"refrigerator"t"footboard"tbedt0.0t0.9809434
103t"refrigerator"t"switch"t"refrigerator"t1.0t0.9826642
104t"refrigerator"t"refrigerator compartment"t"refrigerator"t1.0t0.9809047
105t"refrigerator"t"egg tray"t"refrigerator"t1.0t0.9764846
106t"refrigerator"tshelf channelt"refrigerator"t1.0t0.9800682
107t"refrigerator"t"magnetic gasket"t"refrigerator"t1.0t0.98022205
108t"refrigerator"t"storage door"t"refrigerator"t1.0t0.9822448
109t"refrigerator"tfreezer doort"refrigerator"t1.0t0.9752532
110t"refrigerator"tguard railt"refrigerator"t1.0t0.97637486
111t"refrigerator"tcrispert"refrigerator"t1.0t0.97756314
112t"refrigerator"tglass covert"refrigerator"t1.0t0.9794072
113t"refrigerator"t"butter compartment"t"refrigerator"t1.0t0.98286575
114t"refrigerator"t"thermostat control"t"refrigerator"t1.0t0.9738749
115t"refrigerator"t"freezer compartment"t"refrigerator"t1.0t0.97767854
116t"refrigerator"t"ice cube tray"t"refrigerator"t1.0t0.9747468
117t"refrigerator"t"meat keeper"t"refrigerator"t1.0t0.97963756
118t"refrigerator"t"door stop"t"refrigerator"t1.0t0.97996265
119t"refrigerator"tshelft"refrigerator"t1.0t0.98176885
120t"refrigerator"t"dairy compartment"t"refrigerator"t1.0t0.9807985
121t"refrigerator"tdoor shelft"refrigerator"t1.0t0.9806758
122t"refrigerator"tdrain hosetdishwashert0.0t0.9799683
123t"refrigerator"t"overflow protection switch"tdishwashert0.0t0.97863525
124t"refrigerator"t"tub"tdishwashert0.0t0.9803134
125t"refrigerator"tpumptdishwashert0.0t0.98103046
126t"refrigerator"t"gasket"tdishwashert0.0t0.9787515
127t"refrigerator"t"water hose"tdishwashert0.0t0.9801095
128t"refrigerator"t"heating element"tdishwashert0.0t0.9794137
129t"refrigerator"tracktdishwashert0.0t0.9832522
130t"refrigerator"t"cutlery basket"tdishwashert0.0t0.9776201
131t"refrigerator"t"wash tower"tdishwashert0.0t0.97780365
132t"refrigerator"t"motor"tdishwashert0.0t0.9811378
133t"refrigerator"t"detergent dispenser"tdishwashert0.0t0.9812566
134t"refrigerator"tslidetdishwashert0.0t0.9792047
135t"refrigerator"t"leveling foot"tdishwashert0.0t0.9791726
136t"refrigerator"t"insulating material"tdishwashert0.0t0.9665079
137t"refrigerator"tspray armtdishwashert0.0t0.98160523
138t"refrigerator"trinse-aid dispensertdishwashert0.0t0.98173416
139t"refrigerator"tlocktdoort0.0t0.9788313
140t"refrigerator"tcornicetdoort0.0t0.9789684
141t"refrigerator"t"hanging stile"tdoort0.0t0.97520953
142t"refrigerator"t"entablature"tdoort0.0t0.97574306
143t"refrigerator"t"top rail"tdoort0.0t0.9784923
144t"refrigerator"tmiddle paneltdoort0.0t0.97884053
145t"refrigerator"t"bottom rail"tdoort0.0t0.9785173
146t"refrigerator"tpaneltdoort0.0t0.9793254
147t"refrigerator"tjambtdoort0.0t0.9797692
148t"refrigerator"tdoorknobtdoort0.0t0.9800186
149t"refrigerator"t"threshold"tdoort0.0t0.97410226
150t"refrigerator"t"weatherboard"tdoort0.0t0.9791103
151t"refrigerator"tlock railtdoort0.0t0.97861236
152t"refrigerator"t"shutting stile"tdoort0.0t0.9747422
153t"refrigerator"theadertdoort0.0t0.9795196
154t"refrigerator"tringt"mortise lock"t0.0t0.9819374
155t"refrigerator"tkeywayt"mortise lock"t0.0t0.97815156
156t"refrigerator"t"cotter pin"t"mortise lock"t0.0t0.97704166
157t"refrigerator"tspringt"mortise lock"t0.0t0.97892356
158t"refrigerator"t"rotor"t"mortise lock"t0.0t0.98173565
159t"refrigerator"tcylinder caset"mortise lock"t0.0t0.97601235
160t"refrigerator"tkeyt"mortise lock"t0.0t0.980843
161t"refrigerator"t"faceplate"t"mortise lock"t0.0t0.9762802
162t"refrigerator"t"dead bolt"t"mortise lock"t0.0t0.97897106
163t"refrigerator"tcylindert"mortise lock"t0.0t0.9752118
164t"refrigerator"t"stator"t"mortise lock"t0.0t0.9671292
165t"refrigerator"t"strike plate"t"mortise lock"t0.0t0.9758394
166t"refrigerator"t"valve seat shaft"t"toilet"t0.0t0.97843486
167t"refrigerator"t"tank lid"t"toilet"t0.0t0.98138875
168t"refrigerator"tconical washert"toilet"t0.0t0.97943103
169t"refrigerator"t"lift chain"t"toilet"t0.0t0.98103523
170t"refrigerator"t"seat"t"toilet"t0.0t0.98017025
171t"refrigerator"t"shutoff valve"t"toilet"t0.0t0.9816497
172t"refrigerator"t"trip lever"t"toilet"t0.0t0.9801077
173t"refrigerator"tball-cock supply valvet"toilet"t0.0t0.9793742
174t"refrigerator"t"toilet bowl"t"toilet"t0.0t0.9750388
175t"refrigerator"tflush handlet"toilet"t0.0t0.9814065
176t"refrigerator"twax sealt"toilet"t0.0t0.97915745
177t"refrigerator"t"tank ball"t"toilet"t0.0t0.97935706
178t"refrigerator"t"float ball"t"toilet"t0.0t0.9800873
179t"refrigerator"t"filler tube"t"toilet"t0.0t0.97652423
180t"refrigerator"t"waste pipe"t"toilet"t0.0t0.97724503
181t"refrigerator"t"seat cover"t"toilet"t0.0t0.9784069
182t"refrigerator"t"cold-water supply line"t"toilet"t0.0t0.98023254
183t"refrigerator"t"overflow tube"t"toilet"t0.0t0.9775978
184t"refrigerator"t"trap"t"toilet"t0.0t0.98282135
185t"refrigerator"t"refill tube"t"toilet"t0.0t0.97966945
186tdishwashertpillowtbedt0.0t0.9816907
187tdishwashert"bolster"tbedt0.0t0.9684706
188tdishwashert"mattress cover"tbedt0.0t0.9804661
189tdishwashertlegtbedt0.0t0.9774079
190tdishwashertbox springtbedt0.0t0.9740515
191tdishwashertheadboardtbedt0.0t0.9795173
192tdishwashert"mattress"tbedt0.0t0.9824006
193tdishwashert"pillow protector"tbedt0.0t0.9788487
194tdishwashert"elastic"tbedt0.0t0.9752008
195tdishwashert"footboard"tbedt0.0t0.9817472
196tdishwashert"switch"t"refrigerator"t0.0t0.9824734
197tdishwashert"refrigerator compartment"t"refrigerator"t0.0t0.98046494
198tdishwashert"egg tray"t"refrigerator"t0.0t0.97521293
199tdishwashertshelf channelt"refrigerator"t0.0t0.9805124
200tdishwashert"magnetic gasket"t"refrigerator"t0.0t0.97943944
201tdishwashert"storage door"t"refrigerator"t0.0t0.9817847
202tdishwashertfreezer doort"refrigerator"t0.0t0.9748748
203tdishwashertguard railt"refrigerator"t0.0t0.9761309
204tdishwashertcrispert"refrigerator"t0.0t0.9762797
205tdishwashertglass covert"refrigerator"t0.0t0.97898453
206tdishwashert"butter compartment"t"refrigerator"t0.0t0.9828749
207tdishwashert"thermostat control"t"refrigerator"t0.0t0.97281146
208tdishwashert"freezer compartment"t"refrigerator"t0.0t0.9778276
209tdishwashert"ice cube tray"t"refrigerator"t0.0t0.9726515
210tdishwashert"meat keeper"t"refrigerator"t0.0t0.9808889
211tdishwashert"door stop"t"refrigerator"t0.0t0.9797658
212tdishwashertshelft"refrigerator"t0.0t0.98134845
213tdishwashert"dairy compartment"t"refrigerator"t0.0t0.9807656
214tdishwashertdoor shelft"refrigerator"t0.0t0.9810968
215tdishwashertdrain hosetdishwashert1.0t0.9806986
216tdishwashert"overflow protection switch"tdishwashert1.0t0.9781773
217tdishwashert"tub"tdishwashert1.0t0.98098874
218tdishwashertpumptdishwashert1.0t0.9813261
219tdishwashert"gasket"tdishwashert1.0t0.9785557
220tdishwashert"water hose"tdishwashert1.0t0.980414
221tdishwashert"heating element"tdishwashert1.0t0.97902435
222tdishwashertracktdishwashert1.0t0.9828855
223tdishwashert"cutlery basket"tdishwashert1.0t0.97646743
224tdishwashert"wash tower"tdishwashert1.0t0.9783412
225tdishwashert"motor"tdishwashert1.0t0.98072827
226tdishwashert"detergent dispenser"tdishwashert1.0t0.9805976
227tdishwashertslidetdishwashert1.0t0.97919303
228tdishwashert"leveling foot"tdishwashert1.0t0.9795562
229tdishwashert"insulating material"tdishwashert1.0t0.9636083
230tdishwashertspray armtdishwashert1.0t0.9813117
231tdishwashertrinse-aid dispensertdishwashert1.0t0.9811471
232tdishwashertlocktdoort0.0t0.9789148
233tdishwashertcornicetdoort0.0t0.9781563
234tdishwashert"hanging stile"tdoort0.0t0.9736332
235tdishwashert"entablature"tdoort0.0t0.97416663
236tdishwashert"top rail"tdoort0.0t0.9774741
237tdishwashertmiddle paneltdoort0.0t0.979407
238tdishwashert"bottom rail"tdoort0.0t0.9775276
239tdishwashertpaneltdoort0.0t0.9787457
240tdishwashertjambtdoort0.0t0.979931
241tdishwashertdoorknobtdoort0.0t0.97961926
242tdishwashert"threshold"tdoort0.0t0.974667
243tdishwashert"weatherboard"tdoort0.0t0.98012
244tdishwashertlock railtdoort0.0t0.9785147
245tdishwashert"shutting stile"tdoort0.0t0.9732098
246tdishwashertheadertdoort0.0t0.97914433
247tdishwashertringt"mortise lock"t0.0t0.981911
248tdishwashertkeywayt"mortise lock"t0.0t0.977411
249tdishwashert"cotter pin"t"mortise lock"t0.0t0.97521126
250tdishwashertspringt"mortise lock"t0.0t0.97952884
251tdishwashert"rotor"t"mortise lock"t0.0t0.9816939
252tdishwashertcylinder caset"mortise lock"t0.0t0.9746597
253tdishwashertkeyt"mortise lock"t0.0t0.9803076
254tdishwashert"faceplate"t"mortise lock"t0.0t0.97492874
255tdishwashert"dead bolt"t"mortise lock"t0.0t0.978206
256tdishwashertcylindert"mortise lock"t0.0t0.97310627
257tdishwashert"stator"t"mortise lock"t0.0t0.9638954
258tdishwashert"strike plate"t"mortise lock"t0.0t0.974955
259tdishwashert"valve seat shaft"t"toilet"t0.0t0.9786509
260tdishwashert"tank lid"t"toilet"t0.0t0.9812828
