troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t1.8879257665270126
1tbedt"bolster"tbedt1.0t1.160660128165064
2tbedt"mattress cover"tbedt1.0t0.28247742615935906
3tbedtlegtbedt1.0t-1.0759052350320535
4tbedtbox springtbedt1.0t1.025099251958735
5tbedtheadboardtbedt1.0t1.5649918293150078
6tbedt"mattress"tbedt1.0t4.179509714156187
7tbedt"pillow protector"tbedt1.0t-0.23624508619068427
8tbedt"elastic"tbedt1.0t-1.3768954236380662
9tbedt"footboard"tbedt1.0t1.5649918293150078
10tbedt"switch"t"refrigerator"t0.0t-0.899460194869888
11tbedt"refrigerator compartment"t"refrigerator"t0.0t-2.262038131310447
12tbedt"egg tray"t"refrigerator"t0.0t0.047270645745293556
13tbedtshelf channelt"refrigerator"t0.0t-2.6854373778551643
14tbedt"magnetic gasket"t"refrigerator"t0.0t-0.5407574797259274
15tbedt"storage door"t"refrigerator"t0.0t-1.9442382026991964
16tbedtfreezer doort"refrigerator"t0.0t-1.9442382026991964
17tbedtguard railt"refrigerator"t0.0t1.248164231812094
18tbedtcrispert"refrigerator"t0.0t-0.572652726269542
19tbedtglass covert"refrigerator"t0.0t0.28247742615935906
20tbedt"butter compartment"t"refrigerator"t0.0t-2.262038131310447
21tbedt"thermostat control"t"refrigerator"t0.0t-1.3554316188999813
22tbedt"freezer compartment"t"refrigerator"t0.0t-2.262038131310447
23tbedt"ice cube tray"t"refrigerator"t0.0t0.047270645745293556
24tbedt"meat keeper"t"refrigerator"t0.0t-1.0175778553378332
25tbedt"door stop"t"refrigerator"t0.0t-1.863158168014401
26tbedtshelft"refrigerator"t0.0t-0.15834409480951614
27tbedt"dairy compartment"t"refrigerator"t0.0t-2.262038131310447
28tbedtdoor shelft"refrigerator"t0.0t-0.15834409480951614
29tbedtdrain hosetdishwashert0.0t-1.883333446905443
30tbedt"overflow protection switch"tdishwashert0.0t-0.899460194869888
31tbedt"tub"tdishwashert0.0t-0.5249467989360209
32tbedtpumptdishwashert0.0t-0.3976271858913433
33tbedt"gasket"tdishwashert0.0t-0.5407574797259274
34tbedt"water hose"tdishwashert0.0t-1.883333446905443
35tbedt"heating element"tdishwashert0.0t-2.784519665273371
36tbedtracktdishwashert0.0t0.2613695030528965
37tbedt"cutlery basket"tdishwashert0.0t-0.3520119533710526
38tbedt"wash tower"tdishwashert0.0t-0.25591242186247637
39tbedt"motor"tdishwashert0.0t-1.4245587111590623
40tbedt"detergent dispenser"tdishwashert0.0t-1.0868015209799131
41tbedtslidetdishwashert0.0t-0.11423314919933605
42tbedt"leveling foot"tdishwashert0.0t0.3581319389068594
43tbedt"insulating material"tdishwashert0.0t-1.4419624042538577
44tbedtspray armtdishwashert0.0t-0.5417204795261564
45tbedtrinse-aid dispensertdishwashert0.0t-1.0868015209799131
46tbedtlocktdoort0.0t-1.6955456104776037
47tbedtcornicetdoort0.0t-0.5441473079465908
48tbedt"hanging stile"tdoort0.0t-0.45591865046582
49tbedt"entablature"tdoort0.0t-1.8096350394254654
50tbedt"top rail"tdoort0.0t1.248164231812094
51tbedtmiddle paneltdoort0.0t-2.0899376650735384
52tbedt"bottom rail"tdoort0.0t1.248164231812094
53tbedtpaneltdoort0.0t-2.0899376650735384
54tbedtjambtdoort0.0t-0.833060641908256
55tbedtdoorknobtdoort0.0t-2.1780255000834203
56tbedt"threshold"tdoort0.0t-1.6403339994264579
57tbedt"weatherboard"tdoort0.0t1.5649918293150078
58tbedtlock railtdoort0.0t1.248164231812094
59tbedt"shutting stile"tdoort0.0t-0.45591865046582
60tbedtheadertdoort0.0t-0.572652726269542
61tbedtringt"mortise lock"t0.0t-3.00500641471984
62tbedtkeywayt"mortise lock"t0.0t-0.18491366097824977
63tbedt"cotter pin"t"mortise lock"t0.0t-1.5766990049034053
64tbedtspringt"mortise lock"t0.0t1.025099251958735
65tbedt"rotor"t"mortise lock"t0.0t-0.1792867142352622
66tbedtcylinder caset"mortise lock"t0.0t-0.9007433039836066
67tbedtkeyt"mortise lock"t0.0t-3.275265418958285
68tbedt"faceplate"t"mortise lock"t0.0t-0.0907173383872409
69tbedt"dead bolt"t"mortise lock"t0.0t0.15241114463740324
70tbedtcylindert"mortise lock"t0.0t-1.3172833408993854
71tbedt"stator"t"mortise lock"t0.0t-2.0446668156597987
72tbedt"strike plate"t"mortise lock"t0.0t-1.559761773681576
73tbedt"valve seat shaft"t"toilet"t0.0t0.4611976381430677
74tbedt"tank lid"t"toilet"t0.0t-0.35554481424558404
75tbedtconical washert"toilet"t0.0t-0.6837056333525672
76tbedt"lift chain"t"toilet"t0.0t-2.4346553005750753
77tbedt"seat"t"toilet"t0.0t-0.03233863260433033
78tbedt"shutoff valve"t"toilet"t0.0t-2.4166094296151233
79tbedt"trip lever"t"toilet"t0.0t-0.6840936816399006
80tbedtball-cock supply valvet"toilet"t0.0t-2.4166094296151233
81tbedt"toilet bowl"t"toilet"t0.0t-1.0721115302297157
82tbedtflush handlet"toilet"t0.0t0.35538783766561094
83tbedtwax sealt"toilet"t0.0t-2.1977003078390047
84tbedt"tank ball"t"toilet"t0.0t-1.5898374900785355
85tbedt"float ball"t"toilet"t0.0t-1.5898374900785355
86tbedt"filler tube"t"toilet"t0.0t-0.30970515985555447
87tbedt"waste pipe"t"toilet"t0.0t-1.7760408651865567
88tbedt"seat cover"t"toilet"t0.0t0.28247742615935906
89tbedt"cold-water supply line"t"toilet"t0.0t-2.720804415818869
90tbedt"overflow tube"t"toilet"t0.0t-0.30970515985555447
