troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.66745454
1tbedt"bolster"tbedt1.0t0.5788697
2tbedt"mattress cover"tbedt1.0t0.7167753
3tbedtlegtbedt1.0t0.61944646
4tbedtbox springtbedt1.0t0.60831004
5tbedtheadboardtbedt1.0t0.65385324
6tbedt"mattress"tbedt1.0t0.7207743
7tbedt"pillow protector"tbedt1.0t0.6396189
8tbedt"elastic"tbedt1.0t0.48937118
9tbedt"footboard"tbedt1.0t0.64083105
10tbedt"switch"t"refrigerator"t0.0t0.64804786
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.62600166
12tbedt"egg tray"t"refrigerator"t0.0t0.6149819
13tbedtshelf channelt"refrigerator"t0.0t0.61346483
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.58120525
15tbedt"storage door"t"refrigerator"t0.0t0.6697905
16tbedtfreezer doort"refrigerator"t0.0t0.5745103
17tbedtguard railt"refrigerator"t0.0t0.565177
18tbedtcrispert"refrigerator"t0.0t0.61742854
19tbedtglass covert"refrigerator"t0.0t0.6598147
20tbedt"butter compartment"t"refrigerator"t0.0t0.61634654
21tbedt"thermostat control"t"refrigerator"t0.0t0.55712855
22tbedt"freezer compartment"t"refrigerator"t0.0t0.5568825
23tbedt"ice cube tray"t"refrigerator"t0.0t0.5399567
24tbedt"meat keeper"t"refrigerator"t0.0t0.5993013
25tbedt"door stop"t"refrigerator"t0.0t0.67142475
26tbedtshelft"refrigerator"t0.0t0.66664666
27tbedt"dairy compartment"t"refrigerator"t0.0t0.60914594
28tbedtdoor shelft"refrigerator"t0.0t0.67005366
29tbedtdrain hosetdishwashert0.0t0.6089335
30tbedt"overflow protection switch"tdishwashert0.0t0.5703814
31tbedt"tub"tdishwashert0.0t0.65567553
32tbedtpumptdishwashert0.0t0.6302116
33tbedt"gasket"tdishwashert0.0t0.5785689
34tbedt"water hose"tdishwashert0.0t0.5631159
35tbedt"heating element"tdishwashert0.0t0.58692265
36tbedtracktdishwashert0.0t0.6352029
37tbedt"cutlery basket"tdishwashert0.0t0.4895794
38tbedt"wash tower"tdishwashert0.0t0.623491
39tbedt"motor"tdishwashert0.0t0.6291147
40tbedt"detergent dispenser"tdishwashert0.0t0.47468832
41tbedtslidetdishwashert0.0t0.60223126
42tbedt"leveling foot"tdishwashert0.0t0.5555079
43tbedt"insulating material"tdishwashert0.0t0.4597444
44tbedtspray armtdishwashert0.0t0.6062183
45tbedtrinse-aid dispensertdishwashert0.0t0.5397889
46tbedtlocktdoort0.0t0.6249678
47tbedtcornicetdoort0.0t0.59128225
48tbedt"hanging stile"tdoort0.0t0.57749975
49tbedt"entablature"tdoort0.0t0.5570855
50tbedt"top rail"tdoort0.0t0.65669715
51tbedtmiddle paneltdoort0.0t0.6450062
52tbedt"bottom rail"tdoort0.0t0.65369594
53tbedtpaneltdoort0.0t0.6269989
54tbedtjambtdoort0.0t0.58458924
55tbedtdoorknobtdoort0.0t0.6000025
56tbedt"threshold"tdoort0.0t0.6299618
57tbedt"weatherboard"tdoort0.0t0.61949766
58tbedtlock railtdoort0.0t0.6242547
59tbedt"shutting stile"tdoort0.0t0.5654092
60tbedtheadertdoort0.0t0.5675324
61tbedtringt"mortise lock"t0.0t0.6310155
