troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t2.7341902726680622
1tbedt"bolster"tbedt1.0t0.7897369640308597
2tbedt"mattress cover"tbedt1.0t1.8024428067404705
3tbedtlegtbedt1.0t-0.8012864554864751
4tbedtbox springtbedt1.0t0.5433063885524955
5tbedtheadboardtbedt1.0t2.9143624963133345
6tbedt"mattress"tbedt1.0t2.8321555211235747
7tbedt"pillow protector"tbedt1.0t1.4462759778599246
8tbedt"elastic"tbedt1.0t-0.3074863913553937
9tbedt"footboard"tbedt1.0t2.067560225806128
10tbedt"switch"t"refrigerator"t0.0t-1.4395060811044291
11tbedt"refrigerator compartment"t"refrigerator"t0.0t-1.6802021631516748
12tbedt"egg tray"t"refrigerator"t0.0t0.35258955385656177
13tbedtshelf channelt"refrigerator"t0.0t-0.35790484050489174
14tbedt"magnetic gasket"t"refrigerator"t0.0t-0.6590917878842811
15tbedt"storage door"t"refrigerator"t0.0t-0.8289856585970073
16tbedtfreezer doort"refrigerator"t0.0t-1.8840685677093436
17tbedtguard railt"refrigerator"t0.0t-1.6562829682725164
18tbedtcrispert"refrigerator"t0.0t-1.7799366562118084
19tbedtglass covert"refrigerator"t0.0t-0.4291169425998171
20tbedt"butter compartment"t"refrigerator"t0.0t-0.4133127424642496
21tbedt"thermostat control"t"refrigerator"t0.0t-0.8452221615531869
22tbedt"freezer compartment"t"refrigerator"t0.0t-1.6133573003259838
23tbedt"ice cube tray"t"refrigerator"t0.0t-0.2468334378956507
24tbedt"meat keeper"t"refrigerator"t0.0t-1.896287569951291
25tbedt"door stop"t"refrigerator"t0.0t-1.3226922768984224
26tbedtshelft"refrigerator"t0.0t-0.07477350270941638
27tbedt"dairy compartment"t"refrigerator"t0.0t-0.6213575914162196
28tbedtdoor shelft"refrigerator"t0.0t-0.4794264499544162
29tbedtdrain hosetdishwashert0.0t-0.4956973285604345
30tbedt"overflow protection switch"tdishwashert0.0t-0.8925310755836672
31tbedt"tub"tdishwashert0.0t0.5072763830229575
32tbedtpumptdishwashert0.0t-1.044237322951274
33tbedt"gasket"tdishwashert0.0t-0.6969312230885714
34tbedt"water hose"tdishwashert0.0t-0.16823697228877577
35tbedt"heating element"tdishwashert0.0t-0.8614045972464972
36tbedtracktdishwashert0.0t0.5534078150492523
37tbedt"cutlery basket"tdishwashert0.0t-1.1464452805189589
38tbedt"wash tower"tdishwashert0.0t-1.3660890599542086
39tbedt"motor"tdishwashert0.0t-1.6075448952475573
40tbedt"detergent dispenser"tdishwashert0.0t-0.9283213412296442
41tbedtslidetdishwashert0.0t-0.026996803574171207
42tbedt"leveling foot"tdishwashert0.0t0.02475602759855588
43tbedt"insulating material"tdishwashert0.0t-0.6120474606347366
44tbedtspray armtdishwashert0.0t-0.8727367164770827
45tbedtrinse-aid dispensertdishwashert0.0t-0.2972409728454904
46tbedtlocktdoort0.0t-2.128721799482377
47tbedtcornicetdoort0.0t-2.380856063993579
48tbedt"hanging stile"tdoort0.0t-0.4330603291998073
49tbedt"entablature"tdoort0.0t-2.7234691415425374
50tbedt"top rail"tdoort0.0t0.559986813646063
51tbedtmiddle paneltdoort0.0t-1.632941204357203
52tbedt"bottom rail"tdoort0.0t0.8008862334032374
53tbedtpaneltdoort0.0t-1.1932875966408503
54tbedtjambtdoort0.0t0.5671911980473829
55tbedtdoorknobtdoort0.0t-1.5598614146335683
56tbedt"threshold"tdoort0.0t-2.6737907287772664
57tbedt"weatherboard"tdoort0.0t-0.44830185819871526
58tbedtlock railtdoort0.0t-2.9630357186518403
59tbedt"shutting stile"tdoort0.0t-0.35556573990856954
60tbedtheadertdoort0.0t-3.5708167643365756
61tbedtringt"mortise lock"t0.0t-0.5936619375353764
62tbedtkeywayt"mortise lock"t0.0t-1.5433068126052638
63tbedt"cotter pin"t"mortise lock"t0.0t-0.5275026316140198
64tbedtspringt"mortise lock"t0.0t-0.1016041091895742
65tbedt"rotor"t"mortise lock"t0.0t-2.51313257096399
66tbedtcylinder caset"mortise lock"t0.0t-0.5136277751531372
67tbedtkeyt"mortise lock"t0.0t-1.151887667578115
68tbedt"faceplate"t"mortise lock"t0.0t-1.5291722539415415
69tbedt"dead bolt"t"mortise lock"t0.0t-0.48167524774039777
70tbedtcylindert"mortise lock"t0.0t-0.12427976587236389
71tbedt"stator"t"mortise lock"t0.0t-2.3023127274685247
72tbedt"strike plate"t"mortise lock"t0.0t-0.3238144938904957
73tbedt"valve seat shaft"t"toilet"t0.0t-1.4489346550074786
74tbedt"tank lid"t"toilet"t0.0t-0.6395726766092757
75tbedtconical washert"toilet"t0.0t-0.13232846457171646
76tbedt"lift chain"t"toilet"t0.0t-1.1294143909822705
77tbedt"seat"t"toilet"t0.0t-2.5638130454707304
78tbedt"shutoff valve"t"toilet"t0.0t-1.5485280719202135
79tbedt"trip lever"t"toilet"t0.0t-1.1349961314721946
80tbedtball-cock supply valvet"toilet"t0.0t-0.9061692449665735
81tbedt"toilet bowl"t"toilet"t0.0t-0.4809305167788124
82tbedtflush handlet"toilet"t0.0t-0.725284942210935
83tbedtwax sealt"toilet"t0.0t-1.7922811268056684
84tbedt"tank ball"t"toilet"t0.0t-1.242674605683913
85tbedt"float ball"t"toilet"t0.0t-0.44402786941324784
86tbedt"filler tube"t"toilet"t0.0t-0.10520805955508064
87tbedt"waste pipe"t"toilet"t0.0t-0.959754785924183
88tbedt"seat cover"t"toilet"t0.0t0.9011144393741936
89tbedt"cold-water supply line"t"toilet"t0.0t-1.8233011252932976
90tbedt"overflow tube"t"toilet"t0.0t-0.8649650690010388
91tbedt"trap"t"toilet"t0.0t-1.8181359157056016
92tbedt"refill tube"t"toilet"t0.0t0.006151414049182887
93t"refrigerator"tpillowtbedt0.0t0.1970777094011324
94t"refrigerator"t"bolster"tbedt0.0t0.3775613120807763
95t"refrigerator"t"mattress cover"tbedt0.0t-0.8512319607175107
96t"refrigerator"tlegtbedt0.0t-1.4434704908130882
97t"refrigerator"tbox springtbedt0.0t1.7248639755276713
98t"refrigerator"theadboardtbedt0.0t1.3749262617229399
