troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.5117236898250307
1tbedt"bolster"tbedt1.0t0.07550177026271343
2tbedt"mattress cover"tbedt1.0t0.48533727250295117
3tbedtlegtbedt1.0t0.18518798133868625
4tbedtbox springtbedt1.0t0.19257403355114486
5tbedtheadboardtbedt1.0t0.42642481247485436
6tbedt"mattress"tbedt1.0t0.5194263507418663
7tbedt"pillow protector"tbedt1.0t0.35621297234916055
8tbedt"elastic"tbedt1.0t0.11476860543027352
9tbedt"footboard"tbedt1.0t0.35252847785791197
10tbedt"switch"t"refrigerator"t0.0t0.10608581335956964
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.38252293838071216
12tbedt"egg tray"t"refrigerator"t0.0t0.32828611778558414
13tbedtshelf channelt"refrigerator"t0.0t0.23252261824222625
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.10570548263761533
15tbedt"storage door"t"refrigerator"t0.0t0.27740830339597916
16tbedtfreezer doort"refrigerator"t0.0t0.35034852180807535
17tbedtguard railt"refrigerator"t0.0t0.1385739371737703
18tbedtcrispert"refrigerator"t0.0t0.10101676511991493
19tbedtglass covert"refrigerator"t0.0t0.22837426628828428
20tbedt"butter compartment"t"refrigerator"t0.0t0.2738616735709873
21tbedt"thermostat control"t"refrigerator"t0.0t0.21062291928294496
22tbedt"freezer compartment"t"refrigerator"t0.0t0.2768981949663379
23tbedt"ice cube tray"t"refrigerator"t0.0t0.20549780797939957
24tbedt"meat keeper"t"refrigerator"t0.0t0.10252951658522814
25tbedt"door stop"t"refrigerator"t0.0t0.20148892336079394
26tbedtshelft"refrigerator"t0.0t0.2232684230372438
27tbedt"dairy compartment"t"refrigerator"t0.0t0.26817427371197305
28tbedtdoor shelft"refrigerator"t0.0t0.29631627191727633
29tbedtdrain hosetdishwashert0.0t0.2873354497008809
30tbedt"overflow protection switch"tdishwashert0.0t0.15417264225973756
31tbedt"tub"tdishwashert0.0t0.45611756073686527
32tbedtpumptdishwashert0.0t0.14338757368195548
33tbedt"gasket"tdishwashert0.0t0.1165000421562673
34tbedt"water hose"tdishwashert0.0t0.2834344267765064
35tbedt"heating element"tdishwashert0.0t0.13702922849912713
36tbedtracktdishwashert0.0t0.21104998625515542
37tbedt"cutlery basket"tdishwashert0.0t0.23254710880919718
38tbedt"wash tower"tdishwashert0.0t0.26057194459242966
39tbedt"motor"tdishwashert0.0t0.09915793346209978
40tbedt"detergent dispenser"tdishwashert0.0t0.19290709464640715
41tbedtslidetdishwashert0.0t0.0895830686493936
42tbedt"leveling foot"tdishwashert0.0t0.16111071607271948
43tbedt"insulating material"tdishwashert0.0t0.08420298152354197
44tbedtspray armtdishwashert0.0t0.2193225608723654
45tbedtrinse-aid dispensertdishwashert0.0t0.17631765035292715
46tbedtlocktdoort0.0t0.13304533174832356
47tbedtcornicetdoort0.0t0.18371610148806578
48tbedt"hanging stile"tdoort0.0t0.19231381586682356
49tbedt"entablature"tdoort0.0t0.10936448267327079
50tbedt"top rail"tdoort0.0t0.14175022523443584
51tbedtmiddle paneltdoort0.0t0.100784524551764
52tbedt"bottom rail"tdoort0.0t0.1463976839779128
53tbedtpaneltdoort0.0t0.11986948982925445
54tbedtjambtdoort0.0t0.1751835027944594
55tbedtdoorknobtdoort0.0t0.25806117384107446
56tbedt"threshold"tdoort0.0t0.09775390143237075
57tbedt"weatherboard"tdoort0.0t0.21983491737453656
58tbedtlock railtdoort0.0t0.15679000280327246
59tbedt"shutting stile"tdoort0.0t0.1268203944561723
60tbedtheadertdoort0.0t0.08265051507906644
61tbedtringt"mortise lock"t0.0t0.1211063023891851
62tbedtkeywayt"mortise lock"t0.0t0.08089239053548115
63tbedt"cotter pin"t"mortise lock"t0.0t0.1446948506339542
64tbedtspringt"mortise lock"t0.0t0.15389241394429454
65tbedt"rotor"t"mortise lock"t0.0t0.12720545971474256
66tbedtcylinder caset"mortise lock"t0.0t0.15340779431052964
67tbedtkeyt"mortise lock"t0.0t0.08977031522445798
68tbedt"faceplate"t"mortise lock"t0.0t0.1668226592654617
69tbedt"dead bolt"t"mortise lock"t0.0t0.2875094000447795
70tbedtcylindert"mortise lock"t0.0t0.14089537823978251
71tbedt"stator"t"mortise lock"t0.0t0.11100968171704255
72tbedt"strike plate"t"mortise lock"t0.0t0.11980073982878453
73tbedt"valve seat shaft"t"toilet"t0.0t0.23566689975724336
74tbedt"tank lid"t"toilet"t0.0t0.23008720843951297
75tbedtconical washert"toilet"t0.0t0.2045950966235253
76tbedt"lift chain"t"toilet"t0.0t0.1984902642185959
77tbedt"seat"t"toilet"t0.0t0.2195336599603208
78tbedt"shutoff valve"t"toilet"t0.0t0.17170344631844867
79tbedt"trip lever"t"toilet"t0.0t0.12116485346176134
80tbedtball-cock supply valvet"toilet"t0.0t0.1372052042728455
81tbedt"toilet bowl"t"toilet"t0.0t0.29527866797897917
82tbedtflush handlet"toilet"t0.0t0.18127393492380883
83tbedtwax sealt"toilet"t0.0t0.10593306087987085
84tbedt"tank ball"t"toilet"t0.0t0.1945543548028246
85tbedt"float ball"t"toilet"t0.0t0.18115414298569416
86tbedt"filler tube"t"toilet"t0.0t0.21299160240684398
