troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.71477836
1tbedt"bolster"tbedt1.0t0.31433517
2tbedt"mattress cover"tbedt1.0t0.5063882
3tbedtlegtbedt1.0t0.4334257
4tbedtbox springtbedt1.0t0.38761225
5tbedtheadboardtbedt1.0t0.6509808
6tbedt"mattress"tbedt1.0t0.7198432
7tbedt"pillow protector"tbedt1.0t0.53201693
8tbedt"elastic"tbedt1.0t0.31774962
9tbedt"footboard"tbedt1.0t0.5618715
10tbedt"switch"t"refrigerator"t0.0t0.35686362
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.40818426
12tbedt"egg tray"t"refrigerator"t0.0t0.43797427
13tbedtshelf channelt"refrigerator"t0.0t0.38685554
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.26014775
15tbedt"storage door"t"refrigerator"t0.0t0.40302435
16tbedtfreezer doort"refrigerator"t0.0t0.44983903
17tbedtguard railt"refrigerator"t0.0t0.3573385
18tbedtcrispert"refrigerator"t0.0t0.26621172
19tbedtglass covert"refrigerator"t0.0t0.38550124
20tbedt"butter compartment"t"refrigerator"t0.0t0.30566218
21tbedt"thermostat control"t"refrigerator"t0.0t0.32112023
22tbedt"freezer compartment"t"refrigerator"t0.0t0.36449665
23tbedt"ice cube tray"t"refrigerator"t0.0t0.33119288
24tbedt"meat keeper"t"refrigerator"t0.0t0.32988593
25tbedt"door stop"t"refrigerator"t0.0t0.3565816
26tbedtshelft"refrigerator"t0.0t0.46578237
27tbedt"dairy compartment"t"refrigerator"t0.0t0.29523423
28tbedtdoor shelft"refrigerator"t0.0t0.45015177
29tbedtdrain hosetdishwashert0.0t0.37468088
30tbedt"overflow protection switch"tdishwashert0.0t0.24041228
31tbedt"tub"tdishwashert0.0t0.5599998
32tbedtpumptdishwashert0.0t0.41806152
33tbedt"gasket"tdishwashert0.0t0.3238728
34tbedt"water hose"tdishwashert0.0t0.41735998
35tbedt"heating element"tdishwashert0.0t0.3027878
36tbedtracktdishwashert0.0t0.3794559
37tbedt"cutlery basket"tdishwashert0.0t0.4033459
38tbedt"wash tower"tdishwashert0.0t0.41013092
39tbedt"motor"tdishwashert0.0t0.3303748
40tbedt"detergent dispenser"tdishwashert0.0t0.26398668
41tbedtslidetdishwashert0.0t0.38629535
42tbedt"leveling foot"tdishwashert0.0t0.3479415
43tbedt"insulating material"tdishwashert0.0t0.33280167
44tbedtspray armtdishwashert0.0t0.38682163
45tbedtrinse-aid dispensertdishwashert0.0t0.31092227
46tbedtlocktdoort0.0t0.38404688
47tbedtcornicetdoort0.0t0.27961683
48tbedt"hanging stile"tdoort0.0t0.3374084
49tbedt"entablature"tdoort0.0t0.2404508
50tbedt"top rail"tdoort0.0t0.37032124
51tbedtmiddle paneltdoort0.0t0.33058307
52tbedt"bottom rail"tdoort0.0t0.36894888
53tbedtpaneltdoort0.0t0.33415914
54tbedtjambtdoort0.0t0.28386572
55tbedtdoorknobtdoort0.0t0.39175203
56tbedt"threshold"tdoort0.0t0.31714794
57tbedt"weatherboard"tdoort0.0t0.3543469
58tbedtlock railtdoort0.0t0.3586285
59tbedt"shutting stile"tdoort0.0t0.3130258
60tbedtheadertdoort0.0t0.30229622
61tbedtringt"mortise lock"t0.0t0.33031005
62tbedtkeywayt"mortise lock"t0.0t0.22523683
63tbedt"cotter pin"t"mortise lock"t0.0t0.36082244
64tbedtspringt"mortise lock"t0.0t0.3743138
65tbedt"rotor"t"mortise lock"t0.0t0.28012106
66tbedtcylinder caset"mortise lock"t0.0t0.3602091
67tbedtkeyt"mortise lock"t0.0t0.26264536
68tbedt"faceplate"t"mortise lock"t0.0t0.31112412
69tbedt"dead bolt"t"mortise lock"t0.0t0.41144577
70tbedtcylindert"mortise lock"t0.0t0.3875494
71tbedt"stator"t"mortise lock"t0.0t0.19974507
72tbedt"strike plate"t"mortise lock"t0.0t0.3644083
73tbedt"valve seat shaft"t"toilet"t0.0t0.3630694
74tbedt"tank lid"t"toilet"t0.0t0.32643598
75tbedtconical washert"toilet"t0.0t0.3250852
76tbedt"lift chain"t"toilet"t0.0t0.32454902
77tbedt"seat"t"toilet"t0.0t0.4854905
78tbedt"shutoff valve"t"toilet"t0.0t0.28364816
79tbedt"trip lever"t"toilet"t0.0t0.34554765
80tbedtball-cock supply valvet"toilet"t0.0t0.2763993
81tbedt"toilet bowl"t"toilet"t0.0t0.45110306
82tbedtflush handlet"toilet"t0.0t0.33213234
83tbedtwax sealt"toilet"t0.0t0.29207045
84tbedt"tank ball"t"toilet"t0.0t0.39961302
85tbedt"float ball"t"toilet"t0.0t0.3893297
86tbedt"filler tube"t"toilet"t0.0t0.38005444
87tbedt"waste pipe"t"toilet"t0.0t0.33190167
88tbedt"seat cover"t"toilet"t0.0t0.4211283
89tbedt"cold-water supply line"t"toilet"t0.0t0.31619635
90tbedt"overflow tube"t"toilet"t0.0t0.3856833
91tbedt"trap"t"toilet"t0.0t0.41881865
92tbedt"refill tube"t"toilet"t0.0t0.3444506
93t"refrigerator"tpillowtbedt0.0t0.39855292
94t"refrigerator"t"bolster"tbedt0.0t0.23702519
95t"refrigerator"t"mattress cover"tbedt0.0t0.39319515
96t"refrigerator"tlegtbedt0.0t0.29983595
97t"refrigerator"tbox springtbedt0.0t0.38458043
98t"refrigerator"theadboardtbedt0.0t0.36338922
99t"refrigerator"t"mattress"tbedt0.0t0.43538693
100t"refrigerator"t"pillow protector"tbedt0.0t0.36078215
101t"refrigerator"t"elastic"tbedt0.0t0.26327956
102t"refrigerator"t"footboard"tbedt0.0t0.28774264
103t"refrigerator"t"switch"t"refrigerator"t1.0t0.2902513
104t"refrigerator"t"refrigerator compartment"t"refrigerator"t1.0t0.7545279
105t"refrigerator"t"egg tray"t"refrigerator"t1.0t0.43268466
106t"refrigerator"tshelf channelt"refrigerator"t1.0t0.411197
107t"refrigerator"t"magnetic gasket"t"refrigerator"t1.0t0.41842058
108t"refrigerator"t"storage door"t"refrigerator"t1.0t0.5106738
109t"refrigerator"tfreezer doort"refrigerator"t1.0t0.66142756
110t"refrigerator"tguard railt"refrigerator"t1.0t0.32156074
111t"refrigerator"tcrispert"refrigerator"t1.0t0.44106144
112t"refrigerator"tglass covert"refrigerator"t1.0t0.41992474
113t"refrigerator"t"butter compartment"t"refrigerator"t1.0t0.45256498
114t"refrigerator"t"thermostat control"t"refrigerator"t1.0t0.4205202
115t"refrigerator"t"freezer compartment"t"refrigerator"t1.0t0.6770427
116t"refrigerator"t"ice cube tray"t"refrigerator"t1.0t0.42064968
117t"refrigerator"t"meat keeper"t"refrigerator"t1.0t0.40796027
118t"refrigerator"t"door stop"t"refrigerator"t1.0t0.37075675
119t"refrigerator"tshelft"refrigerator"t1.0t0.5256164
120t"refrigerator"t"dairy compartment"t"refrigerator"t1.0t0.41273612
121t"refrigerator"tdoor shelft"refrigerator"t1.0t0.5145513
122t"refrigerator"tdrain hosetdishwashert0.0t0.37960532
123t"refrigerator"t"overflow protection switch"tdishwashert0.0t0.27622664
124t"refrigerator"t"tub"tdishwashert0.0t0.49379456
125t"refrigerator"tpumptdishwashert0.0t0.3730365
126t"refrigerator"t"gasket"tdishwashert0.0t0.400577
127t"refrigerator"t"water hose"tdishwashert0.0t0.41398326
128t"refrigerator"t"heating element"tdishwashert0.0t0.33834326
129t"refrigerator"tracktdishwashert0.0t0.4672085
130t"refrigerator"t"cutlery basket"tdishwashert0.0t0.38400683
131t"refrigerator"t"wash tower"tdishwashert0.0t0.38125992
132t"refrigerator"t"motor"tdishwashert0.0t0.41282937
133t"refrigerator"t"detergent dispenser"tdishwashert0.0t0.44674698
134t"refrigerator"tslidetdishwashert0.0t0.2966296
135t"refrigerator"t"leveling foot"tdishwashert0.0t0.24671325
136t"refrigerator"t"insulating material"tdishwashert0.0t0.34210533
137t"refrigerator"tspray armtdishwashert0.0t0.32134286
138t"refrigerator"trinse-aid dispensertdishwashert0.0t0.48981643
139t"refrigerator"tlocktdoort0.0t0.36313733
140t"refrigerator"tcornicetdoort0.0t0.16326071
141t"refrigerator"t"hanging stile"tdoort0.0t0.29170263
142t"refrigerator"t"entablature"tdoort0.0t0.18719295
143t"refrigerator"t"top rail"tdoort0.0t0.31091252
144t"refrigerator"tmiddle paneltdoort0.0t0.3177554
145t"refrigerator"t"bottom rail"tdoort0.0t0.29209867
146t"refrigerator"tpaneltdoort0.0t0.29367426
147t"refrigerator"tjambtdoort0.0t0.24011841
148t"refrigerator"tdoorknobtdoort0.0t0.40054187
149t"refrigerator"t"threshold"tdoort0.0t0.20592426
150t"refrigerator"t"weatherboard"tdoort0.0t0.1796604
151t"refrigerator"tlock railtdoort0.0t0.33364224
152t"refrigerator"t"shutting stile"tdoort0.0t0.27549145
153t"refrigerator"theadertdoort0.0t0.21146879
154t"refrigerator"tringt"mortise lock"t0.0t0.2898923
155t"refrigerator"tkeywayt"mortise lock"t0.0t0.19751358
156t"refrigerator"t"cotter pin"t"mortise lock"t0.0t0.25654674
157t"refrigerator"tspringt"mortise lock"t0.0t0.30242825
158t"refrigerator"t"rotor"t"mortise lock"t0.0t0.27683598
159t"refrigerator"tcylinder caset"mortise lock"t0.0t0.3717948
160t"refrigerator"tkeyt"mortise lock"t0.0t0.24818642
161t"refrigerator"t"faceplate"t"mortise lock"t0.0t0.36373985
