troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.5046998299981111
1tbedt"bolster"tbedt1.0t0.09926155837971132
2tbedt"mattress cover"tbedt1.0t0.4857125079167546
3tbedtlegtbedt1.0t0.20921254680607562
4tbedtbox springtbedt1.0t0.14884076489738773
5tbedtheadboardtbedt1.0t0.4261038455982844
6tbedt"mattress"tbedt1.0t0.5554199491105457
7tbedt"pillow protector"tbedt1.0t0.3499243324925832
8tbedt"elastic"tbedt1.0t0.06874010475006484
9tbedt"footboard"tbedt1.0t0.3399406660074001
10tbedt"switch"t"refrigerator"t0.0t0.11308415794443984
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.21636818186868742
12tbedt"egg tray"t"refrigerator"t0.0t0.1606386737630418
13tbedtshelf channelt"refrigerator"t0.0t0.12441738241536017
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.07325859176213069
15tbedt"storage door"t"refrigerator"t0.0t0.29070323003588927
16tbedtfreezer doort"refrigerator"t0.0t0.25252858365092945
17tbedtguard railt"refrigerator"t0.0t0.09141346014955722
18tbedtcrispert"refrigerator"t0.0t0.024492272136357067
19tbedtglass covert"refrigerator"t0.0t0.16997122190246558
20tbedt"butter compartment"t"refrigerator"t0.0t0.13825398059978442
21tbedt"thermostat control"t"refrigerator"t0.0t0.17588906543406035
22tbedt"freezer compartment"t"refrigerator"t0.0t0.16070400782230912
23tbedt"ice cube tray"t"refrigerator"t0.0t0.08743874931943689
24tbedt"meat keeper"t"refrigerator"t0.0t0.07050433893709929
25tbedt"door stop"t"refrigerator"t0.0t0.2545179390882121
26tbedtshelft"refrigerator"t0.0t0.1861989577661974
27tbedt"dairy compartment"t"refrigerator"t0.0t0.1006784519827998
28tbedtdoor shelft"refrigerator"t0.0t0.27748441649351663
29tbedtdrain hosetdishwashert0.0t0.16117156857298412
30tbedt"overflow protection switch"tdishwashert0.0t0.08669207435638172
31tbedt"tub"tdishwashert0.0t0.40225246947188303
32tbedtpumptdishwashert0.0t0.11901910021222456
33tbedt"gasket"tdishwashert0.0t0.10680207557861753
34tbedt"water hose"tdishwashert0.0t0.20263514039044878
35tbedt"heating element"tdishwashert0.0t0.17839709330103665
36tbedtracktdishwashert0.0t0.10067889643218257
37tbedt"cutlery basket"tdishwashert0.0t0.1540834898165535
38tbedt"wash tower"tdishwashert0.0t0.17484683163146256
39tbedt"motor"tdishwashert0.0t0.11758619540217113
40tbedt"detergent dispenser"tdishwashert0.0t0.07465416282403137
41tbedtslidetdishwashert0.0t0.12377515305725618
42tbedt"leveling foot"tdishwashert0.0t0.17220458005088943
43tbedt"insulating material"tdishwashert0.0t0.1391682129801442
44tbedtspray armtdishwashert0.0t0.18542117134634828
45tbedtrinse-aid dispensertdishwashert0.0t0.04066534072600807
46tbedtlocktdoort0.0t0.08700052222802476
47tbedtcornicetdoort0.0t0.08134223713596818
48tbedt"hanging stile"tdoort0.0t0.20385826509183436
49tbedt"entablature"tdoort0.0t-0.0042760475116390174
50tbedt"top rail"tdoort0.0t0.14988166535183725
51tbedtmiddle paneltdoort0.0t0.09060856231735909
52tbedt"bottom rail"tdoort0.0t0.1727921421349126
53tbedtpaneltdoort0.0t0.059766441849353875
54tbedtjambtdoort0.0t0.09170991807797012
55tbedtdoorknobtdoort0.0t0.17957112629819624
56tbedt"threshold"tdoort0.0t0.05367126301403349
57tbedt"weatherboard"tdoort0.0t0.17890021000233336
58tbedtlock railtdoort0.0t0.13457660640673785
59tbedt"shutting stile"tdoort0.0t0.10584962055133944
60tbedtheadertdoort0.0t0.013161479571995245
61tbedtringt"mortise lock"t0.0t0.02817009077878643
62tbedtkeywayt"mortise lock"t0.0t0.010667674085267613
63tbedt"cotter pin"t"mortise lock"t0.0t-0.04540094889943221
64tbedtspringt"mortise lock"t0.0t0.12135869524758075
65tbedt"rotor"t"mortise lock"t0.0t-0.008812986810964566
66tbedtcylinder caset"mortise lock"t0.0t0.09039700441116012
67tbedtkeyt"mortise lock"t0.0t-0.05675486544403198
68tbedt"faceplate"t"mortise lock"t0.0t0.018950877231969244
69tbedt"dead bolt"t"mortise lock"t0.0t0.06581939799331103
70tbedtcylindert"mortise lock"t0.0t0.12874987499861107
71tbedt"stator"t"mortise lock"t0.0t0.004519605773397482
72tbedt"strike plate"t"mortise lock"t0.0t0.023846487183190927
73tbedt"valve seat shaft"t"toilet"t0.0t0.18766030733674816
74tbedt"tank lid"t"toilet"t0.0t0.10951588350981677
75tbedtconical washert"toilet"t0.0t0.09809664551828354
76tbedt"lift chain"t"toilet"t0.0t0.10987499861109568
77tbedt"seat"t"toilet"t0.0t0.30997677751975017
78tbedt"shutoff valve"t"toilet"t0.0t0.03645640507116745
79tbedt"trip lever"t"toilet"t0.0t0.09214457938421537
80tbedtball-cock supply valvet"toilet"t0.0t0.05084145379393104
81tbedt"toilet bowl"t"toilet"t0.0t0.2686425404726719
82tbedtflush handlet"toilet"t0.0t0.07652129468105201
83tbedtwax sealt"toilet"t0.0t0.005438282647584973
84tbedt"tank ball"t"toilet"t0.0t0.09832198135534839
85tbedt"float ball"t"toilet"t0.0t0.07370170779675328
86tbedt"filler tube"t"toilet"t0.0t0.12502850031667018
87tbedt"waste pipe"t"toilet"t0.0t0.11198168868542985
88tbedt"seat cover"t"toilet"t0.0t0.309214546828298
89tbedt"cold-water supply line"t"toilet"t0.0t0.10075356392848808
90tbedt"overflow tube"t"toilet"t0.0t0.10621318014644608
91tbedt"trap"t"toilet"t0.0t0.12970346997266288
92tbedt"refill tube"t"toilet"t0.0t0.05934065934065934
93t"refrigerator"tpillowtbedt0.0t0.1795604595118245
94t"refrigerator"t"bolster"tbedt0.0t0.018966437175176876
95t"refrigerator"t"mattress cover"tbedt0.0t0.24198804897699558
96t"refrigerator"tlegtbedt0.0t-0.012161692036766265
97t"refrigerator"tbox springtbedt0.0t0.20192271046597424
98t"refrigerator"theadboardtbedt0.0t0.16834744478799255
99t"refrigerator"t"mattress"tbedt0.0t0.25406729564409714
100t"refrigerator"t"pillow protector"tbedt0.0t0.14697409382038712
101t"refrigerator"t"elastic"tbedt0.0t-0.048285658348572395
102t"refrigerator"t"footboard"tbedt0.0t0.11405372438068541
103t"refrigerator"t"switch"t"refrigerator"t1.0t0.14373074005949846
104t"refrigerator"t"refrigerator compartment"t"refrigerator"t1.0t0.8199500905510213
105t"refrigerator"t"egg tray"t"refrigerator"t1.0t0.36268140342464067
106t"refrigerator"tshelf channelt"refrigerator"t1.0t0.2952439799602214
107t"refrigerator"t"magnetic gasket"t"refrigerator"t1.0t0.21288038899103331
108t"refrigerator"t"storage door"t"refrigerator"t1.0t0.4243956515512033
109t"refrigerator"tfreezer doort"refrigerator"t1.0t0.7165315966323665
110t"refrigerator"tguard railt"refrigerator"t1.0t0.08652408210358858
