troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t3.323641185468396
1tbedt"bolster"tbedt1.0t2.154892881164039
2tbedt"mattress cover"tbedt1.0t0.5978638606498687
3tbedtlegtbedt1.0t-0.4949931153801905
4tbedtbox springtbedt1.0t-0.6044178878214922
5tbedtheadboardtbedt1.0t0.37708639332676636
6tbedt"mattress"tbedt1.0t2.5737379280163633
7tbedt"pillow protector"tbedt1.0t0.6263319976203598
8tbedt"elastic"tbedt1.0t0.4679763243219851
9tbedt"footboard"tbedt1.0t0.37708639332676636
10tbedt"switch"t"refrigerator"t0.0t-0.5064700546221795
11tbedt"refrigerator compartment"t"refrigerator"t0.0t-0.4505365161619305
12tbedt"egg tray"t"refrigerator"t0.0t0.9777156268876421
13tbedtshelf channelt"refrigerator"t0.0t-2.0157148316099875
14tbedt"magnetic gasket"t"refrigerator"t0.0t-0.8138214143463838
15tbedt"storage door"t"refrigerator"t0.0t-0.966467459893205
16tbedtfreezer doort"refrigerator"t0.0t-0.966467459893205
17tbedtguard railt"refrigerator"t0.0t-0.017986769212426926
18tbedtcrispert"refrigerator"t0.0t-0.20237414341981272
19tbedtglass covert"refrigerator"t0.0t0.5978638606498687
20tbedt"butter compartment"t"refrigerator"t0.0t-0.4505365161619305
21tbedt"thermostat control"t"refrigerator"t0.0t-1.197868534280772
22tbedt"freezer compartment"t"refrigerator"t0.0t-0.4505365161619305
23tbedt"ice cube tray"t"refrigerator"t0.0t0.9777156268876421
24tbedt"meat keeper"t"refrigerator"t0.0t-1.7358100303729567
25tbedt"door stop"t"refrigerator"t0.0t-1.5994709021432185
26tbedtshelft"refrigerator"t0.0t-0.7361728808243028
27tbedt"dairy compartment"t"refrigerator"t0.0t-0.4505365161619305
28tbedtdoor shelft"refrigerator"t0.0t-0.7361728808243028
29tbedtdrain hosetdishwashert0.0t-1.509559833919113
30tbedt"overflow protection switch"tdishwashert0.0t-0.5064700546221795
31tbedt"tub"tdishwashert0.0t0.1358090691506059
32tbedtpumptdishwashert0.0t-1.0331103817324898
33tbedt"gasket"tdishwashert0.0t-0.8138214143463838
34tbedt"water hose"tdishwashert0.0t-1.509559833919113
35tbedt"heating element"tdishwashert0.0t-2.2560569407340605
36tbedtracktdishwashert0.0t-0.09407200488427521
37tbedt"cutlery basket"tdishwashert0.0t-0.9206428555947447
38tbedt"wash tower"tdishwashert0.0t-1.9192280283467698
39tbedt"motor"tdishwashert0.0t-1.6912244421086204
40tbedt"detergent dispenser"tdishwashert0.0t-0.9522947935232329
41tbedtslidetdishwashert0.0t-0.7788322873654326
42tbedt"leveling foot"tdishwashert0.0t-0.17292609504616416
43tbedt"insulating material"tdishwashert0.0t-0.33058487317638396
44tbedtspray armtdishwashert0.0t0.9053071459317245
45tbedtrinse-aid dispensertdishwashert0.0t-0.9522947935232329
46tbedtlocktdoort0.0t-1.0897584109914111
47tbedtcornicetdoort0.0t-0.9631140996753297
48tbedt"hanging stile"tdoort0.0t-0.9448205843994976
49tbedt"entablature"tdoort0.0t-1.7476819794651204
50tbedt"top rail"tdoort0.0t-0.017986769212426926
51tbedtmiddle paneltdoort0.0t-0.6544614128426097
52tbedt"bottom rail"tdoort0.0t-0.017986769212426926
53tbedtpaneltdoort0.0t-0.6544614128426097
54tbedtjambtdoort0.0t-0.7028186742342389
55tbedtdoorknobtdoort0.0t-1.0177332797710221
56tbedt"threshold"tdoort0.0t-1.775414516177417
57tbedt"weatherboard"tdoort0.0t0.37708639332676636
58tbedtlock railtdoort0.0t-0.017986769212426926
59tbedt"shutting stile"tdoort0.0t-0.9448205843994976
60tbedtheadertdoort0.0t-0.7181585509580002
61tbedtringt"mortise lock"t0.0t-1.560777396672514
62tbedtkeywayt"mortise lock"t0.0t-2.3274978682967307
63tbedt"cotter pin"t"mortise lock"t0.0t-0.64124419163146
64tbedtspringt"mortise lock"t0.0t-0.6044178878214922
65tbedt"rotor"t"mortise lock"t0.0t-1.353726734868052
66tbedtcylinder caset"mortise lock"t0.0t-0.4937865717956528
67tbedtkeyt"mortise lock"t0.0t-1.469273212282353
68tbedt"faceplate"t"mortise lock"t0.0t0.10626899751129447
69tbedt"dead bolt"t"mortise lock"t0.0t-0.58829062827948
70tbedtcylindert"mortise lock"t0.0t-1.2506504657146367
71tbedt"stator"t"mortise lock"t0.0t-1.1168877279349099
72tbedt"strike plate"t"mortise lock"t0.0t-0.8174131388603925
73tbedt"valve seat shaft"t"toilet"t0.0t-1.2145873382136487
74tbedt"tank lid"t"toilet"t0.0t0.3108661035754255
75tbedtconical washert"toilet"t0.0t-0.20237414341981272
76tbedt"lift chain"t"toilet"t0.0t-1.465764264190161
77tbedt"seat"t"toilet"t0.0t0.014038768995661375
78tbedt"shutoff valve"t"toilet"t0.0t-1.4253469910249643
79tbedt"trip lever"t"toilet"t0.0t-1.541148186382409
80tbedtball-cock supply valvet"toilet"t0.0t-1.4253469910249643
81tbedt"toilet bowl"t"toilet"t0.0t-0.8207133228817283
82tbedtflush handlet"toilet"t0.0t-0.9467425754377542
83tbedtwax sealt"toilet"t0.0t-1.5518005723454447
84tbedt"tank ball"t"toilet"t0.0t-0.6765970026116909
85tbedt"float ball"t"toilet"t0.0t-0.6765970026116909
86tbedt"filler tube"t"toilet"t0.0t-0.06658649427282823
87tbedt"waste pipe"t"toilet"t0.0t-1.7998890286028502
88tbedt"seat cover"t"toilet"t0.0t0.5978638606498687
89tbedt"cold-water supply line"t"toilet"t0.0t-2.4361929842306154
90tbedt"overflow tube"t"toilet"t0.0t-0.06658649427282823
91tbedt"trap"t"toilet"t0.0t-0.22366523396586538
92tbedt"refill tube"t"toilet"t0.0t-0.06658649427282823
93t"refrigerator"tpillowtbedt0.0t-1.6555662988527209
94t"refrigerator"t"bolster"tbedt0.0t-0.282191547293219
95t"refrigerator"t"mattress cover"tbedt0.0t-0.9950454113504141
96t"refrigerator"tlegtbedt0.0t-2.0551963562019773
97t"refrigerator"tbox springtbedt0.0t-0.5974579136991953
98t"refrigerator"theadboardtbedt0.0t-1.0545986520370765
99t"refrigerator"t"mattress"tbedt0.0t-0.995824051790629
100t"refrigerator"t"pillow protector"tbedt0.0t0.011955642650312322
101t"refrigerator"t"elastic"tbedt0.0t-1.0706513101195716
102t"refrigerator"t"footboard"tbedt0.0t-1.0545986520370765
103t"refrigerator"t"switch"t"refrigerator"t1.0t0.45500638021001144
104t"refrigerator"t"refrigerator compartment"t"refrigerator"t1.0t0.5101605145970445
105t"refrigerator"t"egg tray"t"refrigerator"t1.0t1.0627308539033975
106t"refrigerator"tshelf channelt"refrigerator"t1.0t-1.6647135695877433
107t"refrigerator"t"magnetic gasket"t"refrigerator"t1.0t0.4380185997699575
108t"refrigerator"t"storage door"t"refrigerator"t1.0t-0.16656747965328622
109t"refrigerator"tfreezer doort"refrigerator"t1.0t-0.16656747965328622
110t"refrigerator"tguard railt"refrigerator"t1.0t-0.6924450338088607
111t"refrigerator"tcrispert"refrigerator"t1.0t0.7770758940542192
112t"refrigerator"tglass covert"refrigerator"t1.0t-0.9950454113504141
113t"refrigerator"t"butter compartment"t"refrigerator"t1.0t0.5101605145970445
114t"refrigerator"t"thermostat control"t"refrigerator"t1.0t0.6875435787271057
115t"refrigerator"t"freezer compartment"t"refrigerator"t1.0t0.5101605145970445
116t"refrigerator"t"ice cube tray"t"refrigerator"t1.0t1.0627308539033975
117t"refrigerator"t"meat keeper"t"refrigerator"t1.0t0.1990602739059792
118t"refrigerator"t"door stop"t"refrigerator"t1.0t-0.7120430359134482
119t"refrigerator"tshelft"refrigerator"t1.0t1.3356712605636012
120t"refrigerator"t"dairy compartment"t"refrigerator"t1.0t0.5101605145970445
121t"refrigerator"tdoor shelft"refrigerator"t1.0t1.3356712605636012
122t"refrigerator"tdrain hosetdishwashert0.0t0.7326934810827571
123t"refrigerator"t"overflow protection switch"tdishwashert0.0t0.45500638021001144
124t"refrigerator"t"tub"tdishwashert0.0t0.06800434061125626
125t"refrigerator"tpumptdishwashert0.0t0.9797302855446115
126t"refrigerator"t"gasket"tdishwashert0.0t0.4380185997699575
127t"refrigerator"t"water hose"tdishwashert0.0t0.7326934810827571
128t"refrigerator"t"heating element"tdishwashert0.0t-0.8527521290183246
129t"refrigerator"tracktdishwashert0.0t0.1722473161976713
130t"refrigerator"t"cutlery basket"tdishwashert0.0t-1.882632627344764
131t"refrigerator"t"wash tower"tdishwashert0.0t-2.1601681141431333
132t"refrigerator"t"motor"tdishwashert0.0t0.06662222104722389
133t"refrigerator"t"detergent dispenser"tdishwashert0.0t1.2067564742253067
134t"refrigerator"tslidetdishwashert0.0t0.3772250789847612
135t"refrigerator"t"leveling foot"tdishwashert0.0t-1.3404855275687866
136t"refrigerator"t"insulating material"tdishwashert0.0t-1.4207146673519844
137t"refrigerator"tspray armtdishwashert0.0t-1.350578827184221
138t"refrigerator"trinse-aid dispensertdishwashert0.0t1.2067564742253067
