troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t2.9626984556061386
1tbedt"bolster"tbedt1.0t0.1998169111615259
2tbedt"mattress cover"tbedt1.0t2.299118766748829
3tbedtlegtbedt1.0t0.7676987620221629
4tbedtbox springtbedt1.0t2.6029800760345423
5tbedtheadboardtbedt1.0t3.6453024065394057
6tbedt"mattress"tbedt1.0t3.9785046148169254
7tbedt"pillow protector"tbedt1.0t1.7873338602499351
8tbedt"elastic"tbedt1.0t0.16855465396116595
9tbedt"footboard"tbedt1.0t3.805442181536962
10tbedt"switch"t"refrigerator"t0.0t-0.9361623345997754
11tbedt"refrigerator compartment"t"refrigerator"t0.0t-0.9766026553765823
12tbedt"egg tray"t"refrigerator"t0.0t1.0259654816805621
13tbedtshelf channelt"refrigerator"t0.0t-0.3182754591072732
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.3781872286233747
15tbedt"storage door"t"refrigerator"t0.0t-0.13195477167120065
16tbedtfreezer doort"refrigerator"t0.0t-0.6023606573590505
17tbedtguard railt"refrigerator"t0.0t-0.34518085491530065
18tbedtcrispert"refrigerator"t0.0t0.31440610619983206
19tbedtglass covert"refrigerator"t0.0t0.8633998558946924
20tbedt"butter compartment"t"refrigerator"t0.0t-0.2833830112127141
21tbedt"thermostat control"t"refrigerator"t0.0t0.45250540340487044
22tbedt"freezer compartment"t"refrigerator"t0.0t-2.4910725332314265
23tbedt"ice cube tray"t"refrigerator"t0.0t-0.1861878733189372
24tbedt"meat keeper"t"refrigerator"t0.0t-0.5564331979767001
25tbedt"door stop"t"refrigerator"t0.0t0.931480419873777
26tbedtshelft"refrigerator"t0.0t1.1648995182679924
27tbedt"dairy compartment"t"refrigerator"t0.0t-0.16311966122470442
28tbedtdoor shelft"refrigerator"t0.0t0.6645742749985692
29tbedtdrain hosetdishwashert0.0t0.8043029183049042
30tbedt"overflow protection switch"tdishwashert0.0t0.12011485751619383
31tbedt"tub"tdishwashert0.0t1.3845024015029284
32tbedtpumptdishwashert0.0t-0.11908134928194807
33tbedt"gasket"tdishwashert0.0t0.5108901164498447
34tbedt"water hose"tdishwashert0.0t0.4504277295587025
35tbedt"heating element"tdishwashert0.0t0.6558903074791742
36tbedtracktdishwashert0.0t0.749997262050786
37tbedt"cutlery basket"tdishwashert0.0t0.8794194493909733
38tbedt"wash tower"tdishwashert0.0t0.3159956414388534
39tbedt"motor"tdishwashert0.0t-1.634583959177966
40tbedt"detergent dispenser"tdishwashert0.0t0.6653091531636399
41tbedtslidetdishwashert0.0t-0.07036458755860593
42tbedt"leveling foot"tdishwashert0.0t1.0817982172181644
43tbedt"insulating material"tdishwashert0.0t-0.20487198911414062
44tbedtspray armtdishwashert0.0t-0.29786328977746185
45tbedtrinse-aid dispensertdishwashert0.0t0.6384357345659918
46tbedtlocktdoort0.0t-0.24926984284556705
47tbedtcornicetdoort0.0t-1.4953657007624148
48tbedt"hanging stile"tdoort0.0t0.8175934329827407
49tbedt"entablature"tdoort0.0t-2.755510216952373
50tbedt"top rail"tdoort0.0t1.682394357408085
51tbedtmiddle paneltdoort0.0t-0.49347181083491054
52tbedt"bottom rail"tdoort0.0t2.022830180130499
53tbedtpaneltdoort0.0t0.35511457872813285
54tbedtjambtdoort0.0t-0.436845409570379
55tbedtdoorknobtdoort0.0t0.39884156065779514
56tbedt"threshold"tdoort0.0t-1.3279198506307086
57tbedt"weatherboard"tdoort0.0t-0.5137177851297335
58tbedtlock railtdoort0.0t0.8317756419364615
59tbedt"shutting stile"tdoort0.0t0.35779703367331117
60tbedtheadertdoort0.0t-0.856682685869641
61tbedtringt"mortise lock"t0.0t-1.0658888297858367
