troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.9733719
1tbedt"bolster"tbedt1.0t0.90452373
2tbedt"mattress cover"tbedt1.0t0.94024396
3tbedtlegtbedt1.0t0.9134889
4tbedtbox springtbedt1.0t0.8689828
5tbedtheadboardtbedt1.0t0.93130684
6tbedt"mattress"tbedt1.0t0.9686263
7tbedt"pillow protector"tbedt1.0t0.95718205
8tbedt"elastic"tbedt1.0t0.9396681
9tbedt"footboard"tbedt1.0t0.9218686
10tbedt"switch"t"refrigerator"t0.0t0.949863
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.95093846
12tbedt"egg tray"t"refrigerator"t0.0t0.95953685
13tbedtshelf channelt"refrigerator"t0.0t0.9301317
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.88344836
15tbedt"storage door"t"refrigerator"t0.0t0.9148362
16tbedtfreezer doort"refrigerator"t0.0t0.8560392
17tbedtguard railt"refrigerator"t0.0t0.90884197
18tbedtcrispert"refrigerator"t0.0t0.91402125
19tbedtglass covert"refrigerator"t0.0t0.944115
20tbedt"butter compartment"t"refrigerator"t0.0t0.940524
21tbedt"thermostat control"t"refrigerator"t0.0t0.8063804
22tbedt"freezer compartment"t"refrigerator"t0.0t0.8355651
23tbedt"ice cube tray"t"refrigerator"t0.0t0.79257286
24tbedt"meat keeper"t"refrigerator"t0.0t0.8971725
25tbedt"door stop"t"refrigerator"t0.0t0.91194725
26tbedtshelft"refrigerator"t0.0t0.9605544
27tbedt"dairy compartment"t"refrigerator"t0.0t0.94703853
28tbedtdoor shelft"refrigerator"t0.0t0.9291206
29tbedtdrain hosetdishwashert0.0t0.9501867
30tbedt"overflow protection switch"tdishwashert0.0t0.90350956
31tbedt"tub"tdishwashert0.0t0.96549225
32tbedtpumptdishwashert0.0t0.9658463
33tbedt"gasket"tdishwashert0.0t0.83989936
34tbedt"water hose"tdishwashert0.0t0.93475235
35tbedt"heating element"tdishwashert0.0t0.9270189
36tbedtracktdishwashert0.0t0.9686132
37tbedt"cutlery basket"tdishwashert0.0t0.9133761
38tbedt"wash tower"tdishwashert0.0t0.95296216
39tbedt"motor"tdishwashert0.0t0.970703
40tbedt"detergent dispenser"tdishwashert0.0t0.7781498
41tbedtslidetdishwashert0.0t0.9488084
42tbedt"leveling foot"tdishwashert0.0t0.9288684
43tbedt"insulating material"tdishwashert0.0t0.8652905
44tbedtspray armtdishwashert0.0t0.9379425
45tbedtrinse-aid dispensertdishwashert0.0t0.82940274
46tbedtlocktdoort0.0t0.9499284
47tbedtcornicetdoort0.0t0.715299
48tbedt"hanging stile"tdoort0.0t0.9391936
49tbedt"entablature"tdoort0.0t0.7724326
50tbedt"top rail"tdoort0.0t0.9467396
51tbedtmiddle paneltdoort0.0t0.9435192
52tbedt"bottom rail"tdoort0.0t0.9463622
53tbedtpaneltdoort0.0t0.92316085
54tbedtjambtdoort0.0t0.86955047
55tbedtdoorknobtdoort0.0t0.7987396
56tbedt"threshold"tdoort0.0t0.9509273
57tbedt"weatherboard"tdoort0.0t0.91663
58tbedtlock railtdoort0.0t0.91886973
59tbedt"shutting stile"tdoort0.0t0.92396915
60tbedtheadertdoort0.0t0.93517303
61tbedtringt"mortise lock"t0.0t0.9484677
62tbedtkeywayt"mortise lock"t0.0t0.8927679
63tbedt"cotter pin"t"mortise lock"t0.0t0.7528244
64tbedtspringt"mortise lock"t0.0t0.8993136
65tbedt"rotor"t"mortise lock"t0.0t0.94757515
66tbedtcylinder caset"mortise lock"t0.0t0.93494225
67tbedtkeyt"mortise lock"t0.0t0.9295043
68tbedt"faceplate"t"mortise lock"t0.0t0.9401853
69tbedt"dead bolt"t"mortise lock"t0.0t0.94704235
