troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.9964588131407769
1tbedt"bolster"tbedt1.0t0.981086632504323
2tbedt"mattress cover"tbedt1.0t0.9910236606307647
3tbedtlegtbedt1.0t0.9879219450680361
4tbedtbox springtbedt1.0t0.9974416184142012
5tbedtheadboardtbedt1.0t0.9975707676928688
6tbedt"mattress"tbedt1.0t0.9913773198800756
7tbedt"pillow protector"tbedt1.0t0.9969750763224574
8tbedt"elastic"tbedt1.0t0.9908719308937471
9tbedt"footboard"tbedt1.0t0.9948583813590001
10tbedt"switch"t"refrigerator"t0.0t0.989559838842079
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.9930133260331662
12tbedt"egg tray"t"refrigerator"t0.0t0.9971317911919291
13tbedtshelf channelt"refrigerator"t0.0t0.9964516059959528
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.99741978855848
15tbedt"storage door"t"refrigerator"t0.0t0.9974393302532606
16tbedtfreezer doort"refrigerator"t0.0t0.9962813479662583
17tbedtguard railt"refrigerator"t0.0t0.9922224323227927
18tbedtcrispert"refrigerator"t0.0t0.9932469574321947
19tbedtglass covert"refrigerator"t0.0t0.994648397808241
20tbedt"butter compartment"t"refrigerator"t0.0t0.9981212754904789
21tbedt"thermostat control"t"refrigerator"t0.0t0.9954222971983152
22tbedt"freezer compartment"t"refrigerator"t0.0t0.9954650673326294
23tbedt"ice cube tray"t"refrigerator"t0.0t0.9980534230097328
24tbedt"meat keeper"t"refrigerator"t0.0t0.9943236220921736
25tbedt"door stop"t"refrigerator"t0.0t0.9924365682742351
26tbedtshelft"refrigerator"t0.0t0.9938209597696239
27tbedt"dairy compartment"t"refrigerator"t0.0t0.9978565935317362
28tbedtdoor shelft"refrigerator"t0.0t0.9924373369486873
29tbedtdrain hosetdishwashert0.0t0.9927601417739365
30tbedt"overflow protection switch"tdishwashert0.0t0.9936309651623392
31tbedt"tub"tdishwashert0.0t0.9973551902756252
32tbedtpumptdishwashert0.0t0.9946749211901253
33tbedt"gasket"tdishwashert0.0t0.9993061567573678
34tbedt"water hose"tdishwashert0.0t0.9985976643322542
