troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.4210695705790216
1tbedt"bolster"tbedt1.0t0.09024658707053422
2tbedt"mattress cover"tbedt1.0t0.3075166511049893
3tbedtlegtbedt1.0t0.12884883676047698
4tbedtbox springtbedt1.0t0.10233775189998458
5tbedtheadboardtbedt1.0t0.3306756591446764
6tbedt"mattress"tbedt1.0t0.46837255177465087
7tbedt"pillow protector"tbedt1.0t0.289796039648137
8tbedt"elastic"tbedt1.0t0.06300612572753901
9tbedt"footboard"tbedt1.0t0.2230851400756709
10tbedt"switch"t"refrigerator"t0.0t0.1630546690479291
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.19623397610784218
12tbedt"egg tray"t"refrigerator"t0.0t0.15462488279052156
13tbedtshelf channelt"refrigerator"t0.0t0.1763779720658506
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.12586680728096958
15tbedt"storage door"t"refrigerator"t0.0t0.14888278172209363
16tbedtfreezer doort"refrigerator"t0.0t0.1628477614147465
17tbedtguard railt"refrigerator"t0.0t0.14709742402053602
18tbedtcrispert"refrigerator"t0.0t0.07851178313630933
19tbedtglass covert"refrigerator"t0.0t0.09601502106798021
20tbedt"butter compartment"t"refrigerator"t0.0t0.1837673434307646
21tbedt"thermostat control"t"refrigerator"t0.0t0.0761821240064221
22tbedt"freezer compartment"t"refrigerator"t0.0t0.13713782300784164
23tbedt"ice cube tray"t"refrigerator"t0.0t0.11980385020579604
24tbedt"meat keeper"t"refrigerator"t0.0t0.11044882770573597
25tbedt"door stop"t"refrigerator"t0.0t0.12532303378280205
26tbedtshelft"refrigerator"t0.0t0.19902816865381437
27tbedt"dairy compartment"t"refrigerator"t0.0t0.16717494971213193
28tbedtdoor shelft"refrigerator"t0.0t0.17793969874831464
29tbedtdrain hosetdishwashert0.0t0.14645380983706263
30tbedt"overflow protection switch"tdishwashert0.0t0.1695338500870672
31tbedt"tub"tdishwashert0.0t0.339840412879158
32tbedtpumptdishwashert0.0t0.05451149941742437
33tbedt"gasket"tdishwashert0.0t0.10481986241344007
34tbedt"water hose"tdishwashert0.0t0.11775948615004811
35tbedt"heating element"tdishwashert0.0t0.07258364946641668
36tbedtracktdishwashert0.0t0.12443678062081993
37tbedt"cutlery basket"tdishwashert0.0t0.19330846305601618
38tbedt"wash tower"tdishwashert0.0t0.2109738690251618
39tbedt"motor"tdishwashert0.0t0.07808067005010995
40tbedt"detergent dispenser"tdishwashert0.0t0.12512195057936412
41tbedtslidetdishwashert0.0t0.11348678023368021
42tbedt"leveling foot"tdishwashert0.0t0.13044156290332556
43tbedt"insulating material"tdishwashert0.0t0.11624706045759284
44tbedtspray armtdishwashert0.0t0.08577326207946943
45tbedtrinse-aid dispensertdishwashert0.0t0.07957713565436894
46tbedtlocktdoort0.0t0.14237390909633704
47tbedtcornicetdoort0.0t0.1281986266347272
48tbedt"hanging stile"tdoort0.0t0.16340539957677958
49tbedt"entablature"tdoort0.0t0.10136636829702787
50tbedt"top rail"tdoort0.0t0.14992570659558085
51tbedtmiddle paneltdoort0.0t0.15807855548775573
52tbedt"bottom rail"tdoort0.0t0.17709287675431745
53tbedtpaneltdoort0.0t0.1350091243895777
54tbedtjambtdoort0.0t0.1397282938249375
55tbedtdoorknobtdoort0.0t0.1552321500123455
56tbedt"threshold"tdoort0.0t0.06369100444429585
57tbedt"weatherboard"tdoort0.0t0.1392361641954987
58tbedtlock railtdoort0.0t0.17015966190248216
59tbedt"shutting stile"tdoort0.0t0.06801591103344448
60tbedtheadertdoort0.0t0.07003500804272758
61tbedtringt"mortise lock"t0.0t0.135000894309176
62tbedtkeywayt"mortise lock"t0.0t0.08753362141502301
63tbedt"cotter pin"t"mortise lock"t0.0t0.11578643512736106
64tbedtspringt"mortise lock"t0.0t0.07297062619187444
65tbedt"rotor"t"mortise lock"t0.0t0.13140587727883785
66tbedtcylinder caset"mortise lock"t0.0t0.09421818409759598
67tbedtkeyt"mortise lock"t0.0t0.06835192307617287
68tbedt"faceplate"t"mortise lock"t0.0t0.0909871611390875
69tbedt"dead bolt"t"mortise lock"t0.0t0.14101854914652842
70tbedtcylindert"mortise lock"t0.0t0.1495034757864496
71tbedt"stator"t"mortise lock"t0.0t0.1100955571717876
72tbedt"strike plate"t"mortise lock"t0.0t0.18376768157339188
73tbedt"valve seat shaft"t"toilet"t0.0t0.15598219548082298
74tbedt"tank lid"t"toilet"t0.0t0.15616565173104
75tbedtconical washert"toilet"t0.0t0.13191890444458665
76tbedt"lift chain"t"toilet"t0.0t0.1526634206249863
77tbedt"seat"t"toilet"t0.0t0.128574754642906
78tbedt"shutoff valve"t"toilet"t0.0t0.09397779633619575
79tbedt"trip lever"t"toilet"t0.0t0.12790765643799906
80tbedtball-cock supply valvet"toilet"t0.0t0.10741449140487852
81tbedt"toilet bowl"t"toilet"t0.0t0.2243457816785296
82tbedtflush handlet"toilet"t0.0t0.10735172014574926
83tbedtwax sealt"toilet"t0.0t0.11180490414174299
84tbedt"tank ball"t"toilet"t0.0t0.1320228570780951
85tbedt"float ball"t"toilet"t0.0t0.12536281256791504
86tbedt"filler tube"t"toilet"t0.0t0.1400156699590655
87tbedt"waste pipe"t"toilet"t0.0t0.15227096128432532
88tbedt"seat cover"t"toilet"t0.0t0.1315890076859983
89tbedt"cold-water supply line"t"toilet"t0.0t0.1516792970244478
90tbedt"overflow tube"t"toilet"t0.0t0.1508072096499568
91tbedt"trap"t"toilet"t0.0t0.08450730989212182
92tbedt"refill tube"t"toilet"t0.0t0.18214450385943803
93t"refrigerator"tpillowtbedt0.0t0.22639533693860042
94t"refrigerator"t"bolster"tbedt0.0t0.12429586050974656
95t"refrigerator"t"mattress cover"tbedt0.0t0.22068062657884188
96t"refrigerator"tlegtbedt0.0t0.07197353079797293
97t"refrigerator"tbox springtbedt0.0t0.13759888729614894
98t"refrigerator"theadboardtbedt0.0t0.28296161547231813
99t"refrigerator"t"mattress"tbedt0.0t0.344852831110931
100t"refrigerator"t"pillow protector"tbedt0.0t0.18874298105120632
101t"refrigerator"t"elastic"tbedt0.0t0.12439198459819541
102t"refrigerator"t"footboard"tbedt0.0t0.17377546475789032
103t"refrigerator"t"switch"t"refrigerator"t1.0t0.16572253207201604
104t"refrigerator"t"refrigerator compartment"t"refrigerator"t1.0t0.7122830946721915
105t"refrigerator"t"egg tray"t"refrigerator"t1.0t0.2647806256545978
106t"refrigerator"tshelf channelt"refrigerator"t1.0t0.22181791994008926
107t"refrigerator"t"magnetic gasket"t"refrigerator"t1.0t0.15452469505401698
108t"refrigerator"t"storage door"t"refrigerator"t1.0t0.31984449679419785
109t"refrigerator"tfreezer doort"refrigerator"t1.0t0.4335961098241188
110t"refrigerator"tguard railt"refrigerator"t1.0t0.14332208598414545
111t"refrigerator"tcrispert"refrigerator"t1.0t0.14354299085862457
112t"refrigerator"tglass covert"refrigerator"t1.0t0.1433473859261241
113t"refrigerator"t"butter compartment"t"refrigerator"t1.0t0.37151324176922923
114t"refrigerator"t"thermostat control"t"refrigerator"t1.0t0.1635244303083796
115t"refrigerator"t"freezer compartment"t"refrigerator"t1.0t0.4962140400394335
116t"refrigerator"t"ice cube tray"t"refrigerator"t1.0t0.2641058609341883
117t"refrigerator"t"meat keeper"t"refrigerator"t1.0t0.2344610417508349
118t"refrigerator"t"door stop"t"refrigerator"t1.0t0.14026395134681224
119t"refrigerator"tshelft"refrigerator"t1.0t0.3403664329808913
120t"refrigerator"t"dairy compartment"t"refrigerator"t1.0t0.406935869067169
121t"refrigerator"tdoor shelft"refrigerator"t1.0t0.32531402914199486
122t"refrigerator"tdrain hosetdishwashert0.0t0.14377240819604747
123t"refrigerator"t"overflow protection switch"tdishwashert0.0t0.1393003706966631
124t"refrigerator"t"tub"tdishwashert0.0t0.29983766858845035
125t"refrigerator"tpumptdishwashert0.0t0.18285193284698387
126t"refrigerator"t"gasket"tdishwashert0.0t0.15050284017139692
127t"refrigerator"t"water hose"tdishwashert0.0t0.1029204763643185
128t"refrigerator"t"heating element"tdishwashert0.0t0.19377749046052772
129t"refrigerator"tracktdishwashert0.0t0.20817653947039633
130t"refrigerator"t"cutlery basket"tdishwashert0.0t0.26039483575195566
131t"refrigerator"t"wash tower"tdishwashert0.0t0.156126880763932
132t"refrigerator"t"motor"tdishwashert0.0t0.16417354585000354
133t"refrigerator"t"detergent dispenser"tdishwashert0.0t0.35618024767255246
134t"refrigerator"tslidetdishwashert0.0t0.13278447963879156
135t"refrigerator"t"leveling foot"tdishwashert0.0t0.04709489810356249
136t"refrigerator"t"insulating material"tdishwashert0.0t0.16753111929463188
137t"refrigerator"tspray armtdishwashert0.0t0.10673459175449909
138t"refrigerator"trinse-aid dispensertdishwashert0.0t0.237076512371965
139t"refrigerator"tlocktdoort0.0t0.10640318227246823
140t"refrigerator"tcornicetdoort0.0t0.07708742960003406
