troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.43672113816348296
1tbedt"bolster"tbedt1.0t0.07540252012044292
2tbedt"mattress cover"tbedt1.0t0.3239046661032208
3tbedtlegtbedt1.0t0.1133773129820302
4tbedtbox springtbedt1.0t0.06785012198574826
5tbedtheadboardtbedt1.0t0.3528385051532409
6tbedt"mattress"tbedt1.0t0.4898743722693079
7tbedt"pillow protector"tbedt1.0t0.30030256428623503
8tbedt"elastic"tbedt1.0t0.02708452896038303
9tbedt"footboard"tbedt1.0t0.2307010694309988
10tbedt"switch"t"refrigerator"t0.0t0.16355015085033983
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.20015790224355443
12tbedt"egg tray"t"refrigerator"t0.0t0.15105575104734809
13tbedtshelf channelt"refrigerator"t0.0t0.17951068583286853
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.11931007798102142
15tbedt"storage door"t"refrigerator"t0.0t0.150561799895901
16tbedtfreezer doort"refrigerator"t0.0t0.16601087317720742
17tbedtguard railt"refrigerator"t0.0t0.15260762020979174
18tbedtcrispert"refrigerator"t0.0t0.04020877873531551
19tbedtglass covert"refrigerator"t0.0t0.08530559697570286
20tbedt"butter compartment"t"refrigerator"t0.0t0.19188460457628814
21tbedt"thermostat control"t"refrigerator"t0.0t0.06700243653604555
22tbedt"freezer compartment"t"refrigerator"t0.0t0.13326113829911684
23tbedt"ice cube tray"t"refrigerator"t0.0t0.11844302761167332
24tbedt"meat keeper"t"refrigerator"t0.0t0.10324628108771615
25tbedt"door stop"t"refrigerator"t0.0t0.1184603527244614
26tbedtshelft"refrigerator"t0.0t0.2084326039337225
27tbedt"dairy compartment"t"refrigerator"t0.0t0.16656305154258141
28tbedtdoor shelft"refrigerator"t0.0t0.17844521788740011
29tbedtdrain hosetdishwashert0.0t0.1507551047093789
30tbedt"overflow protection switch"tdishwashert0.0t0.1705265022303301
31tbedt"tub"tdishwashert0.0t0.3542849931250561
32tbedtpumptdishwashert0.0t0.03448746488353285
33tbedt"gasket"tdishwashert0.0t0.09812302801009794
34tbedt"water hose"tdishwashert0.0t0.11294863565001705
35tbedt"heating element"tdishwashert0.0t0.04754935484882754
36tbedtracktdishwashert0.0t0.11287607680609268
37tbedt"cutlery basket"tdishwashert0.0t0.19901788862930064
38tbedt"wash tower"tdishwashert0.0t0.21505228051466285
39tbedt"motor"tdishwashert0.0t0.06250667573153301
40tbedt"detergent dispenser"tdishwashert0.0t0.11351647019529587
41tbedtslidetdishwashert0.0t0.10413958403622782
42tbedt"leveling foot"tdishwashert0.0t0.1231146886438813
43tbedt"insulating material"tdishwashert0.0t0.11826574985207428
44tbedtspray armtdishwashert0.0t0.057852498758102014
45tbedtrinse-aid dispensertdishwashert0.0t0.05240065133946964
46tbedtlocktdoort0.0t0.1404905052024082
47tbedtcornicetdoort0.0t0.13174667442605661
48tbedt"hanging stile"tdoort0.0t0.16178696299567838
49tbedt"entablature"tdoort0.0t0.09894650068749439
50tbedt"top rail"tdoort0.0t0.1457730486518837
51tbedtmiddle paneltdoort0.0t0.1567890653212913
52tbedt"bottom rail"tdoort0.0t0.18124301167468884
53tbedtpaneltdoort0.0t0.12822101397368363
54tbedtjambtdoort0.0t0.13188371235947055
55tbedtdoorknobtdoort0.0t0.15878333415278822
56tbedt"threshold"tdoort0.0t0.03302826123260707
57tbedt"weatherboard"tdoort0.0t0.13919305558616737
58tbedtlock railtdoort0.0t0.17143532890375587
59tbedt"shutting stile"tdoort0.0t0.0542824393928348
60tbedtheadertdoort0.0t0.0437588903789781
61tbedtringt"mortise lock"t0.0t0.13211678016116699
62tbedtkeywayt"mortise lock"t0.0t0.07414226386560037
63tbedt"cotter pin"t"mortise lock"t0.0t0.10496019568582439
64tbedtspringt"mortise lock"t0.0t0.041656220383064074
65tbedt"rotor"t"mortise lock"t0.0t0.1266808008504246
66tbedtcylinder caset"mortise lock"t0.0t0.08290763182344535
67tbedtkeyt"mortise lock"t0.0t0.04414401651003775
68tbedt"faceplate"t"mortise lock"t0.0t0.07612530051388297
69tbedt"dead bolt"t"mortise lock"t0.0t0.14195641107586515
70tbedtcylindert"mortise lock"t0.0t0.15137414635407573
71tbedt"stator"t"mortise lock"t0.0t0.10216947499504088
72tbedt"strike plate"t"mortise lock"t0.0t0.18972958836803583
73tbedt"valve seat shaft"t"toilet"t0.0t0.1422770316264371
74tbedt"tank lid"t"toilet"t0.0t0.1602712275547071
75tbedtconical washert"toilet"t0.0t0.13418376678257715
76tbedt"lift chain"t"toilet"t0.0t0.1558904906641484
77tbedt"seat"t"toilet"t0.0t0.12212559424607043
