troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t3.092221602456871
1tbedt"bolster"tbedt1.0t2.2477211123979424
2tbedt"mattress cover"tbedt1.0t0.8783505823679844
3tbedtlegtbedt1.0t-0.5566743720828287
4tbedtbox springtbedt1.0t-0.36129002218247164
5tbedtheadboardtbedt1.0t0.6847636022101941
6tbedt"mattress"tbedt1.0t3.332349633113147
7tbedt"pillow protector"tbedt1.0t0.226200094727954
8tbedt"elastic"tbedt1.0t-0.17516038841340947
9tbedt"footboard"tbedt1.0t0.6847636022101941
10tbedt"switch"t"refrigerator"t0.0t-0.35578562304048766
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.07711306234428263
12tbedt"egg tray"t"refrigerator"t0.0t1.089730253777646
13tbedtshelf channelt"refrigerator"t0.0t-2.1086621384390085
14tbedt"magnetic gasket"t"refrigerator"t0.0t-0.7698111917119921
15tbedt"storage door"t"refrigerator"t0.0t-0.7669525651555358
16tbedtfreezer doort"refrigerator"t0.0t-0.7669525651555358
17tbedtguard railt"refrigerator"t0.0t-0.025431726582554017
18tbedtcrispert"refrigerator"t0.0t-1.5137022559156286
19tbedtglass covert"refrigerator"t0.0t0.8783505823679844
20tbedt"butter compartment"t"refrigerator"t0.0t0.07711306234428263
21tbedt"thermostat control"t"refrigerator"t0.0t-1.0959907501214063
22tbedt"freezer compartment"t"refrigerator"t0.0t0.07711306234428263
23tbedt"ice cube tray"t"refrigerator"t0.0t1.089730253777646
24tbedt"meat keeper"t"refrigerator"t0.0t-0.46754118263378946
25tbedt"door stop"t"refrigerator"t0.0t-1.130389158292026
26tbedtshelft"refrigerator"t0.0t1.1840943967693314
27tbedt"dairy compartment"t"refrigerator"t0.0t0.07711306234428263
28tbedtdoor shelft"refrigerator"t0.0t1.1840943967693314
29tbedtdrain hosetdishwashert0.0t-1.3213390629811488
30tbedt"overflow protection switch"tdishwashert0.0t-0.35578562304048766
31tbedt"tub"tdishwashert0.0t0.8056036678093422
32tbedtpumptdishwashert0.0t-1.1501781749300826
33tbedt"gasket"tdishwashert0.0t-0.7698111917119921
34tbedt"water hose"tdishwashert0.0t-1.3213390629811488
35tbedt"heating element"tdishwashert0.0t-2.07292528773901
36tbedtracktdishwashert0.0t0.2250084244993126
37tbedt"cutlery basket"tdishwashert0.0t0.9210807817094877
38tbedt"wash tower"tdishwashert0.0t-1.4283205558667775
39tbedt"motor"tdishwashert0.0t-2.407778456709827
40tbedt"detergent dispenser"tdishwashert0.0t-0.8130656413688662
41tbedtslidetdishwashert0.0t-0.38546398633952417
42tbedt"leveling foot"tdishwashert0.0t0.6964444883412688
43tbedt"insulating material"tdishwashert0.0t-0.35660013056963136
44tbedtspray armtdishwashert0.0t-0.04409847927765153
45tbedtrinse-aid dispensertdishwashert0.0t-0.8130656413688662
46tbedtlocktdoort0.0t-0.9445715943769961
47tbedtcornicetdoort0.0t-0.6770325811118584
48tbedt"hanging stile"tdoort0.0t-1.1744212632499405
49tbedt"entablature"tdoort0.0t0.20362836294034273
50tbedt"top rail"tdoort0.0t-0.025431726582554017
51tbedtmiddle paneltdoort0.0t0.06710184108736776
52tbedt"bottom rail"tdoort0.0t-0.025431726582554017
53tbedtpaneltdoort0.0t0.06710184108736776
54tbedtjambtdoort0.0t-1.6401277067733508
55tbedtdoorknobtdoort0.0t0.07454022258082589
56tbedt"threshold"tdoort0.0t-0.5294864774264196
57tbedt"weatherboard"tdoort0.0t0.6847636022101941
58tbedtlock railtdoort0.0t-0.025431726582554017
59tbedt"shutting stile"tdoort0.0t-1.1744212632499405
60tbedtheadertdoort0.0t-0.7493165567056573
61tbedtringt"mortise lock"t0.0t-1.7803445254551509
62tbedtkeywayt"mortise lock"t0.0t-0.9808671619223283
63tbedt"cotter pin"t"mortise lock"t0.0t-1.0081025752788444
64tbedtspringt"mortise lock"t0.0t-0.36129002218247164
65tbedt"rotor"t"mortise lock"t0.0t-1.9450418323571796
66tbedtcylinder caset"mortise lock"t0.0t-0.604816907164822
67tbedtkeyt"mortise lock"t0.0t-1.2903898295668321
68tbedt"faceplate"t"mortise lock"t0.0t-1.2076104051826535
69tbedt"dead bolt"t"mortise lock"t0.0t-0.39352940564066796
70tbedtcylindert"mortise lock"t0.0t-0.7292925075764163
71tbedt"stator"t"mortise lock"t0.0t-0.3383426097592985
72tbedt"strike plate"t"mortise lock"t0.0t-0.2731329480583684
73tbedt"valve seat shaft"t"toilet"t0.0t-0.7059276032942938
74tbedt"tank lid"t"toilet"t0.0t0.06962202044254334
75tbedtconical washert"toilet"t0.0t-1.5137022559156286
76tbedt"lift chain"t"toilet"t0.0t-0.74801257629471
77tbedt"seat"t"toilet"t0.0t0.6994967644830613
78tbedt"shutoff valve"t"toilet"t0.0t-2.006490230933419
79tbedt"trip lever"t"toilet"t0.0t-0.14588564499930387
80tbedtball-cock supply valvet"toilet"t0.0t-2.006490230933419
81tbedt"toilet bowl"t"toilet"t0.0t-0.09435920201734406
82tbedtflush handlet"toilet"t0.0t-0.03825695406046993
83tbedtwax sealt"toilet"t0.0t-1.8044081265268543
84tbedt"tank ball"t"toilet"t0.0t-0.5596497592216022
85tbedt"float ball"t"toilet"t0.0t-0.5596497592216022
86tbedt"filler tube"t"toilet"t0.0t-0.5046210257091653
87tbedt"waste pipe"t"toilet"t0.0t-1.5159196584677344
88tbedt"seat cover"t"toilet"t0.0t0.8783505823679844
89tbedt"cold-water supply line"t"toilet"t0.0t-1.9158559078560722
90tbedt"overflow tube"t"toilet"t0.0t-0.5046210257091653
91tbedt"trap"t"toilet"t0.0t-0.9929442854362159
92tbedt"refill tube"t"toilet"t0.0t-0.5046210257091653
93t"refrigerator"tpillowtbedt0.0t-1.6027755768692518
94t"refrigerator"t"bolster"tbedt0.0t-0.12258673269494298
95t"refrigerator"t"mattress cover"tbedt0.0t-1.304687829357645
96t"refrigerator"tlegtbedt0.0t-1.631034166966945
97t"refrigerator"tbox springtbedt0.0t-0.6116476469361204
98t"refrigerator"theadboardtbedt0.0t-0.14469812679192573
99t"refrigerator"t"mattress"tbedt0.0t0.032370375490084875
100t"refrigerator"t"pillow protector"tbedt0.0t-0.38197758043249974
101t"refrigerator"t"elastic"tbedt0.0t-0.4350608627218766
102t"refrigerator"t"footboard"tbedt0.0t-0.14469812679192573
103t"refrigerator"t"switch"t"refrigerator"t1.0t1.108617829833119
104t"refrigerator"t"refrigerator compartment"t"refrigerator"t1.0t0.2774935477726222
105t"refrigerator"t"egg tray"t"refrigerator"t1.0t1.316584587326144
106t"refrigerator"tshelf channelt"refrigerator"t1.0t-1.5576190160158585
107t"refrigerator"t"magnetic gasket"t"refrigerator"t1.0t-0.8316615912438854
108t"refrigerator"t"storage door"t"refrigerator"t1.0t-0.26003829507087384
109t"refrigerator"tfreezer doort"refrigerator"t1.0t-0.26003829507087384
110t"refrigerator"tguard railt"refrigerator"t1.0t-0.4930423874281983
111t"refrigerator"tcrispert"refrigerator"t1.0t-0.8276378577770631
112t"refrigerator"tglass covert"refrigerator"t1.0t-1.304687829357645
113t"refrigerator"t"butter compartment"t"refrigerator"t1.0t0.2774935477726222
