troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t2.430874135308835
1tbedt"bolster"tbedt1.0t0.9042982665459406
2tbedt"mattress cover"tbedt1.0t0.6003677687414668
3tbedtlegtbedt1.0t0.6801945463591675
4tbedtbox springtbedt1.0t-0.0330471795924976
5tbedtheadboardtbedt1.0t0.5201380379587182
6tbedt"mattress"tbedt1.0t2.419179491867485
7tbedt"pillow protector"tbedt1.0t-0.2991748333866484
8tbedt"elastic"tbedt1.0t0.8357761734323056
9tbedt"footboard"tbedt1.0t0.5201380379587182
10tbedt"switch"t"refrigerator"t0.0t-0.838481852971561
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.3089752074927944
12tbedt"egg tray"t"refrigerator"t0.0t1.1351070293912082
13tbedtshelf channelt"refrigerator"t0.0t-0.3590252264740643
14tbedt"magnetic gasket"t"refrigerator"t0.0t-0.1383790749598958
15tbedt"storage door"t"refrigerator"t0.0t0.6075680324002787
16tbedtfreezer doort"refrigerator"t0.0t0.6075680324002787
17tbedtguard railt"refrigerator"t0.0t0.547759859347914
18tbedtcrispert"refrigerator"t0.0t-0.4656220306468262
19tbedtglass covert"refrigerator"t0.0t0.6003677687414668
20tbedt"butter compartment"t"refrigerator"t0.0t0.3089752074927944
21tbedt"thermostat control"t"refrigerator"t0.0t-1.2253592134518283
22tbedt"freezer compartment"t"refrigerator"t0.0t0.3089752074927944
23tbedt"ice cube tray"t"refrigerator"t0.0t1.1351070293912082
24tbedt"meat keeper"t"refrigerator"t0.0t-1.1259256206090074
25tbedt"door stop"t"refrigerator"t0.0t-0.8840805412018164
26tbedtshelft"refrigerator"t0.0t0.7373925948831378
27tbedt"dairy compartment"t"refrigerator"t0.0t0.3089752074927944
28tbedtdoor shelft"refrigerator"t0.0t0.7373925948831378
29tbedtdrain hosetdishwashert0.0t0.4956279744166895
30tbedt"overflow protection switch"tdishwashert0.0t-0.838481852971561
31tbedt"tub"tdishwashert0.0t1.6133488688767883
32tbedtpumptdishwashert0.0t-0.2258050758960552
33tbedt"gasket"tdishwashert0.0t-0.1383790749598958
34tbedt"water hose"tdishwashert0.0t0.4956279744166895
35tbedt"heating element"tdishwashert0.0t-0.6289724291792298
36tbedtracktdishwashert0.0t1.0096218120839375
37tbedt"cutlery basket"tdishwashert0.0t0.4531453669197885
38tbedt"wash tower"tdishwashert0.0t0.0659724738785789
39tbedt"motor"tdishwashert0.0t-0.4266126655632081
40tbedt"detergent dispenser"tdishwashert0.0t-0.4609782379070848
41tbedtslidetdishwashert0.0t-0.46243222308622084
42tbedt"leveling foot"tdishwashert0.0t0.3889789973490507
43tbedt"insulating material"tdishwashert0.0t-0.2203046214981876
44tbedtspray armtdishwashert0.0t0.8951304773141263
45tbedtrinse-aid dispensertdishwashert0.0t-0.4609782379070848
46tbedtlocktdoort0.0t-0.08289340615759296
47tbedtcornicetdoort0.0t0.9952698385815528
48tbedt"hanging stile"tdoort0.0t-0.20159918541570743
49tbedt"entablature"tdoort0.0t-0.5098000476748891
50tbedt"top rail"tdoort0.0t0.547759859347914
51tbedtmiddle paneltdoort0.0t-0.20195683868284195
52tbedt"bottom rail"tdoort0.0t0.547759859347914
53tbedtpaneltdoort0.0t-0.20195683868284195
54tbedtjambtdoort0.0t0.02170930052832876
55tbedtdoorknobtdoort0.0t0.027928556002400042
56tbedt"threshold"tdoort0.0t-0.42440390058772465
57tbedt"weatherboard"tdoort0.0t0.5201380379587182
58tbedtlock railtdoort0.0t0.547759859347914
59tbedt"shutting stile"tdoort0.0t-0.20159918541570743
60tbedtheadertdoort0.0t-0.6792354787527142
61tbedtringt"mortise lock"t0.0t0.09594905752449537
62tbedtkeywayt"mortise lock"t0.0t-0.7056457814919812
63tbedt"cotter pin"t"mortise lock"t0.0t-0.33709404480818156
64tbedtspringt"mortise lock"t0.0t-0.0330471795924976
65tbedt"rotor"t"mortise lock"t0.0t-1.1126183863396104
66tbedtcylinder caset"mortise lock"t0.0t-0.5922992520575577
67tbedtkeyt"mortise lock"t0.0t-0.07481221804300626
68tbedt"faceplate"t"mortise lock"t0.0t0.4474817367415517
69tbedt"dead bolt"t"mortise lock"t0.0t0.09529753729265894
70tbedtcylindert"mortise lock"t0.0t0.5820076223725454
71tbedt"stator"t"mortise lock"t0.0t-0.2998523842834075
72tbedt"strike plate"t"mortise lock"t0.0t0.5817317528290045
73tbedt"valve seat shaft"t"toilet"t0.0t0.01802496707717597
74tbedt"tank lid"t"toilet"t0.0t0.533264916286855
75tbedtconical washert"toilet"t0.0t-0.4656220306468262
76tbedt"lift chain"t"toilet"t0.0t-0.6385348655719739
77tbedt"seat"t"toilet"t0.0t0.40468664474455673
78tbedt"shutoff valve"t"toilet"t0.0t-0.5286763205969948
79tbedt"trip lever"t"toilet"t0.0t0.18274694818688172
80tbedtball-cock supply valvet"toilet"t0.0t-0.5286763205969948
81tbedt"toilet bowl"t"toilet"t0.0t0.9024456216278316
82tbedtflush handlet"toilet"t0.0t0.5036219367347989
83tbedtwax sealt"toilet"t0.0t-0.5574778372088097
84tbedt"tank ball"t"toilet"t0.0t0.46031245921040037
85tbedt"float ball"t"toilet"t0.0t0.46031245921040037
86tbedt"filler tube"t"toilet"t0.0t0.6039257730341426
87tbedt"waste pipe"t"toilet"t0.0t0.5335795273513051
88tbedt"seat cover"t"toilet"t0.0t0.6003677687414668
89tbedt"cold-water supply line"t"toilet"t0.0t-0.861256701487304
90tbedt"overflow tube"t"toilet"t0.0t0.6039257730341426
91tbedt"trap"t"toilet"t0.0t-0.6828933118574333
92tbedt"refill tube"t"toilet"t0.0t0.6039257730341426
93t"refrigerator"tpillowtbedt0.0t0.14464285436986943
94t"refrigerator"t"bolster"tbedt0.0t0.4194835396791905
95t"refrigerator"t"mattress cover"tbedt0.0t0.32894617190638115
96t"refrigerator"tlegtbedt0.0t-1.1370261264609438
97t"refrigerator"tbox springtbedt0.0t0.1947609735531182
98t"refrigerator"theadboardtbedt0.0t-0.2507928446627233
99t"refrigerator"t"mattress"tbedt0.0t1.0392681233093555
100t"refrigerator"t"pillow protector"tbedt0.0t-0.6898068370072249
101t"refrigerator"t"elastic"tbedt0.0t-0.9907716678857227
102t"refrigerator"t"footboard"tbedt0.0t-0.2507928446627233
103t"refrigerator"t"switch"t"refrigerator"t1.0t0.1401018721710944
104t"refrigerator"t"refrigerator compartment"t"refrigerator"t1.0t1.184070080631171
105t"refrigerator"t"egg tray"t"refrigerator"t1.0t1.6766514750340074
106t"refrigerator"tshelf channelt"refrigerator"t1.0t-1.0903634636785509
107t"refrigerator"t"magnetic gasket"t"refrigerator"t1.0t-0.7105703294257176
108t"refrigerator"t"storage door"t"refrigerator"t1.0t0.595016849870609
109t"refrigerator"tfreezer doort"refrigerator"t1.0t0.595016849870609
110t"refrigerator"tguard railt"refrigerator"t1.0t-0.030774922263642243
111t"refrigerator"tcrispert"refrigerator"t1.0t-0.1621535165080787
112t"refrigerator"tglass covert"refrigerator"t1.0t0.32894617190638115
113t"refrigerator"t"butter compartment"t"refrigerator"t1.0t1.184070080631171
114t"refrigerator"t"thermostat control"t"refrigerator"t1.0t-0.4653968290608031
115t"refrigerator"t"freezer compartment"t"refrigerator"t1.0t1.184070080631171
116t"refrigerator"t"ice cube tray"t"refrigerator"t1.0t1.6766514750340074
117t"refrigerator"t"meat keeper"t"refrigerator"t1.0t-2.002288646081749
118t"refrigerator"t"door stop"t"refrigerator"t1.0t-0.47424266649560165
119t"refrigerator"tshelft"refrigerator"t1.0t1.1484870326819079
120t"refrigerator"t"dairy compartment"t"refrigerator"t1.0t1.184070080631171
121t"refrigerator"tdoor shelft"refrigerator"t1.0t1.1484870326819079
122t"refrigerator"tdrain hosetdishwashert0.0t0.11553209530297513
123t"refrigerator"t"overflow protection switch"tdishwashert0.0t0.1401018721710944
124t"refrigerator"t"tub"tdishwashert0.0t1.4229370862253734
125t"refrigerator"tpumptdishwashert0.0t0.8161370923184678
126t"refrigerator"t"gasket"tdishwashert0.0t-0.7105703294257176
127t"refrigerator"t"water hose"tdishwashert0.0t0.11553209530297513
128t"refrigerator"t"heating element"tdishwashert0.0t-0.8877231298903497
129t"refrigerator"tracktdishwashert0.0t1.6403225313208252
130t"refrigerator"t"cutlery basket"tdishwashert0.0t0.45231702717676714
131t"refrigerator"t"wash tower"tdishwashert0.0t-0.8518673364900197
132t"refrigerator"t"motor"tdishwashert0.0t0.3796882633657564
133t"refrigerator"t"detergent dispenser"tdishwashert0.0t-0.5587302694704621
134t"refrigerator"tslidetdishwashert0.0t-0.6002586003390203
135t"refrigerator"t"leveling foot"tdishwashert0.0t-0.5218641056546418
136t"refrigerator"t"insulating material"tdishwashert0.0t-0.5474113038006768
137t"refrigerator"tspray armtdishwashert0.0t-0.6024266136854375
138t"refrigerator"trinse-aid dispensertdishwashert0.0t-0.5587302694704621
139t"refrigerator"tlocktdoort0.0t-0.276396145754065
140t"refrigerator"tcornicetdoort0.0t-0.04197422727334554
141t"refrigerator"t"hanging stile"tdoort0.0t-0.47263851216406466
142t"refrigerator"t"entablature"tdoort0.0t-2.0437573527631905
143t"refrigerator"t"top rail"tdoort0.0t-0.030774922263642243
144t"refrigerator"tmiddle paneltdoort0.0t0.1503222049796393
145t"refrigerator"t"bottom rail"tdoort0.0t-0.030774922263642243
146t"refrigerator"tpaneltdoort0.0t0.1503222049796393
147t"refrigerator"tjambtdoort0.0t-0.7280717314590064
148t"refrigerator"tdoorknobtdoort0.0t-0.3271311781819338
149t"refrigerator"t"threshold"tdoort0.0t-1.2633606576396563
150t"refrigerator"t"weatherboard"tdoort0.0t-0.2507928446627233
151t"refrigerator"tlock railtdoort0.0t-0.030774922263642243
152t"refrigerator"t"shutting stile"tdoort0.0t-0.47263851216406466
153t"refrigerator"theadertdoort0.0t-0.636136365550704
154t"refrigerator"tringt"mortise lock"t0.0t-1.2588231097902471
155t"refrigerator"tkeywayt"mortise lock"t0.0t-1.3942808825568394
156t"refrigerator"t"cotter pin"t"mortise lock"t0.0t-1.1228445110492278
157t"refrigerator"tspringt"mortise lock"t0.0t0.1947609735531182
158t"refrigerator"t"rotor"t"mortise lock"t0.0t-0.4272805068512144
159t"refrigerator"tcylinder caset"mortise lock"t0.0t0.2883733395578119
160t"refrigerator"tkeyt"mortise lock"t0.0t-0.07254127064376424
161t"refrigerator"t"faceplate"t"mortise lock"t0.0t0.4529269808458752
162t"refrigerator"t"dead bolt"t"mortise lock"t0.0t-0.26501196767174845
163t"refrigerator"tcylindert"mortise lock"t0.0t1.0597838925044778
164t"refrigerator"t"stator"t"mortise lock"t0.0t-0.1870230641081539
165t"refrigerator"t"strike plate"t"mortise lock"t0.0t0.7087034882195722
166t"refrigerator"t"valve seat shaft"t"toilet"t0.0t-0.8130363550584182
167t"refrigerator"t"tank lid"t"toilet"t0.0t1.4659703108140574
168t"refrigerator"tconical washert"toilet"t0.0t-0.1621535165080787
169t"refrigerator"t"lift chain"t"toilet"t0.0t-1.1952028569683042
170t"refrigerator"t"seat"t"toilet"t0.0t-0.1005974767886442
171t"refrigerator"t"shutoff valve"t"toilet"t0.0t0.4908279012101648
172t"refrigerator"t"trip lever"t"toilet"t0.0t-0.4294164135347175
173t"refrigerator"tball-cock supply valvet"toilet"t0.0t0.4908279012101648
174t"refrigerator"t"toilet bowl"t"toilet"t0.0t0.8211061347830214
175t"refrigerator"tflush handlet"toilet"t0.0t0.4764637022751773
176t"refrigerator"twax sealt"toilet"t0.0t-0.24566577820451213
177t"refrigerator"t"tank ball"t"toilet"t0.0t-0.7031143470631046
178t"refrigerator"t"float ball"t"toilet"t0.0t-0.7031143470631046
179t"refrigerator"t"filler tube"t"toilet"t0.0t-0.09562737599731959
180t"refrigerator"t"waste pipe"t"toilet"t0.0t0.051379845288919306
181t"refrigerator"t"seat cover"t"toilet"t0.0t0.32894617190638115
182t"refrigerator"t"cold-water supply line"t"toilet"t0.0t-1.031568120227103
183t"refrigerator"t"overflow tube"t"toilet"t0.0t-0.09562737599731959
184t"refrigerator"t"trap"t"toilet"t0.0t-0.6519295283347418
185t"refrigerator"t"refill tube"t"toilet"t0.0t-0.09562737599731959
186tdishwashertpillowtbedt0.0t-0.763252959447402
187tdishwashert"bolster"tbedt0.0t-0.8878510273112796
188tdishwashert"mattress cover"tbedt0.0t0.1444902450822543
189tdishwashertlegtbedt0.0t-1.2108288103368436
190tdishwashertbox springtbedt0.0t-0.3915507828772289
191tdishwashertheadboardtbedt0.0t-0.4979396051896627
192tdishwashert"mattress"tbedt0.0t-0.24767528055864252
193tdishwashert"pillow protector"tbedt0.0t-0.9456641368745571
194tdishwashert"elastic"tbedt0.0t-1.8012057948475624
195tdishwashert"footboard"tbedt0.0t-0.4979396051896627
196tdishwashert"switch"t"refrigerator"t0.0t0.3540823214817603
197tdishwashert"refrigerator compartment"t"refrigerator"t0.0t-0.006395760284346188
198tdishwashert"egg tray"t"refrigerator"t0.0t2.387113666824723
199tdishwashertshelf channelt"refrigerator"t0.0t-0.8879131653653473
200tdishwashert"magnetic gasket"t"refrigerator"t0.0t-0.5842827851033021
201tdishwashert"storage door"t"refrigerator"t0.0t-0.41056226576331434
202tdishwashertfreezer doort"refrigerator"t0.0t-0.41056226576331434
203tdishwashertguard railt"refrigerator"t0.0t-0.09809334400772493
204tdishwashertcrispert"refrigerator"t0.0t0.7427259716382493
205tdishwashertglass covert"refrigerator"t0.0t0.1444902450822543
206tdishwashert"butter compartment"t"refrigerator"t0.0t-0.006395760284346188
207tdishwashert"thermostat control"t"refrigerator"t0.0t-0.5665065754312205
208tdishwashert"freezer compartment"t"refrigerator"t0.0t-0.006395760284346188
209tdishwashert"ice cube tray"t"refrigerator"t0.0t2.387113666824723
210tdishwashert"meat keeper"t"refrigerator"t0.0t-1.7402236005754523
211tdishwashert"door stop"t"refrigerator"t0.0t-0.41996988090524306
212tdishwashertshelft"refrigerator"t0.0t0.6127809170739694
213tdishwashert"dairy compartment"t"refrigerator"t0.0t-0.006395760284346188
214tdishwashertdoor shelft"refrigerator"t0.0t0.6127809170739694
215tdishwashertdrain hosetdishwashert1.0t1.0662612025078932
216tdishwashert"overflow protection switch"tdishwashert1.0t0.3540823214817603
217tdishwashert"tub"tdishwashert1.0t1.1959466020715541
218tdishwashertpumptdishwashert1.0t0.9131573327301729
219tdishwashert"gasket"tdishwashert1.0t-0.5842827851033021
220tdishwashert"water hose"tdishwashert1.0t1.0662612025078932
221tdishwashert"heating element"tdishwashert1.0t-1.3890887269934515
222tdishwashertracktdishwashert1.0t1.686712266372177
223tdishwashert"cutlery basket"tdishwashert1.0t0.7843752256395571
224tdishwashert"wash tower"tdishwashert1.0t-1.460809626026988
225tdishwashert"motor"tdishwashert1.0t0.13503319539174868
226tdishwashert"detergent dispenser"tdishwashert1.0t-0.1772452211594331
227tdishwashertslidetdishwashert1.0t-0.5231651644025209
228tdishwashert"leveling foot"tdishwashert1.0t-0.6337958170431544
229tdishwashert"insulating material"tdishwashert1.0t-0.6164857721012427
230tdishwashertspray armtdishwashert1.0t-1.2862203724267194
231tdishwashertrinse-aid dispensertdishwashert1.0t-0.1772452211594331
232tdishwashertlocktdoort0.0t-1.0664830733669093
233tdishwashertcornicetdoort0.0t-0.45291704811255135
234tdishwashert"hanging stile"tdoort0.0t-0.7787033476338421
235tdishwashert"entablature"tdoort0.0t-2.860078554098128
236tdishwashert"top rail"tdoort0.0t-0.09809334400772493
237tdishwashertmiddle paneltdoort0.0t-0.14561234143669663
238tdishwashert"bottom rail"tdoort0.0t-0.09809334400772493
239tdishwashertpaneltdoort0.0t-0.14561234143669663
240tdishwashertjambtdoort0.0t-0.6594295532972088
241tdishwashertdoorknobtdoort0.0t0.3277614725356595
242tdishwashert"threshold"tdoort0.0t-1.1923911980267312
243tdishwashert"weatherboard"tdoort0.0t-0.4979396051896627
244tdishwashertlock railtdoort0.0t-0.09809334400772493
245tdishwashert"shutting stile"tdoort0.0t-0.7787033476338421
246tdishwashertheadertdoort0.0t-0.5539328576618567
247tdishwashertringt"mortise lock"t0.0t-1.7864271503124711
248tdishwashertkeywayt"mortise lock"t0.0t-1.7156590382220145
249tdishwashert"cotter pin"t"mortise lock"t0.0t-0.856145746328056
250tdishwashertspringt"mortise lock"t0.0t-0.3915507828772289
251tdishwashert"rotor"t"mortise lock"t0.0t-0.18299687781865542
252tdishwashertcylinder caset"mortise lock"t0.0t-0.49638401370996993
253tdishwashertkeyt"mortise lock"t0.0t-0.8739985317005647
254tdishwashert"faceplate"t"mortise lock"t0.0t0.3700376178325316
255tdishwashert"dead bolt"t"mortise lock"t0.0t-0.5297209397550496
256tdishwashertcylindert"mortise lock"t0.0t0.02349160270072603
257tdishwashert"stator"t"mortise lock"t0.0t-0.36609966703326186
258tdishwashert"strike plate"t"mortise lock"t0.0t1.4710212710217587
259tdishwashert"valve seat shaft"t"toilet"t0.0t-1.1099504581508555
260tdishwashert"tank lid"t"toilet"t0.0t1.3727361955231223
261tdishwashertconical washert"toilet"t0.0t0.7427259716382493
262tdishwashert"lift chain"t"toilet"t0.0t-1.2585944495449584
263tdishwashert"seat"t"toilet"t0.0t-0.7555058022515799
264tdishwashert"shutoff valve"t"toilet"t0.0t0.38715153538137853
265tdishwashert"trip lever"t"toilet"t0.0t-0.1514847057364984
266tdishwashertball-cock supply valvet"toilet"t0.0t0.38715153538137853
267tdishwashert"toilet bowl"t"toilet"t0.0t1.4430589711755706
268tdishwashertflush handlet"toilet"t0.0t0.7523729301995482
269tdishwashertwax sealt"toilet"t0.0t-0.8505255369499246
270tdishwashert"tank ball"t"toilet"t0.0t-0.9871591306663091
271tdishwashert"float ball"t"toilet"t0.0t-0.9871591306663091
272tdishwashert"filler tube"t"toilet"t0.0t-0.3766938702006586
273tdishwashert"waste pipe"t"toilet"t0.0t0.41719257120003894
274tdishwashert"seat cover"t"toilet"t0.0t0.1444902450822543
275tdishwashert"cold-water supply line"t"toilet"t0.0t0.27720987705481465
276tdishwashert"overflow tube"t"toilet"t0.0t-0.3766938702006586
277tdishwashert"trap"t"toilet"t0.0t-0.6348704227520846
278tdishwashert"refill tube"t"toilet"t0.0t-0.3766938702006586
279tdoortpillowtbedt0.0t-0.18365032759820538
280tdoort"bolster"tbedt0.0t-0.141362566893275
