troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t3.323641185468396
1tbedt"bolster"tbedt1.0t-0.49278363278922405
2tbedt"mattress cover"tbedt1.0t2.5737379280163633
3tbedtlegtbedt1.0t-0.4949931153801905
4tbedtbox springtbedt1.0t-0.02743804182198056
5tbedtheadboardtbedt1.0t0.15991551191998332
6tbedt"mattress"tbedt1.0t2.5737379280163633
7tbedt"pillow protector"tbedt1.0t3.323641185468396
8tbedt"elastic"tbedt1.0t0.4679763243219851
9tbedt"footboard"tbedt1.0t-0.17292609504616416
10tbedt"switch"t"refrigerator"t0.0t-0.5064700546221795
11tbedt"refrigerator compartment"t"refrigerator"t0.0t-1.1089500473868188
12tbedt"egg tray"t"refrigerator"t0.0t-0.9351086217207079
13tbedtshelf channelt"refrigerator"t0.0t-0.7361728808243028
14tbedt"magnetic gasket"t"refrigerator"t0.0t-0.8553172300033299
15tbedt"storage door"t"refrigerator"t0.0t-1.5011850072738646
16tbedtfreezer doort"refrigerator"t0.0t-1.0571511789272587
17tbedtguard railt"refrigerator"t0.0t-0.6324297202972332
18tbedtcrispert"refrigerator"t0.0t-1.1752604125667354
19tbedtglass covert"refrigerator"t0.0t-0.8306938746247136
20tbedt"butter compartment"t"refrigerator"t0.0t-1.4633941378264155
21tbedt"thermostat control"t"refrigerator"t0.0t-0.945105987408389
22tbedt"freezer compartment"t"refrigerator"t0.0t-1.0571511789272587
23tbedt"ice cube tray"t"refrigerator"t0.0t-1.115825386648915
24tbedt"meat keeper"t"refrigerator"t0.0t-2.024880931783237
25tbedt"door stop"t"refrigerator"t0.0t-0.966467459893205
26tbedtshelft"refrigerator"t0.0t-0.7361728808243028
27tbedt"dairy compartment"t"refrigerator"t0.0t-3.035614060968731
28tbedtdoor shelft"refrigerator"t0.0t-0.966467459893205
29tbedtdrain hosetdishwashert0.0t-1.0674190650945272
30tbedt"overflow protection switch"tdishwashert0.0t0.08308346236526938
31tbedt"tub"tdishwashert0.0t0.1358090691506059
32tbedtpumptdishwashert0.0t-1.0331103817324898
33tbedt"gasket"tdishwashert0.0t-1.3506955894775599
34tbedt"water hose"tdishwashert0.0t-2.164658533033994
35tbedt"heating element"tdishwashert0.0t-1.073609489226047
36tbedtracktdishwashert0.0t-0.09407200488427521
37tbedt"cutlery basket"tdishwashert0.0t-0.6150393832937893
38tbedt"wash tower"tdishwashert0.0t-0.781741053476623
39tbedt"motor"tdishwashert0.0t-1.6912244421086204
40tbedt"detergent dispenser"tdishwashert0.0t-0.5160951122354429
41tbedtslidetdishwashert0.0t-0.7788322873654326
42tbedt"leveling foot"tdishwashert0.0t-0.9956863321027866
43tbedt"insulating material"tdishwashert0.0t-0.3148964728330114
44tbedtspray armtdishwashert0.0t-1.227187196642626
45tbedtrinse-aid dispensertdishwashert0.0t-1.0498012211182608
46tbedtlocktdoort0.0t-1.0897584109914111
47tbedtcornicetdoort0.0t-0.9631140996753297
48tbedt"hanging stile"tdoort0.0t-0.36257142556196387
49tbedt"entablature"tdoort0.0t-0.6959889026724592
50tbedt"top rail"tdoort0.0t-0.11643938767578628
51tbedtmiddle paneltdoort0.0t-1.3401947760954003
52tbedt"bottom rail"tdoort0.0t-0.3571948693425878
53tbedtpaneltdoort0.0t-0.6544614128426097
54tbedtjambtdoort0.0t-0.16739580997359793
55tbedtdoorknobtdoort0.0t-0.966467459893205
56tbedt"threshold"tdoort0.0t-1.775414516177417
57tbedt"weatherboard"tdoort0.0t-3.23092970539935
58tbedtlock railtdoort0.0t-1.0897584109914111
59tbedt"shutting stile"tdoort0.0t-1.6725575868212565
60tbedtheadertdoort0.0t-0.7181585509580002
61tbedtringt"mortise lock"t0.0t-1.560777396672514
62tbedtkeywayt"mortise lock"t0.0t-1.469273212282353
63tbedt"cotter pin"t"mortise lock"t0.0t1.1858203419585756
64tbedtspringt"mortise lock"t0.0t-0.6044178878214922
65tbedt"rotor"t"mortise lock"t0.0t-1.353726734868052
66tbedtcylinder caset"mortise lock"t0.0t-1.2506504657146367
67tbedtkeyt"mortise lock"t0.0t-1.469273212282353
68tbedt"faceplate"t"mortise lock"t0.0t-0.91023190439858
69tbedt"dead bolt"t"mortise lock"t0.0t-1.4849282347615265
70tbedtcylindert"mortise lock"t0.0t-1.2506504657146367
71tbedt"stator"t"mortise lock"t0.0t-1.0332868027758384
72tbedt"strike plate"t"mortise lock"t0.0t-2.4210019341202296
73tbedt"valve seat shaft"t"toilet"t0.0t-1.4253469910249643
74tbedt"tank lid"t"toilet"t0.0t-0.7381358116900578
75tbedtconical washert"toilet"t0.0t-1.218804531860184
76tbedt"lift chain"t"toilet"t0.0t-0.7790650668385194
77tbedt"seat"t"toilet"t0.0t0.014038768995661375
78tbedt"shutoff valve"t"toilet"t0.0t-0.6547403572842917
79tbedt"trip lever"t"toilet"t0.0t-0.8183614333718282
80tbedtball-cock supply valvet"toilet"t0.0t-0.6765970026116909
81tbedt"toilet bowl"t"toilet"t0.0t0.13821936559309364
82tbedtflush handlet"toilet"t0.0t-0.3406905449975095
83tbedtwax sealt"toilet"t0.0t-1.0317961704271081
84tbedt"tank ball"t"toilet"t0.0t-0.7381358116900578
85tbedt"float ball"t"toilet"t0.0t-1.5387142469336073
86tbedt"filler tube"t"toilet"t0.0t-2.5273346632794498
87tbedt"waste pipe"t"toilet"t0.0t-1.0222094764643366
88tbedt"seat cover"t"toilet"t0.0t0.014038768995661375
89tbedt"cold-water supply line"t"toilet"t0.0t-0.7143215518999592
90tbedt"overflow tube"t"toilet"t0.0t0.08308346236526938
91tbedt"trap"t"toilet"t0.0t-0.22366523396586538
92tbedt"refill tube"t"toilet"t0.0t-1.4786990455057114
93t"refrigerator"tpillowtbedt0.0t-1.6555662988527209
94t"refrigerator"t"bolster"tbedt0.0t-1.7589053350463402
95t"refrigerator"t"mattress cover"tbedt0.0t-0.995824051790629
96t"refrigerator"tlegtbedt0.0t-2.0551963562019773
97t"refrigerator"tbox springtbedt0.0t-0.25020069637014547
98t"refrigerator"theadboardtbedt0.0t-0.884302950138864
99t"refrigerator"t"mattress"tbedt0.0t-0.995824051790629
100t"refrigerator"t"pillow protector"tbedt0.0t-1.6555662988527209
101t"refrigerator"t"elastic"tbedt0.0t-1.0706513101195716
102t"refrigerator"t"footboard"tbedt0.0t-1.3404855275687866
103t"refrigerator"t"switch"t"refrigerator"t1.0t0.45500638021001144
104t"refrigerator"t"refrigerator compartment"t"refrigerator"t1.0t3.2172964253168552
105t"refrigerator"t"egg tray"t"refrigerator"t1.0t0.007045291327077493
106t"refrigerator"tshelf channelt"refrigerator"t1.0t1.3356712605636012
107t"refrigerator"t"magnetic gasket"t"refrigerator"t1.0t-0.7546851277812805
108t"refrigerator"t"storage door"t"refrigerator"t1.0t0.012546237317913099
109t"refrigerator"tfreezer doort"refrigerator"t1.0t3.126813991863074
110t"refrigerator"tguard railt"refrigerator"t1.0t-1.4786193099015565
111t"refrigerator"tcrispert"refrigerator"t1.0t-0.48308418284549165
112t"refrigerator"tglass covert"refrigerator"t1.0t-0.6843986502895508
113t"refrigerator"t"butter compartment"t"refrigerator"t1.0t0.04964682645822425
114t"refrigerator"t"thermostat control"t"refrigerator"t1.0t-0.46841320820854826
115t"refrigerator"t"freezer compartment"t"refrigerator"t1.0t3.126813991863074
116t"refrigerator"t"ice cube tray"t"refrigerator"t1.0t1.204050654499489
117t"refrigerator"t"meat keeper"t"refrigerator"t1.0t-0.3625163688827142
118t"refrigerator"t"door stop"t"refrigerator"t1.0t-0.16656747965328622
119t"refrigerator"tshelft"refrigerator"t1.0t1.3356712605636012
120t"refrigerator"t"dairy compartment"t"refrigerator"t1.0t0.19669612502506084
121t"refrigerator"tdoor shelft"refrigerator"t1.0t-0.16656747965328622
122t"refrigerator"tdrain hosetdishwashert0.0t0.838642650228065
123t"refrigerator"t"overflow protection switch"tdishwashert0.0t-0.607796113832394
124t"refrigerator"t"tub"tdishwashert0.0t0.06800434061125626
125t"refrigerator"tpumptdishwashert0.0t0.9797302855446115
126t"refrigerator"t"gasket"tdishwashert0.0t-0.033318517962152856
127t"refrigerator"t"water hose"tdishwashert0.0t0.21135273305214955
128t"refrigerator"t"heating element"tdishwashert0.0t0.48404242429783645
129t"refrigerator"tracktdishwashert0.0t0.1722473161976713
130t"refrigerator"t"cutlery basket"tdishwashert0.0t-0.8209521491134664
131t"refrigerator"t"wash tower"tdishwashert0.0t-0.18997728659548155
132t"refrigerator"t"motor"tdishwashert0.0t0.06662222104722389
133t"refrigerator"t"detergent dispenser"tdishwashert0.0t0.978228039559653
134t"refrigerator"tslidetdishwashert0.0t0.3772250789847612
135t"refrigerator"t"leveling foot"tdishwashert0.0t-0.9542605329187562
136t"refrigerator"t"insulating material"tdishwashert0.0t-0.028358366695655283
137t"refrigerator"tspray armtdishwashert0.0t0.4447936838496613
138t"refrigerator"trinse-aid dispensertdishwashert0.0t-0.70762231939263
139t"refrigerator"tlocktdoort0.0t-0.8698414112927263
140t"refrigerator"tcornicetdoort0.0t-1.7703844400781616
141t"refrigerator"t"hanging stile"tdoort0.0t-1.8899156525209078
142t"refrigerator"t"entablature"tdoort0.0t-0.641507061485461
143t"refrigerator"t"top rail"tdoort0.0t0.7528776999594604
144t"refrigerator"tmiddle paneltdoort0.0t-1.0412048874744486
145t"refrigerator"t"bottom rail"tdoort0.0t-0.028547415269144318
146t"refrigerator"tpaneltdoort0.0t-0.8125940606112356
147t"refrigerator"tjambtdoort0.0t-0.26350256462597454
148t"refrigerator"tdoorknobtdoort0.0t-0.16656747965328622
149t"refrigerator"t"threshold"tdoort0.0t-2.3976428561171512
150t"refrigerator"t"weatherboard"tdoort0.0t-1.4187222451472847
151t"refrigerator"tlock railtdoort0.0t-0.8698414112927263
152t"refrigerator"t"shutting stile"tdoort0.0t-1.0358386038558427
153t"refrigerator"theadertdoort0.0t-0.05608952213509873
154t"refrigerator"tringt"mortise lock"t0.0t-0.5409775522862587
155t"refrigerator"tkeywayt"mortise lock"t0.0t-0.6516883077531196
156t"refrigerator"t"cotter pin"t"mortise lock"t0.0t-1.4245062501374388
157t"refrigerator"tspringt"mortise lock"t0.0t-0.5974579136991953
158t"refrigerator"t"rotor"t"mortise lock"t0.0t-0.5971275789984846
159t"refrigerator"tcylinder caset"mortise lock"t0.0t-0.22083961947876546
160t"refrigerator"tkeyt"mortise lock"t0.0t-0.6516883077531196
161t"refrigerator"t"faceplate"t"mortise lock"t0.0t-1.685748225512584
162t"refrigerator"t"dead bolt"t"mortise lock"t0.0t-2.4277875561300286
163t"refrigerator"tcylindert"mortise lock"t0.0t-0.22083961947876546
164t"refrigerator"t"stator"t"mortise lock"t0.0t-2.1963135554866495
165t"refrigerator"t"strike plate"t"mortise lock"t0.0t-2.1442941847296124
166t"refrigerator"t"valve seat shaft"t"toilet"t0.0t0.45137948507055214
167t"refrigerator"t"tank lid"t"toilet"t0.0t0.4371024026367934
168t"refrigerator"tconical washert"toilet"t0.0t-0.7145086097174582
169t"refrigerator"t"lift chain"t"toilet"t0.0t-1.205568151674427
170t"refrigerator"t"seat"t"toilet"t0.0t-2.182988328066893
171t"refrigerator"t"shutoff valve"t"toilet"t0.0t0.10341198706532828
172t"refrigerator"t"trip lever"t"toilet"t0.0t-1.7350717879288557
173t"refrigerator"tball-cock supply valvet"toilet"t0.0t-2.3515152686286367
174t"refrigerator"t"toilet bowl"t"toilet"t0.0t0.061935216978213026
175t"refrigerator"tflush handlet"toilet"t0.0t0.4813525353049404
176t"refrigerator"twax sealt"toilet"t0.0t-0.4609729254143915
177t"refrigerator"t"tank ball"t"toilet"t0.0t0.4371024026367934
178t"refrigerator"t"float ball"t"toilet"t0.0t-1.077014246215547
179t"refrigerator"t"filler tube"t"toilet"t0.0t-1.1543168211435257
180t"refrigerator"t"waste pipe"t"toilet"t0.0t-1.3621158895369232
181t"refrigerator"t"seat cover"t"toilet"t0.0t-2.182988328066893
182t"refrigerator"t"cold-water supply line"t"toilet"t0.0t0.7504081587007935
183t"refrigerator"t"overflow tube"t"toilet"t0.0t-0.607796113832394
184t"refrigerator"t"trap"t"toilet"t0.0t-0.6128430192470161
185t"refrigerator"t"refill tube"t"toilet"t0.0t0.43842858726515405
