troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.9060533795134693
1tbedt"bolster"tbedt1.0t0.8440676935858977
2tbedt"mattress cover"tbedt1.0t0.8624836062776495
3tbedtlegtbedt1.0t0.8967747555728187
4tbedtbox springtbedt1.0t0.8348587303561223
5tbedtheadboardtbedt1.0t0.916486181745428
6tbedt"mattress"tbedt1.0t0.925957058806607
7tbedt"pillow protector"tbedt1.0t0.8734072392520402
8tbedt"elastic"tbedt1.0t0.869627014545879
9tbedt"footboard"tbedt1.0t0.9075681773663326
10tbedt"switch"t"refrigerator"t0.0t0.9670453931706908
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.8625528009352241
12tbedt"egg tray"t"refrigerator"t0.0t0.8689566681484627
13tbedtshelf channelt"refrigerator"t0.0t0.9000539535697649
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.8188881822820187
15tbedt"storage door"t"refrigerator"t0.0t0.9072046191696307
16tbedtfreezer doort"refrigerator"t0.0t0.8111586966906463
17tbedtguard railt"refrigerator"t0.0t0.8990606774848765
18tbedtcrispert"refrigerator"t0.0t0.8047003216168229
19tbedtglass covert"refrigerator"t0.0t0.85751632649953
20tbedt"butter compartment"t"refrigerator"t0.0t0.8617670923993623
21tbedt"thermostat control"t"refrigerator"t0.0t0.8301335420367549
22tbedt"freezer compartment"t"refrigerator"t0.0t0.8366196445830634
23tbedt"ice cube tray"t"refrigerator"t0.0t0.951527989380387
24tbedt"meat keeper"t"refrigerator"t0.0t0.9711878439467009
25tbedt"door stop"t"refrigerator"t0.0t0.9108400845571327
26tbedtshelft"refrigerator"t0.0t0.9058597446664852
27tbedt"dairy compartment"t"refrigerator"t0.0t0.8750370803392977
28tbedtdoor shelft"refrigerator"t0.0t0.8789619219701736
29tbedtdrain hosetdishwashert0.0t0.8588786672150048
30tbedt"overflow protection switch"tdishwashert0.0t0.8349293837506783
31tbedt"tub"tdishwashert0.0t0.8876535487796111
32tbedtpumptdishwashert0.0t0.9324137455873633
33tbedt"gasket"tdishwashert0.0t0.8553769594317
34tbedt"water hose"tdishwashert0.0t0.8673043390543917
35tbedt"heating element"tdishwashert0.0t0.9212076992026434
36tbedtracktdishwashert0.0t0.9078340605908515
37tbedt"cutlery basket"tdishwashert0.0t0.9443910712191708
38tbedt"wash tower"tdishwashert0.0t0.8292332293735099
39tbedt"motor"tdishwashert0.0t0.7934667731076455
40tbedt"detergent dispenser"tdishwashert0.0t0.8795799844770866
41tbedtslidetdishwashert0.0t0.8061661258490233
42tbedt"leveling foot"tdishwashert0.0t0.848809337861203
43tbedt"insulating material"tdishwashert0.0t0.8441711766471699
44tbedtspray armtdishwashert0.0t0.8997191568524716
45tbedtrinse-aid dispensertdishwashert0.0t0.875742396418613
46tbedtlocktdoort0.0t0.9026984010722188
47tbedtcornicetdoort0.0t0.858368744915635
48tbedt"hanging stile"tdoort0.0t0.8871974298986922
49tbedt"entablature"tdoort0.0t0.8723588150857778
50tbedt"top rail"tdoort0.0t0.8611702947139322
51tbedtmiddle paneltdoort0.0t0.8523797742888084
52tbedt"bottom rail"tdoort0.0t0.8801541090844819
53tbedtpaneltdoort0.0t0.8126320203870365
54tbedtjambtdoort0.0t0.8815326077142783
55tbedtdoorknobtdoort0.0t0.987154945682985
56tbedt"threshold"tdoort0.0t0.8341933486651715
57tbedt"weatherboard"tdoort0.0t0.9454249085131727
58tbedtlock railtdoort0.0t0.8125132461374377
59tbedt"shutting stile"tdoort0.0t0.8731486804107923
60tbedtheadertdoort0.0t0.8298299978730741
61tbedtringt"mortise lock"t0.0t0.9465764184716354
62tbedtkeywayt"mortise lock"t0.0t0.8440132437478227
63tbedt"cotter pin"t"mortise lock"t0.0t0.9100456869318734
64tbedtspringt"mortise lock"t0.0t0.8815913726302125
65tbedt"rotor"t"mortise lock"t0.0t0.8106547489211402
66tbedtcylinder caset"mortise lock"t0.0t0.9757856530511092
67tbedtkeyt"mortise lock"t0.0t0.9883056636913664
68tbedt"faceplate"t"mortise lock"t0.0t0.8706732264869252
69tbedt"dead bolt"t"mortise lock"t0.0t0.9248326233017972
70tbedtcylindert"mortise lock"t0.0t0.9029140731235826
71tbedt"stator"t"mortise lock"t0.0t0.8671905512215731
72tbedt"strike plate"t"mortise lock"t0.0t0.8299143635702251
73tbedt"valve seat shaft"t"toilet"t0.0t0.8672622812381162
74tbedt"tank lid"t"toilet"t0.0t0.8883925700620391
75tbedtconical washert"toilet"t0.0t0.9454412154528493
76tbedt"lift chain"t"toilet"t0.0t0.8501488062640395
77tbedt"seat"t"toilet"t0.0t0.9512829325713712
78tbedt"shutoff valve"t"toilet"t0.0t0.8721418053607252
79tbedt"trip lever"t"toilet"t0.0t0.8602188020810252
80tbedtball-cock supply valvet"toilet"t0.0t0.8570432497299015
81tbedt"toilet bowl"t"toilet"t0.0t0.8057587352326937
82tbedtflush handlet"toilet"t0.0t0.957523904457089
83tbedtwax sealt"toilet"t0.0t0.9390484996648382
84tbedt"tank ball"t"toilet"t0.0t0.8669552664338834
85tbedt"float ball"t"toilet"t0.0t0.8602748357938865
86tbedt"filler tube"t"toilet"t0.0t0.8918878016808
87tbedt"waste pipe"t"toilet"t0.0t0.8425795703816791
88tbedt"seat cover"t"toilet"t0.0t0.9113828169767114
89tbedt"cold-water supply line"t"toilet"t0.0t0.8502139848138967
90tbedt"overflow tube"t"toilet"t0.0t0.9014450218277716
91tbedt"trap"t"toilet"t0.0t0.8574480005338337
92tbedt"refill tube"t"toilet"t0.0t0.8802059604580401
