troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.4551889
1tbedt"bolster"tbedt1.0t0.19586168
2tbedt"mattress cover"tbedt1.0t0.5322365
3tbedtlegtbedt1.0t0.28500897
4tbedtbox springtbedt1.0t0.41537812
5tbedtheadboardtbedt1.0t0.5458073
6tbedt"mattress"tbedt1.0t0.5836224
7tbedt"pillow protector"tbedt1.0t0.42348042
8tbedt"elastic"tbedt1.0t0.2665692
9tbedt"switch"t"refrigerator"t0.0t0.26332018
10tbedt"refrigerator compartment"t"refrigerator"t0.0t0.56617075
11tbedt"egg tray"t"refrigerator"t0.0t0.48748094
12tbedtshelf channelt"refrigerator"t0.0t0.45299712
13tbedt"magnetic gasket"t"refrigerator"t0.0t0.3953503
14tbedt"storage door"t"refrigerator"t0.0t0.42695415
15tbedtfreezer doort"refrigerator"t0.0t0.53974336
16tbedtguard railt"refrigerator"t0.0t0.31149325
17tbedtcrispert"refrigerator"t0.0t0.38145423
18tbedtglass covert"refrigerator"t0.0t0.38542682
19tbedt"butter compartment"t"refrigerator"t0.0t0.4984486
20tbedt"thermostat control"t"refrigerator"t0.0t0.41929904
21tbedt"freezer compartment"t"refrigerator"t0.0t0.5792496
22tbedt"ice cube tray"t"refrigerator"t0.0t0.49947432
23tbedt"meat keeper"t"refrigerator"t0.0t0.35897604
24tbedt"door stop"t"refrigerator"t0.0t0.3880103
25tbedtshelft"refrigerator"t0.0t0.43260986
26tbedt"dairy compartment"t"refrigerator"t0.0t0.5094132
27tbedtdoor shelft"refrigerator"t0.0t0.46877572
28tbedtdrain hosetdishwashert0.0t0.47470874
29tbedt"overflow protection switch"tdishwashert0.0t0.38116756
30tbedt"tub"tdishwashert0.0t0.58122545
31tbedtpumptdishwashert0.0t0.33629805
32tbedt"gasket"tdishwashert0.0t0.43314886
33tbedt"water hose"tdishwashert0.0t0.48285908
34tbedt"heating element"tdishwashert0.0t0.28796044
35tbedtracktdishwashert0.0t0.47100058
36tbedt"cutlery basket"tdishwashert0.0t0.41766003
37tbedt"wash tower"tdishwashert0.0t0.48458147
38tbedt"motor"tdishwashert0.0t0.23593485
39tbedt"detergent dispenser"tdishwashert0.0t0.47417155
40tbedtslidetdishwashert0.0t0.32292622
41tbedt"leveling foot"tdishwashert0.0t0.35600433
42tbedt"insulating material"tdishwashert0.0t0.35661748
43tbedtspray armtdishwashert0.0t0.449179
44tbedtrinse-aid dispensertdishwashert0.0t0.45562178
45tbedtlocktdoort0.0t0.36560315
46tbedtcornicetdoort0.0t0.4159473
47tbedt"hanging stile"tdoort0.0t0.4203522
48tbedt"entablature"tdoort0.0t0.41026843
49tbedt"top rail"tdoort0.0t0.349323
50tbedtmiddle paneltdoort0.0t0.37169266
51tbedt"bottom rail"tdoort0.0t0.4275526
52tbedtpaneltdoort0.0t0.30292296
53tbedtjambtdoort0.0t0.4996244
54tbedtdoorknobtdoort0.0t0.5310872
55tbedt"threshold"tdoort0.0t0.3303613
56tbedt"weatherboard"tdoort0.0t0.45521718
57tbedtlock railtdoort0.0t0.3924801
58tbedt"shutting stile"tdoort0.0t0.40412277
59tbedtheadertdoort0.0t0.25292328
60tbedtringt"mortise lock"t0.0t0.34735578
61tbedt"cotter pin"t"mortise lock"t0.0t0.32340047
62tbedtspringt"mortise lock"t0.0t0.2654066
63tbedt"rotor"t"mortise lock"t0.0t0.35395086
64tbedtcylinder caset"mortise lock"t0.0t0.41430587
65tbedtkeyt"mortise lock"t0.0t0.1637047
66tbedt"faceplate"t"mortise lock"t0.0t0.4911436
67tbedt"dead bolt"t"mortise lock"t0.0t0.35085973
68tbedtcylindert"mortise lock"t0.0t0.39518493
69tbedt"stator"t"mortise lock"t0.0t0.41968468
