troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.5380423840347922
1tbedt"bolster"tbedt1.0t-0.014012176916970738
2tbedt"mattress cover"tbedt1.0t0.5053711456744421
3tbedtlegtbedt1.0t0.17488044479126735
4tbedtbox springtbedt1.0t0.18664574927261307
5tbedtheadboardtbedt1.0t0.44200988930999885
6tbedt"mattress"tbedt1.0t0.5457516223673441
7tbedt"pillow protector"tbedt1.0t0.37266203022071775
8tbedt"elastic"tbedt1.0t0.09259858037067015
9tbedt"footboard"tbedt1.0t0.3601318071391771
10tbedt"switch"t"refrigerator"t0.0t0.07792118324251172
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.40115293007326835
12tbedt"egg tray"t"refrigerator"t0.0t0.33736317962024936
13tbedtshelf channelt"refrigerator"t0.0t0.23658255117328972
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.05267135156240283
15tbedt"storage door"t"refrigerator"t0.0t0.2894381426721503
16tbedtfreezer doort"refrigerator"t0.0t0.368473544731162
17tbedtguard railt"refrigerator"t0.0t0.11176469019635092
18tbedtcrispert"refrigerator"t0.0t0.03634933908578594
19tbedtglass covert"refrigerator"t0.0t0.21605971210767863
20tbedt"butter compartment"t"refrigerator"t0.0t0.2833063069339513
21tbedt"thermostat control"t"refrigerator"t0.0t0.21045570643477682
22tbedt"freezer compartment"t"refrigerator"t0.0t0.2782210339505488
23tbedt"ice cube tray"t"refrigerator"t0.0t0.20943036952862615
24tbedt"meat keeper"t"refrigerator"t0.0t0.04048945260224376
25tbedt"door stop"t"refrigerator"t0.0t0.1944026628898369
26tbedtshelft"refrigerator"t0.0t0.2306077148800883
27tbedt"dairy compartment"t"refrigerator"t0.0t0.27798294793378026
28tbedtdoor shelft"refrigerator"t0.0t0.3131997688421408
29tbedtdrain hosetdishwashert0.0t0.29405550224813537
30tbedt"overflow protection switch"tdishwashert0.0t0.13989815834902133
31tbedt"tub"tdishwashert0.0t0.47795493574037234
32tbedtpumptdishwashert0.0t0.12406435639109512
33tbedt"gasket"tdishwashert0.0t0.08931320891074747
34tbedt"water hose"tdishwashert0.0t0.2925712420303519
35tbedt"heating element"tdishwashert0.0t0.0870161652787936
36tbedtracktdishwashert0.0t0.1950611261886238
37tbedt"cutlery basket"tdishwashert0.0t0.23477749460157996
38tbedt"wash tower"tdishwashert0.0t0.26896604675365726
