troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.3750041851510091
1tbedt"bolster"tbedt1.0t-0.011359198384978352
2tbedt"mattress cover"tbedt1.0t0.35118797281422454
3tbedtlegtbedt1.0t0.11878912309238607
4tbedtbox springtbedt1.0t0.12426379331789915
5tbedtheadboardtbedt1.0t0.306863193771774
6tbedt"mattress"tbedt1.0t0.3812531390189067
7tbedt"pillow protector"tbedt1.0t0.25396543530155835
8tbedt"elastic"tbedt1.0t0.061816558803838434
9tbedt"footboard"tbedt1.0t0.2419299048364752
10tbedt"switch"t"refrigerator"t0.0t0.052421919462306774
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.27436897444990227
12tbedt"egg tray"t"refrigerator"t0.0t0.2205961199869635
13tbedtshelf channelt"refrigerator"t0.0t0.1576593240248467
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.036030209003055806
15tbedt"storage door"t"refrigerator"t0.0t0.1973697523203366
16tbedtfreezer doort"refrigerator"t0.0t0.25186277426472503
17tbedtguard railt"refrigerator"t0.0t0.07667853148204508
18tbedtcrispert"refrigerator"t0.0t0.02535374736702336
19tbedtglass covert"refrigerator"t0.0t0.14538600550157166
20tbedt"butter compartment"t"refrigerator"t0.0t0.1903975794441552
21tbedt"thermostat control"t"refrigerator"t0.0t0.13974033817486603
22tbedt"freezer compartment"t"refrigerator"t0.0t0.19130512427555085
23tbedt"ice cube tray"t"refrigerator"t0.0t0.14065899734197057
24tbedt"meat keeper"t"refrigerator"t0.0t0.02824253961197005
25tbedt"door stop"t"refrigerator"t0.0t0.13063847706769086
26tbedtshelft"refrigerator"t0.0t0.1573785867192034
27tbedt"dairy compartment"t"refrigerator"t0.0t0.1863043745481102
28tbedtdoor shelft"refrigerator"t0.0t0.2114046149875067
29tbedtdrain hosetdishwashert0.0t0.1998594716722233
30tbedt"overflow protection switch"tdishwashert0.0t0.09402711106317738
31tbedt"tub"tdishwashert0.0t0.3286653203801009
32tbedtpumptdishwashert0.0t0.08279032410280746
33tbedt"gasket"tdishwashert0.0t0.060546548121899475
34tbedt"water hose"tdishwashert0.0t0.20171780270526096
35tbedt"heating element"tdishwashert0.0t0.0569350580579963
36tbedtracktdishwashert0.0t0.12958148811654707
37tbedt"cutlery basket"tdishwashert0.0t0.15683213371134536
38tbedt"wash tower"tdishwashert0.0t0.1816681064469866
39tbedt"motor"tdishwashert0.0t0.04249146377902073
40tbedt"detergent dispenser"tdishwashert0.0t0.12999185459574467
41tbedtslidetdishwashert0.0t0.027471853068582224
42tbedt"leveling foot"tdishwashert0.0t0.097781352370299
43tbedt"insulating material"tdishwashert0.0t0.028154561430374994
44tbedtspray armtdishwashert0.0t0.14705096215344585
45tbedtrinse-aid dispensertdishwashert0.0t0.11101439640601592
46tbedtlocktdoort0.0t0.06221825485382728
47tbedtcornicetdoort0.0t0.11760767685784425
48tbedt"hanging stile"tdoort0.0t0.12467370581393275
49tbedt"entablature"tdoort0.0t0.032872493558100416
50tbedt"top rail"tdoort0.0t0.08622517155172385
51tbedtmiddle paneltdoort0.0t0.038705649769100334
52tbedt"bottom rail"tdoort0.0t0.08729601456193932
53tbedtpaneltdoort0.0t0.04251235759740662
54tbedtjambtdoort0.0t0.11238562820798931
55tbedtdoorknobtdoort0.0t0.17724965160079234
56tbedt"threshold"tdoort0.0t0.03727096220999287
57tbedt"weatherboard"tdoort0.0t0.13760321356839994
58tbedtlock railtdoort0.0t0.09129038460625553
59tbedt"shutting stile"tdoort0.0t0.07567206224023947
60tbedtheadertdoort0.0t0.03095325768166007
61tbedtringt"mortise lock"t0.0t0.06766799845550801
62tbedtkeywayt"mortise lock"t0.0t0.03517072082124526
63tbedt"cotter pin"t"mortise lock"t0.0t0.08366156013747224
64tbedtspringt"mortise lock"t0.0t0.08597855583141999
65tbedt"rotor"t"mortise lock"t0.0t0.058914105926164605
66tbedtcylinder caset"mortise lock"t0.0t0.09943888862938194
67tbedtkeyt"mortise lock"t0.0t-0.011180165811916137
68tbedt"faceplate"t"mortise lock"t0.0t0.09527210244466969
69tbedt"dead bolt"t"mortise lock"t0.0t0.2000847877128398
70tbedtcylindert"mortise lock"t0.0t0.07879322103315443
71tbedt"stator"t"mortise lock"t0.0t0.05652440734040123
72tbedt"strike plate"t"mortise lock"t0.0t0.056420041100726945
73tbedt"valve seat shaft"t"toilet"t0.0t0.16343194723324847
74tbedt"tank lid"t"toilet"t0.0t0.15471795630723964
75tbedtconical washert"toilet"t0.0t0.13211083695267506
76tbedt"lift chain"t"toilet"t0.0t0.12098834761294056
77tbedt"seat"t"toilet"t0.0t0.14180819992951776
78tbedt"shutoff valve"t"toilet"t0.0t0.11200749841690835
79tbedt"trip lever"t"toilet"t0.0t0.05655515778498233
80tbedtball-cock supply valvet"toilet"t0.0t0.08923393242328609
81tbedt"toilet bowl"t"toilet"t0.0t0.20609036290546348
82tbedtflush handlet"toilet"t0.0t0.11400397597036092
83tbedtwax sealt"toilet"t0.0t0.04549054781168832
84tbedt"tank ball"t"toilet"t0.0t0.1280944275968137
85tbedt"float ball"t"toilet"t0.0t0.1165657235078285
86tbedt"filler tube"t"toilet"t0.0t0.1404303353249967
87tbedt"waste pipe"t"toilet"t0.0t0.15389078030643955
88tbedt"seat cover"t"toilet"t0.0t0.16094416490218857
89tbedt"cold-water supply line"t"toilet"t0.0t0.10173122038233755
90tbedt"overflow tube"t"toilet"t0.0t0.19926825887171906
91tbedt"trap"t"toilet"t0.0t0.13249126879569717
92tbedt"refill tube"t"toilet"t0.0t0.19102967087769807
93t"refrigerator"tpillowtbedt0.0t0.24698190650847907
94t"refrigerator"t"bolster"tbedt0.0t0.02039495722842039
95t"refrigerator"t"mattress cover"tbedt0.0t0.207782652639333
96t"refrigerator"tlegtbedt0.0t0.03717422372296879
97t"refrigerator"tbox springtbedt0.0t0.15576796809071383
98t"refrigerator"theadboardtbedt0.0t0.20978646579306198
99t"refrigerator"t"mattress"tbedt0.0t0.2342177530459881
100t"refrigerator"t"pillow protector"tbedt0.0t0.1740556133703398
101t"refrigerator"t"elastic"tbedt0.0t0.036929187724412546
102t"refrigerator"t"footboard"tbedt0.0t0.16891288930544643
103t"refrigerator"t"switch"t"refrigerator"t1.0t0.06073859253365459
104t"refrigerator"t"refrigerator compartment"t"refrigerator"t1.0t0.6192898116461631
105t"refrigerator"t"egg tray"t"refrigerator"t1.0t0.33556029557333644
106t"refrigerator"tshelf channelt"refrigerator"t1.0t0.23988401107995339
107t"refrigerator"t"magnetic gasket"t"refrigerator"t1.0t0.19304468397242544
108t"refrigerator"t"storage door"t"refrigerator"t1.0t0.3266562635535463
109t"refrigerator"tfreezer doort"refrigerator"t1.0t0.496369753640595
110t"refrigerator"tguard railt"refrigerator"t1.0t-0.0012491913915479345
111t"refrigerator"tcrispert"refrigerator"t1.0t0.08785691370455259
112t"refrigerator"tglass covert"refrigerator"t1.0t0.1858535434695278
113t"refrigerator"t"butter compartment"t"refrigerator"t1.0t0.2964474962846724
114t"refrigerator"t"thermostat control"t"refrigerator"t1.0t0.2750075357315821
115t"refrigerator"t"freezer compartment"t"refrigerator"t1.0t0.48514399242364203
116t"refrigerator"t"ice cube tray"t"refrigerator"t1.0t0.31975187632061386
