troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.54451066
1tbedt"bolster"tbedt1.0t0.35009918
2tbedt"mattress cover"tbedt1.0t0.5707006
3tbedtlegtbedt1.0t0.38849786
4tbedtbox springtbedt1.0t0.45433494
5tbedtheadboardtbedt1.0t0.4917339
6tbedt"mattress"tbedt1.0t0.600086
7tbedt"pillow protector"tbedt1.0t0.51897943
8tbedt"elastic"tbedt1.0t0.2636102
9tbedt"footboard"tbedt1.0t0.4443165
10tbedt"switch"t"refrigerator"t0.0t0.30072013
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.45810992
12tbedt"egg tray"t"refrigerator"t0.0t0.4481963
13tbedtshelf channelt"refrigerator"t0.0t0.44578853
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.2904007
15tbedt"storage door"t"refrigerator"t0.0t0.44366983
16tbedtfreezer doort"refrigerator"t0.0t0.45415094
17tbedtguard railt"refrigerator"t0.0t0.40145743
18tbedtcrispert"refrigerator"t0.0t0.23060448
19tbedtglass covert"refrigerator"t0.0t0.39644292
20tbedt"butter compartment"t"refrigerator"t0.0t0.40033412
21tbedt"thermostat control"t"refrigerator"t0.0t0.36117116
22tbedt"freezer compartment"t"refrigerator"t0.0t0.43467495
23tbedt"ice cube tray"t"refrigerator"t0.0t0.4521823
24tbedt"meat keeper"t"refrigerator"t0.0t0.36799595
25tbedt"door stop"t"refrigerator"t0.0t0.47043508
26tbedtshelft"refrigerator"t0.0t0.44164783
27tbedt"dairy compartment"t"refrigerator"t0.0t0.3952165
28tbedtdoor shelft"refrigerator"t0.0t0.48250458
29tbedtdrain hosetdishwashert0.0t0.37144074
30tbedt"overflow protection switch"tdishwashert0.0t0.32917392
31tbedt"tub"tdishwashert0.0t0.44103867
32tbedtpumptdishwashert0.0t0.32536894
33tbedt"gasket"tdishwashert0.0t0.3425914
34tbedt"water hose"tdishwashert0.0t0.37993807
35tbedt"heating element"tdishwashert0.0t0.38623914
36tbedtracktdishwashert0.0t0.43526897
37tbedt"cutlery basket"tdishwashert0.0t0.45720127
38tbedt"wash tower"tdishwashert0.0t0.4494819
39tbedt"motor"tdishwashert0.0t0.29505065
40tbedt"detergent dispenser"tdishwashert0.0t0.3919473
41tbedtslidetdishwashert0.0t0.2915769
42tbedt"leveling foot"tdishwashert0.0t0.38359326
43tbedt"insulating material"tdishwashert0.0t0.37082034
44tbedtspray armtdishwashert0.0t0.40588915
45tbedtrinse-aid dispensertdishwashert0.0t0.4242838
46tbedtlocktdoort0.0t0.38044122
