troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.4721533258460882
1tbedt"bolster"tbedt1.0t0.08868089557267496
2tbedt"mattress cover"tbedt1.0t0.3099573699586591
3tbedtlegtbedt1.0t0.1209744874967732
4tbedtbox springtbedt1.0t0.10622649354454396
5tbedtheadboardtbedt1.0t0.3410272645854608
6tbedt"mattress"tbedt1.0t0.5236268164493922
7tbedt"pillow protector"tbedt1.0t0.31068533524160913
8tbedt"elastic"tbedt1.0t0.041744359027889685
9tbedt"footboard"tbedt1.0t0.21546524327060643
10tbedt"switch"t"refrigerator"t0.0t0.15076593926991816
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.20848119460930847
12tbedt"egg tray"t"refrigerator"t0.0t0.16454379474857922
13tbedtshelf channelt"refrigerator"t0.0t0.1668279856269354
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.1143970806560156
15tbedt"storage door"t"refrigerator"t0.0t0.14546316123798841
16tbedtfreezer doort"refrigerator"t0.0t0.16301170613615162
17tbedtguard railt"refrigerator"t0.0t0.14694215212011855
18tbedtcrispert"refrigerator"t0.0t0.032239144266969014
19tbedtglass covert"refrigerator"t0.0t0.07904258929084146
20tbedt"butter compartment"t"refrigerator"t0.0t0.17569990450370726
21tbedt"thermostat control"t"refrigerator"t0.0t0.05748914524770851
22tbedt"freezer compartment"t"refrigerator"t0.0t0.1360286784485644
23tbedt"ice cube tray"t"refrigerator"t0.0t0.11226125571784525
24tbedt"meat keeper"t"refrigerator"t0.0t0.09328968881824463
25tbedt"door stop"t"refrigerator"t0.0t0.11325108749907498
26tbedtshelft"refrigerator"t0.0t0.18883323560526283
27tbedt"dairy compartment"t"refrigerator"t0.0t0.17411979191028987
28tbedtdoor shelft"refrigerator"t0.0t0.1758980791190602
29tbedtdrain hosetdishwashert0.0t0.15125520997413416
30tbedt"overflow protection switch"tdishwashert0.0t0.13661965228478806
31tbedt"tub"tdishwashert0.0t0.3694973795888443
32tbedtpumptdishwashert0.0t0.03136561275339586
33tbedt"gasket"tdishwashert0.0t0.0951704563473445
34tbedt"water hose"tdishwashert0.0t0.1277457611378487
35tbedt"heating element"tdishwashert0.0t0.06371819331485443
36tbedtracktdishwashert0.0t0.14643551095627452
37tbedt"cutlery basket"tdishwashert0.0t0.19168797743132887
38tbedt"wash tower"tdishwashert0.0t0.17059598685433977
39tbedt"motor"tdishwashert0.0t0.08641714563188801
40tbedt"detergent dispenser"tdishwashert0.0t0.12280361756966889
41tbedtslidetdishwashert0.0t0.12237822270521828
42tbedt"leveling foot"tdishwashert0.0t0.13724128432277544
43tbedt"insulating material"tdishwashert0.0t0.10742322948214994
44tbedtspray armtdishwashert0.0t0.0831349067118271
45tbedtrinse-aid dispensertdishwashert0.0t0.06262294218807324
46tbedtlocktdoort0.0t0.14106183567921415
47tbedtcornicetdoort0.0t0.1351947286424493
48tbedt"hanging stile"tdoort0.0t0.1613111928748976
49tbedt"entablature"tdoort0.0t0.08977689202826933
50tbedt"top rail"tdoort0.0t0.15312908950478737
51tbedtmiddle paneltdoort0.0t0.13858232777221616
52tbedt"bottom rail"tdoort0.0t0.1810318309516138
53tbedtpaneltdoort0.0t0.13928301254995928
54tbedtjambtdoort0.0t0.11469092339530532
55tbedtdoorknobtdoort0.0t0.15990301491435735
56tbedt"threshold"tdoort0.0t0.046037637636638915
57tbedt"weatherboard"tdoort0.0t0.14365148875733774
58tbedtlock railtdoort0.0t0.183546391057606
59tbedt"shutting stile"tdoort0.0t0.05996968590288625
60tbedtheadertdoort0.0t0.05431483604430402
61tbedtringt"mortise lock"t0.0t0.1147838675887689
62tbedtkeywayt"mortise lock"t0.0t0.07563396904444705
63tbedt"cotter pin"t"mortise lock"t0.0t0.12317344039450573
64tbedtspringt"mortise lock"t0.0t0.06930639015410409
65tbedt"rotor"t"mortise lock"t0.0t0.12658527347470191
66tbedtcylinder caset"mortise lock"t0.0t0.08436201681684033
67tbedtkeyt"mortise lock"t0.0t0.07206860586920945
68tbedt"faceplate"t"mortise lock"t0.0t0.05308676039630671
69tbedt"dead bolt"t"mortise lock"t0.0t0.14759124495802584
70tbedtcylindert"mortise lock"t0.0t0.13673126543658232
71tbedt"stator"t"mortise lock"t0.0t0.09567642224979356
72tbedt"strike plate"t"mortise lock"t0.0t0.1858253881858568
73tbedt"valve seat shaft"t"toilet"t0.0t0.1519752224424302
74tbedt"tank lid"t"toilet"t0.0t0.15391102068284163
75tbedtconical washert"toilet"t0.0t0.11980538748809308
76tbedt"lift chain"t"toilet"t0.0t0.17663708479548523
77tbedt"seat"t"toilet"t0.0t0.13449124285494365
78tbedt"shutoff valve"t"toilet"t0.0t0.06999979085936954
79tbedt"trip lever"t"toilet"t0.0t0.10877338896288
80tbedtball-cock supply valvet"toilet"t0.0t0.11678001246794972
81tbedt"toilet bowl"t"toilet"t0.0t0.23283004049128841
82tbedtflush handlet"toilet"t0.0t0.08610751312405891
83tbedtwax sealt"toilet"t0.0t0.10992536578421373
84tbedt"tank ball"t"toilet"t0.0t0.13994645250030938
85tbedt"float ball"t"toilet"t0.0t0.13970127274499808
86tbedt"filler tube"t"toilet"t0.0t0.13858473964071116
87tbedt"waste pipe"t"toilet"t0.0t0.16060734240349891
88tbedt"seat cover"t"toilet"t0.0t0.13240493471427114
89tbedt"cold-water supply line"t"toilet"t0.0t0.1429075199992632
90tbedt"overflow tube"t"toilet"t0.0t0.1491647567729904
91tbedt"trap"t"toilet"t0.0t0.08261804425792191
92tbedt"refill tube"t"toilet"t0.0t0.17981694960212952
93t"refrigerator"tpillowtbedt0.0t0.23060404348353275
94t"refrigerator"t"bolster"tbedt0.0t0.133925779843341
95t"refrigerator"t"mattress cover"tbedt0.0t0.20582346505767807
96t"refrigerator"tlegtbedt0.0t0.07620531671044597
97t"refrigerator"tbox springtbedt0.0t0.14808623443804952
98t"refrigerator"theadboardtbedt0.0t0.2958952106735292
99t"refrigerator"t"mattress"tbedt0.0t0.37440006275459076
100t"refrigerator"t"pillow protector"tbedt0.0t0.1900168117667787
101t"refrigerator"t"elastic"tbedt0.0t0.12091143941233234
102t"refrigerator"t"footboard"tbedt0.0t0.18440886479782737
103t"refrigerator"t"switch"t"refrigerator"t1.0t0.1574076187429071
104t"refrigerator"t"refrigerator compartment"t"refrigerator"t1.0t0.7229999693419211
105t"refrigerator"t"egg tray"t"refrigerator"t1.0t0.2843368444163409
106t"refrigerator"tshelf channelt"refrigerator"t1.0t0.23254737590353103
107t"refrigerator"t"magnetic gasket"t"refrigerator"t1.0t0.16144711121046496
108t"refrigerator"t"storage door"t"refrigerator"t1.0t0.35787985607184725
109t"refrigerator"tfreezer doort"refrigerator"t1.0t0.4472822659335372
110t"refrigerator"tguard railt"refrigerator"t1.0t0.14681291049147227
111t"refrigerator"tcrispert"refrigerator"t1.0t0.15463314692107713
112t"refrigerator"tglass covert"refrigerator"t1.0t0.1438688475426491
113t"refrigerator"t"butter compartment"t"refrigerator"t1.0t0.39689349987608014
114t"refrigerator"t"thermostat control"t"refrigerator"t1.0t0.1678244037084041
115t"refrigerator"t"freezer compartment"t"refrigerator"t1.0t0.5414230239812752
116t"refrigerator"t"ice cube tray"t"refrigerator"t1.0t0.2916085148420343
117t"refrigerator"t"meat keeper"t"refrigerator"t1.0t0.25998852373540304
118t"refrigerator"t"door stop"t"refrigerator"t1.0t0.14219029549165135
119t"refrigerator"tshelft"refrigerator"t1.0t0.3780636415844549
120t"refrigerator"t"dairy compartment"t"refrigerator"t1.0t0.4465918877494228
121t"refrigerator"tdoor shelft"refrigerator"t1.0t0.3507849078890022
122t"refrigerator"tdrain hosetdishwashert0.0t0.147819504281539
123t"refrigerator"t"overflow protection switch"tdishwashert0.0t0.11774684394313488
124t"refrigerator"t"tub"tdishwashert0.0t0.35774247744912774
125t"refrigerator"tpumptdishwashert0.0t0.20631907698677387
126t"refrigerator"t"gasket"tdishwashert0.0t0.14122087350496104
127t"refrigerator"t"water hose"tdishwashert0.0t0.11026321362721435
128t"refrigerator"t"heating element"tdishwashert0.0t0.21680358333987598
129t"refrigerator"tracktdishwashert0.0t0.23545818549386413
130t"refrigerator"t"cutlery basket"tdishwashert0.0t0.2742636665452948
131t"refrigerator"t"wash tower"tdishwashert0.0t0.136387527409208
132t"refrigerator"t"motor"tdishwashert0.0t0.18612629863470573
133t"refrigerator"t"detergent dispenser"tdishwashert0.0t0.3954821170112083
134t"refrigerator"tslidetdishwashert0.0t0.13625313064046457
135t"refrigerator"t"leveling foot"tdishwashert0.0t-0.0008268307460988326
136t"refrigerator"t"insulating material"tdishwashert0.0t0.13902603299401983
137t"refrigerator"tspray armtdishwashert0.0t0.12115563428634782
138t"refrigerator"trinse-aid dispensertdishwashert0.0t0.26943000438946585
139t"refrigerator"tlocktdoort0.0t0.11353869341470862
140t"refrigerator"tcornicetdoort0.0t0.07092302066130593
141t"refrigerator"t"hanging stile"tdoort0.0t0.10947200424604284
142t"refrigerator"t"entablature"tdoort0.0t0.08413760353445979
143t"refrigerator"t"top rail"tdoort0.0t0.03893993592151209
144t"refrigerator"tmiddle paneltdoort0.0t0.06255808430303579
145t"refrigerator"t"bottom rail"tdoort0.0t0.06255887213860306
146t"refrigerator"tpaneltdoort0.0t0.10705116576038987
147t"refrigerator"tjambtdoort0.0t0.16416041134429804
148t"refrigerator"tdoorknobtdoort0.0t0.46362486000801895
149t"refrigerator"t"threshold"tdoort0.0t0.1517369027268061
150t"refrigerator"t"weatherboard"tdoort0.0t0.18939065506288905
151t"refrigerator"tlock railtdoort0.0t0.1420070758118811
152t"refrigerator"t"shutting stile"tdoort0.0t0.15106199323040936
153t"refrigerator"theadertdoort0.0t0.09731898591654328
154t"refrigerator"tringt"mortise lock"t0.0t0.04690550341475871
155t"refrigerator"tkeywayt"mortise lock"t0.0t0.08080538275559054
156t"refrigerator"t"cotter pin"t"mortise lock"t0.0t0.09260965240128907
157t"refrigerator"tspringt"mortise lock"t0.0t0.09537677039754985
158t"refrigerator"t"rotor"t"mortise lock"t0.0t0.16407307529070692
159t"refrigerator"tcylinder caset"mortise lock"t0.0t0.1587769634854806
160t"refrigerator"tkeyt"mortise lock"t0.0t0.10121299382556401
161t"refrigerator"t"faceplate"t"mortise lock"t0.0t0.09317041435639556
162t"refrigerator"t"dead bolt"t"mortise lock"t0.0t0.12950214927534764
163t"refrigerator"tcylindert"mortise lock"t0.0t0.18397326757179414
164t"refrigerator"t"stator"t"mortise lock"t0.0t0.164856684421381
