troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.4210695705790216
1tbedt"bolster"tbedt1.0t0.09024658707053422
2tbedt"mattress cover"tbedt1.0t0.3275557368090192
3tbedtlegtbedt1.0t0.12884883676047698
4tbedtbox springtbedt1.0t0.11665335062481466
5tbedtheadboardtbedt1.0t0.3306756591446764
6tbedt"mattress"tbedt1.0t0.46837255177465087
7tbedt"pillow protector"tbedt1.0t0.32602806693882974
8tbedt"elastic"tbedt1.0t0.06300612572753901
9tbedt"footboard"tbedt1.0t0.2230851400756709
10tbedt"switch"t"refrigerator"t0.0t0.1630546690479291
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.1955589369012513
12tbedt"egg tray"t"refrigerator"t0.0t0.18772653285493346
13tbedtshelf channelt"refrigerator"t0.0t0.20256670975177715
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.10859634896223132
15tbedt"storage door"t"refrigerator"t0.0t0.1826220207594385
16tbedtfreezer doort"refrigerator"t0.0t0.18017388871873508
17tbedtguard railt"refrigerator"t0.0t0.17757956710723993
18tbedtcrispert"refrigerator"t0.0t0.07851178313630933
19tbedtglass covert"refrigerator"t0.0t0.13568618545205072
20tbedt"butter compartment"t"refrigerator"t0.0t0.18888543553212633
21tbedt"thermostat control"t"refrigerator"t0.0t0.09216789891712739
22tbedt"freezer compartment"t"refrigerator"t0.0t0.15772767533933757
23tbedt"ice cube tray"t"refrigerator"t0.0t0.15996754238880898
24tbedt"meat keeper"t"refrigerator"t0.0t0.11576352983588133
25tbedt"door stop"t"refrigerator"t0.0t0.15008138499772633
26tbedtshelft"refrigerator"t0.0t0.19902816865381437
27tbedt"dairy compartment"t"refrigerator"t0.0t0.16809740051479224
28tbedtdoor shelft"refrigerator"t0.0t0.22013610249574067
29tbedtdrain hosetdishwashert0.0t0.140399519453666
30tbedt"overflow protection switch"tdishwashert0.0t0.16728578433942662
31tbedt"tub"tdishwashert0.0t0.339840412879158
32tbedtpumptdishwashert0.0t0.05451149941742437
33tbedt"gasket"tdishwashert0.0t0.10481986241344007
34tbedt"water hose"tdishwashert0.0t0.11897912856643154
35tbedt"heating element"tdishwashert0.0t0.07790388720849184
36tbedtracktdishwashert0.0t0.12443678062081993
37tbedt"cutlery basket"tdishwashert0.0t0.18977373789844898
38tbedt"wash tower"tdishwashert0.0t0.20230126136364993
39tbedt"motor"tdishwashert0.0t0.07808067005010995
40tbedt"detergent dispenser"tdishwashert0.0t0.12674246771707987
41tbedtslidetdishwashert0.0t0.11348678023368021
42tbedt"leveling foot"tdishwashert0.0t0.13633481514927426
43tbedt"insulating material"tdishwashert0.0t0.11573705714592876
44tbedtspray armtdishwashert0.0t0.08619469155851528
45tbedtrinse-aid dispensertdishwashert0.0t0.07957713565436894
46tbedtlocktdoort0.0t0.14237390909633704
47tbedtcornicetdoort0.0t0.1281986266347272
48tbedt"hanging stile"tdoort0.0t0.17931133491219173
49tbedt"entablature"tdoort0.0t0.10136636829702787
50tbedt"top rail"tdoort0.0t0.14938461833876962
51tbedtmiddle paneltdoort0.0t0.1464887945329038
52tbedt"bottom rail"tdoort0.0t0.19550721992961298
53tbedtpaneltdoort0.0t0.1350091243895777
54tbedtjambtdoort0.0t0.1397282938249375
55tbedtdoorknobtdoort0.0t0.1552321500123455
56tbedt"threshold"tdoort0.0t0.06369100444429585
57tbedt"weatherboard"tdoort0.0t0.1392361641954987
58tbedtlock railtdoort0.0t0.19697933476810156
59tbedt"shutting stile"tdoort0.0t0.09249169817772301
60tbedtheadertdoort0.0t0.07003500804272758
61tbedtringt"mortise lock"t0.0t0.135000894309176
62tbedtkeywayt"mortise lock"t0.0t0.08753362141502301
63tbedt"cotter pin"t"mortise lock"t0.0t0.1317881539270463
64tbedtspringt"mortise lock"t0.0t0.07297062619187444
65tbedt"rotor"t"mortise lock"t0.0t0.13140587727883785
66tbedtcylinder caset"mortise lock"t0.0t0.1329793822954111
67tbedtkeyt"mortise lock"t0.0t0.06835192307617287
68tbedt"faceplate"t"mortise lock"t0.0t0.0909871611390875
69tbedt"dead bolt"t"mortise lock"t0.0t0.14093196126188554
70tbedtcylindert"mortise lock"t0.0t0.1495034757864496
71tbedt"stator"t"mortise lock"t0.0t0.1100955571717876
72tbedt"strike plate"t"mortise lock"t0.0t0.2112905071677851
73tbedt"valve seat shaft"t"toilet"t0.0t0.16953991792604017
74tbedt"tank lid"t"toilet"t0.0t0.15567001694414404
75tbedtconical washert"toilet"t0.0t0.14278757711139195
76tbedt"lift chain"t"toilet"t0.0t0.14021763622765548
77tbedt"seat"t"toilet"t0.0t0.128574754642906
78tbedt"shutoff valve"t"toilet"t0.0t0.07806286178881595
79tbedt"trip lever"t"toilet"t0.0t0.09528763298396395
80tbedtball-cock supply valvet"toilet"t0.0t0.10405966750009332
81tbedt"toilet bowl"t"toilet"t0.0t0.22992620236879197
82tbedtflush handlet"toilet"t0.0t0.10463930677350175
83tbedtwax sealt"toilet"t0.0t0.12435211538547909
84tbedt"tank ball"t"toilet"t0.0t0.1508507420764601
85tbedt"float ball"t"toilet"t0.0t0.12407279662121042
86tbedt"filler tube"t"toilet"t0.0t0.15395071055159806
87tbedt"waste pipe"t"toilet"t0.0t0.16848748930850663
88tbedt"seat cover"t"toilet"t0.0t0.16516346024208645
89tbedt"cold-water supply line"t"toilet"t0.0t0.1168175179769161
90tbedt"overflow tube"t"toilet"t0.0t0.1557528792730774
91tbedt"trap"t"toilet"t0.0t0.08450730989212182
92tbedt"refill tube"t"toilet"t0.0t0.1736349728575607
93t"refrigerator"tpillowtbedt0.0t0.22639533693860042
94t"refrigerator"t"bolster"tbedt0.0t0.12429586050974656
95t"refrigerator"t"mattress cover"tbedt0.0t0.21842206079568977
96t"refrigerator"tlegtbedt0.0t0.07197353079797293
97t"refrigerator"tbox springtbedt0.0t0.16568155084043348
98t"refrigerator"theadboardtbedt0.0t0.28296161547231813
99t"refrigerator"t"mattress"tbedt0.0t0.344852831110931
100t"refrigerator"t"pillow protector"tbedt0.0t0.21331706195515826
101t"refrigerator"t"elastic"tbedt0.0t0.12439198459819541
102t"refrigerator"t"footboard"tbedt0.0t0.17377546475789032
103t"refrigerator"t"switch"t"refrigerator"t1.0t0.16572253207201604
104t"refrigerator"t"refrigerator compartment"t"refrigerator"t1.0t0.7475789261687418
105t"refrigerator"t"egg tray"t"refrigerator"t1.0t0.29109735103256934
106t"refrigerator"tshelf channelt"refrigerator"t1.0t0.26308081184650645
107t"refrigerator"t"magnetic gasket"t"refrigerator"t1.0t0.17395083754635104
108t"refrigerator"t"storage door"t"refrigerator"t1.0t0.3750119181733173
109t"refrigerator"tfreezer doort"refrigerator"t1.0t0.45081631408410683
110t"refrigerator"tguard railt"refrigerator"t1.0t0.17601088919857585
111t"refrigerator"tcrispert"refrigerator"t1.0t0.14354299085862457
112t"refrigerator"tglass covert"refrigerator"t1.0t0.14149820509726355
113t"refrigerator"t"butter compartment"t"refrigerator"t1.0t0.4169775251179271
114t"refrigerator"t"thermostat control"t"refrigerator"t1.0t0.18103871576452563
115t"refrigerator"t"freezer compartment"t"refrigerator"t1.0t0.5380929959253712
116t"refrigerator"t"ice cube tray"t"refrigerator"t1.0t0.3063847812136236
117t"refrigerator"t"meat keeper"t"refrigerator"t1.0t0.2534265731518972
118t"refrigerator"t"door stop"t"refrigerator"t1.0t0.18710481587972716
119t"refrigerator"tshelft"refrigerator"t1.0t0.3403664329808913
120t"refrigerator"t"dairy compartment"t"refrigerator"t1.0t0.44753980378771074
121t"refrigerator"tdoor shelft"refrigerator"t1.0t0.36915046306472016
122t"refrigerator"tdrain hosetdishwashert0.0t0.1749059373339044
123t"refrigerator"t"overflow protection switch"tdishwashert0.0t0.16570157111308836
124t"refrigerator"t"tub"tdishwashert0.0t0.29983766858845035
125t"refrigerator"tpumptdishwashert0.0t0.18285193284698387
126t"refrigerator"t"gasket"tdishwashert0.0t0.15050284017139692
127t"refrigerator"t"water hose"tdishwashert0.0t0.12154280119919056
128t"refrigerator"t"heating element"tdishwashert0.0t0.22265143853803884
129t"refrigerator"tracktdishwashert0.0t0.20817653947039633
130t"refrigerator"t"cutlery basket"tdishwashert0.0t0.26597315675427174
131t"refrigerator"t"wash tower"tdishwashert0.0t0.1416687485099729
132t"refrigerator"t"motor"tdishwashert0.0t0.16417354585000354
133t"refrigerator"t"detergent dispenser"tdishwashert0.0t0.3865895526399831
134t"refrigerator"tslidetdishwashert0.0t0.13278447963879156
135t"refrigerator"t"leveling foot"tdishwashert0.0t0.04704176110352636
136t"refrigerator"t"insulating material"tdishwashert0.0t0.18730915001063045
137t"refrigerator"tspray armtdishwashert0.0t0.11715512740461285
138t"refrigerator"trinse-aid dispensertdishwashert0.0t0.237076512371965
139t"refrigerator"tlocktdoort0.0t0.10640318227246823
140t"refrigerator"tcornicetdoort0.0t0.07708742960003406
141t"refrigerator"t"hanging stile"tdoort0.0t0.1076924452067531
142t"refrigerator"t"entablature"tdoort0.0t0.08876221867620734
143t"refrigerator"t"top rail"tdoort0.0t0.09222275767564679
144t"refrigerator"tmiddle paneltdoort0.0t0.1083585963589581
145t"refrigerator"t"bottom rail"tdoort0.0t0.12924526488697613
146t"refrigerator"tpaneltdoort0.0t0.11371894117512092
147t"refrigerator"tjambtdoort0.0t0.14700506252306544
148t"refrigerator"tdoorknobtdoort0.0t0.40537955344320126
149t"refrigerator"t"threshold"tdoort0.0t0.16184874876371613
150t"refrigerator"t"weatherboard"tdoort0.0t0.16851162482297105
151t"refrigerator"tlock railtdoort0.0t0.1421357989609247
152t"refrigerator"t"shutting stile"tdoort0.0t0.16864302075185308
153t"refrigerator"theadertdoort0.0t0.12128062679368133
154t"refrigerator"tringt"mortise lock"t0.0t0.08498234103166068
155t"refrigerator"tkeywayt"mortise lock"t0.0t0.10372108256682142
156t"refrigerator"t"cotter pin"t"mortise lock"t0.0t0.12660102829612818
157t"refrigerator"tspringt"mortise lock"t0.0t0.08524734921443038
158t"refrigerator"t"rotor"t"mortise lock"t0.0t0.14607034447248915
159t"refrigerator"tcylinder caset"mortise lock"t0.0t0.14704576667729163
160t"refrigerator"tkeyt"mortise lock"t0.0t0.0996745186162176
161t"refrigerator"t"faceplate"t"mortise lock"t0.0t0.11150499252959435
162t"refrigerator"t"dead bolt"t"mortise lock"t0.0t0.1972348434248565
163t"refrigerator"tcylindert"mortise lock"t0.0t0.17019707355852862
164t"refrigerator"t"stator"t"mortise lock"t0.0t0.16245753611095518
165t"refrigerator"t"strike plate"t"mortise lock"t0.0t0.14009830393992548
166t"refrigerator"t"valve seat shaft"t"toilet"t0.0t0.13581839960074701
167t"refrigerator"t"tank lid"t"toilet"t0.0t0.3264320628930676
168t"refrigerator"tconical washert"toilet"t0.0t0.22798581145502092
169t"refrigerator"t"lift chain"t"toilet"t0.0t0.1419792757833542
170t"refrigerator"t"seat"t"toilet"t0.0t0.07308281268171467
171t"refrigerator"t"shutoff valve"t"toilet"t0.0t0.1733756709328413
172t"refrigerator"t"trip lever"t"toilet"t0.0t0.13669180067637635
173t"refrigerator"tball-cock supply valvet"toilet"t0.0t0.19836904332568409
174t"refrigerator"t"toilet bowl"t"toilet"t0.0t0.3064059973906736
175t"refrigerator"tflush handlet"toilet"t0.0t0.14569551560082017
176t"refrigerator"twax sealt"toilet"t0.0t0.11566216571283178
177t"refrigerator"t"tank ball"t"toilet"t0.0t0.205283140149565
178t"refrigerator"t"float ball"t"toilet"t0.0t0.06254641713408754
179t"refrigerator"t"filler tube"t"toilet"t0.0t0.22394976910680386
180t"refrigerator"t"waste pipe"t"toilet"t0.0t0.15332389267324578
181t"refrigerator"t"seat cover"t"toilet"t0.0t0.09096357703875604
182t"refrigerator"t"cold-water supply line"t"toilet"t0.0t0.18396916751966225
183t"refrigerator"t"overflow tube"t"toilet"t0.0t0.21150338040059263
184t"refrigerator"t"trap"t"toilet"t0.0t0.1001565446095286
185t"refrigerator"t"refill tube"t"toilet"t0.0t0.24659821724848127
186tdishwashertpillowtbedt0.0t0.14618286828979712
187tdishwashert"bolster"tbedt0.0t0.10013501488933196
188tdishwashert"mattress cover"tbedt0.0t0.17548782566527013
189tdishwashertlegtbedt0.0t0.10998899764446604
190tdishwashertbox springtbedt0.0t0.14093695397177086
191tdishwashertheadboardtbedt0.0t0.2749650032991512
192tdishwashert"mattress"tbedt0.0t0.26780732176093575
193tdishwashert"pillow protector"tbedt0.0t0.1530929060856871
194tdishwashert"elastic"tbedt0.0t0.07158906158514176
195tdishwashert"footboard"tbedt0.0t0.2159269921945597
196tdishwashert"switch"t"refrigerator"t0.0t0.16514929855185723
197tdishwashert"refrigerator compartment"t"refrigerator"t0.0t0.4127562930511003
198tdishwashert"egg tray"t"refrigerator"t0.0t0.29244833942863474
199tdishwashertshelf channelt"refrigerator"t0.0t0.22365830098028175
200tdishwashert"magnetic gasket"t"refrigerator"t0.0t0.09834352800009012
201tdishwashert"storage door"t"refrigerator"t0.0t0.24815855964176126
202tdishwashertfreezer doort"refrigerator"t0.0t0.3584784002547963
203tdishwashertguard railt"refrigerator"t0.0t0.14988028882045487
204tdishwashertcrispert"refrigerator"t0.0t0.21795897587407925
205tdishwashertglass covert"refrigerator"t0.0t0.14665790777207036
206tdishwashert"butter compartment"t"refrigerator"t0.0t0.26155425647386843
207tdishwashert"thermostat control"t"refrigerator"t0.0t0.20152410957928174
208tdishwashert"freezer compartment"t"refrigerator"t0.0t0.4031739284721914
209tdishwashert"ice cube tray"t"refrigerator"t0.0t0.26794231458771817
210tdishwashert"meat keeper"t"refrigerator"t0.0t0.28339254498911287
211tdishwashert"door stop"t"refrigerator"t0.0t0.21725462183872127
212tdishwashertshelft"refrigerator"t0.0t0.2314981650209107
213tdishwashert"dairy compartment"t"refrigerator"t0.0t0.25905829321095825
214tdishwashertdoor shelft"refrigerator"t0.0t0.2713870715582422
215tdishwashertdrain hosetdishwashert1.0t0.28658574893735844
216tdishwashert"overflow protection switch"tdishwashert1.0t0.17548842334143258
217tdishwashert"tub"tdishwashert1.0t0.31273410224149506
218tdishwashertpumptdishwashert1.0t0.22390595262287202
