troomt"object"t"subset"t"dataset_prob"tscore
0tbedtpillowtbedt1.0t0.7152085535911507
1tbedt"bolster"tbedt1.0t0.3161206286431813
2tbedt"mattress cover"tbedt1.0t0.5978084523754282
3tbedtlegtbedt1.0t0.4322011436478854
4tbedtbox springtbedt1.0t0.45008830039368464
5tbedtheadboardtbedt1.0t0.6510794320832671
6tbedt"mattress"tbedt1.0t0.7206447170017515
7tbedt"pillow protector"tbedt1.0t0.6103485636599241
8tbedt"elastic"tbedt1.0t0.31640292112852947
9tbedt"footboard"tbedt1.0t0.5622289868124277
10tbedt"switch"t"refrigerator"t0.0t0.35774753912534013
11tbedt"refrigerator compartment"t"refrigerator"t0.0t0.46287985063248405
12tbedt"egg tray"t"refrigerator"t0.0t0.5072812748205127
13tbedtshelf channelt"refrigerator"t0.0t0.4580433790034591
14tbedt"magnetic gasket"t"refrigerator"t0.0t0.30842695405365983
15tbedt"storage door"t"refrigerator"t0.0t0.48383017886233787
16tbedtfreezer doort"refrigerator"t0.0t0.5108376809580697
17tbedtguard railt"refrigerator"t0.0t0.4291474949465375
18tbedtcrispert"refrigerator"t0.0t0.2658471749381797
19tbedtglass covert"refrigerator"t0.0t0.45370531260377184
20tbedt"butter compartment"t"refrigerator"t0.0t0.3724280063796263
21tbedt"thermostat control"t"refrigerator"t0.0t0.37414330845715704
22tbedt"freezer compartment"t"refrigerator"t0.0t0.4216225893777654
23tbedt"ice cube tray"t"refrigerator"t0.0t0.4421891510388438
24tbedt"meat keeper"t"refrigerator"t0.0t0.38119170931683755
25tbedt"door stop"t"refrigerator"t0.0t0.4172302851252393
26tbedtshelft"refrigerator"t0.0t0.4704180769393169
27tbedt"dairy compartment"t"refrigerator"t0.0t0.36598640781112235
28tbedtdoor shelft"refrigerator"t0.0t0.517904754587485
29tbedtdrain hosetdishwashert0.0t0.428068423878133
30tbedt"overflow protection switch"tdishwashert0.0t0.34863314610401774
31tbedt"tub"tdishwashert0.0t0.5590743898300491
32tbedtpumptdishwashert0.0t0.41816539092334115
33tbedt"gasket"tdishwashert0.0t0.32686769510732716
34tbedt"water hose"tdishwashert0.0t0.47007761871416653
35tbedt"heating element"tdishwashert0.0t0.3568398420762847
36tbedtracktdishwashert0.0t0.3874497673918927
37tbedt"cutlery basket"tdishwashert0.0t0.4698672125637109
38tbedt"wash tower"tdishwashert0.0t0.48729514684082986
39tbedt"motor"tdishwashert0.0t0.3317866118235695
40tbedt"detergent dispenser"tdishwashert0.0t0.3005444956693485
41tbedtslidetdishwashert0.0t0.3898476176057194
42tbedt"leveling foot"tdishwashert0.0t0.4343659118935996
43tbedt"insulating material"tdishwashert0.0t0.3854269617025937
44tbedtspray armtdishwashert0.0t0.4473200734879773
45tbedtrinse-aid dispensertdishwashert0.0t0.3473708081456049
46tbedtlocktdoort0.0t0.3851753152902948
47tbedtcornicetdoort0.0t0.2825930980895469
48tbedt"hanging stile"tdoort0.0t0.4003752618001267
49tbedt"entablature"tdoort0.0t0.24088868186475543
50tbedt"top rail"tdoort0.0t0.43594171142798827
51tbedtmiddle paneltdoort0.0t0.3876268129294622
52tbedt"bottom rail"tdoort0.0t0.44342477142115366
53tbedtpaneltdoort0.0t0.3339430538782556
54tbedtjambtdoort0.0t0.2815931356278809
55tbedtdoorknobtdoort0.0t0.3904786511452576
56tbedt"threshold"tdoort0.0t0.31524698148576125
57tbedt"weatherboard"tdoort0.0t0.35236955262689373
58tbedtlock railtdoort0.0t0.4290814930840432
59tbedt"shutting stile"tdoort0.0t0.38363989150014416
60tbedtheadertdoort0.0t0.29999031065207316
61tbedtringt"mortise lock"t0.0t0.32963173110453586
62tbedtkeywayt"mortise lock"t0.0t0.2305953190795568
63tbedt"cotter pin"t"mortise lock"t0.0t0.40353901919270474
64tbedtspringt"mortise lock"t0.0t0.3738284145442738
65tbedt"rotor"t"mortise lock"t0.0t0.2788791627968449
66tbedtcylinder caset"mortise lock"t0.0t0.42485891611590393
67tbedtkeyt"mortise lock"t0.0t0.26359204057494706
68tbedt"faceplate"t"mortise lock"t0.0t0.31621301645778993
69tbedt"dead bolt"t"mortise lock"t0.0t0.4734835650066546
70tbedtcylindert"mortise lock"t0.0t0.3878086047977668
71tbedt"stator"t"mortise lock"t0.0t0.19778801936794552
72tbedt"strike plate"t"mortise lock"t0.0t0.41971029577806684
73tbedt"valve seat shaft"t"toilet"t0.0t0.4681009918099612
74tbedt"tank lid"t"toilet"t0.0t0.38496244675213653
75tbedtconical washert"toilet"t0.0t0.37799981064892596
76tbedt"lift chain"t"toilet"t0.0t0.38092400327036946
77tbedt"seat"t"toilet"t0.0t0.48629929624793433
78tbedt"shutoff valve"t"toilet"t0.0t0.3162005441554744
79tbedt"trip lever"t"toilet"t0.0t0.4124180466374725
80tbedtball-cock supply valvet"toilet"t0.0t0.32546015824205504
81tbedt"toilet bowl"t"toilet"t0.0t0.504749140969707
82tbedtflush handlet"toilet"t0.0t0.3872483460029592
83tbedtwax sealt"toilet"t0.0t0.3271424530011842
84tbedt"tank ball"t"toilet"t0.0t0.45752942534691005
85tbedt"float ball"t"toilet"t0.0t0.44148413453903
86tbedt"filler tube"t"toilet"t0.0t0.4289440318761313
87tbedt"waste pipe"t"toilet"t0.0t0.38746144759803836
88tbedt"seat cover"t"toilet"t0.0t0.4963480951981616
89tbedt"cold-water supply line"t"toilet"t0.0t0.4144160866110941
90tbedt"overflow tube"t"toilet"t0.0t0.46257594417453063
91tbedt"trap"t"toilet"t0.0t0.417651341078079
92tbedt"refill tube"t"toilet"t0.0t0.4025309010117563
93t"refrigerator"tpillowtbedt0.0t0.39888025454888476
94t"refrigerator"t"bolster"tbedt0.0t0.23624861394101837
95t"refrigerator"t"mattress cover"tbedt0.0t0.4302107187953029
96t"refrigerator"tlegtbedt0.0t0.30210412789665153
97t"refrigerator"tbox springtbedt0.0t0.4120218840205526
98t"refrigerator"theadboardtbedt0.0t0.36396299491944734
99t"refrigerator"t"mattress"tbedt0.0t0.4354567219947677
100t"refrigerator"t"pillow protector"tbedt0.0t0.3855684765799446
101t"refrigerator"t"elastic"tbedt0.0t0.2652126680017433
102t"refrigerator"t"footboard"tbedt0.0t0.28796925372706916
103t"refrigerator"t"switch"t"refrigerator"t1.0t0.29000011533957315
104t"refrigerator"t"refrigerator compartment"t"refrigerator"t1.0t0.8091686835418935
105t"refrigerator"t"egg tray"t"refrigerator"t1.0t0.4662807020518899
106t"refrigerator"tshelf channelt"refrigerator"t1.0t0.447856102790672
107t"refrigerator"t"magnetic gasket"t"refrigerator"t1.0t0.4494578743087312
108t"refrigerator"t"storage door"t"refrigerator"t1.0t0.5669560291984439
109t"refrigerator"tfreezer doort"refrigerator"t1.0t0.7103563360407175
110t"refrigerator"tguard railt"refrigerator"t1.0t0.3492584366568009
111t"refrigerator"tcrispert"refrigerator"t1.0t0.44178868184211373
112t"refrigerator"tglass covert"refrigerator"t1.0t0.45561999624655364
113t"refrigerator"t"butter compartment"t"refrigerator"t1.0t0.5004898289724569
114t"refrigerator"t"thermostat control"t"refrigerator"t1.0t0.45014644105851037
115t"refrigerator"t"freezer compartment"t"refrigerator"t1.0t0.7329690882898343
116t"refrigerator"t"ice cube tray"t"refrigerator"t1.0t0.5002143938689417
117t"refrigerator"t"meat keeper"t"refrigerator"t1.0t0.43420647435691917
118t"refrigerator"t"door stop"t"refrigerator"t1.0t0.3977411660735155
119t"refrigerator"tshelft"refrigerator"t1.0t0.5250116016230462
120t"refrigerator"t"dairy compartment"t"refrigerator"t1.0t0.4600195675774159
121t"refrigerator"tdoor shelft"refrigerator"t1.0t0.5549659353992842
122t"refrigerator"tdrain hosetdishwashert0.0t0.4015428327507383
123t"refrigerator"t"overflow protection switch"tdishwashert0.0t0.3349295916924173
124t"refrigerator"t"tub"tdishwashert0.0t0.4964127686555785
125t"refrigerator"tpumptdishwashert0.0t0.37341439678580146
126t"refrigerator"t"gasket"tdishwashert0.0t0.3996773698375915
127t"refrigerator"t"water hose"tdishwashert0.0t0.43612275247472715
128t"refrigerator"t"heating element"tdishwashert0.0t0.36133171949895576
129t"refrigerator"tracktdishwashert0.0t0.4670852959595348
130t"refrigerator"t"cutlery basket"tdishwashert0.0t0.4128399499886752
131t"refrigerator"t"wash tower"tdishwashert0.0t0.4159615888312941
132t"refrigerator"t"motor"tdishwashert0.0t0.4123802842506348
133t"refrigerator"t"detergent dispenser"tdishwashert0.0t0.4686276414780868
134t"refrigerator"tslidetdishwashert0.0t0.29543573648719323
135t"refrigerator"t"leveling foot"tdishwashert0.0t0.2709148422961601
136t"refrigerator"t"insulating material"tdishwashert0.0t0.36248934390747045
137t"refrigerator"tspray armtdishwashert0.0t0.34085250753708496
138t"refrigerator"trinse-aid dispensertdishwashert0.0t0.5114601963838057
139t"refrigerator"tlocktdoort0.0t0.3628102952373624
140t"refrigerator"tcornicetdoort0.0t0.16186086661870247
141t"refrigerator"t"hanging stile"tdoort0.0t0.31204956159719477
142t"refrigerator"t"entablature"tdoort0.0t0.18711031901060451
143t"refrigerator"t"top rail"tdoort0.0t0.3328823615982785
144t"refrigerator"tmiddle paneltdoort0.0t0.3383487308541139
145t"refrigerator"t"bottom rail"tdoort0.0t0.316250512006045
146t"refrigerator"tpaneltdoort0.0t0.29423368499320257
147t"refrigerator"tjambtdoort0.0t0.24388696370613155
148t"refrigerator"tdoorknobtdoort0.0t0.4028833499317138
149t"refrigerator"t"threshold"tdoort0.0t0.20887814993642673
150t"refrigerator"t"weatherboard"tdoort0.0t0.18335727577612068
151t"refrigerator"tlock railtdoort0.0t0.3620845987156679
152t"refrigerator"t"shutting stile"tdoort0.0t0.29945700971468875
153t"refrigerator"theadertdoort0.0t0.2155771518071195
154t"refrigerator"tringt"mortise lock"t0.0t0.2909343060340127
155t"refrigerator"tkeywayt"mortise lock"t0.0t0.19551238763051063
156t"refrigerator"t"cotter pin"t"mortise lock"t0.0t0.2634208756767418
157t"refrigerator"tspringt"mortise lock"t0.0t0.3033128227856146
158t"refrigerator"t"rotor"t"mortise lock"t0.0t0.2785143839715146
159t"refrigerator"tcylinder caset"mortise lock"t0.0t0.40129602221443306
160t"refrigerator"tkeyt"mortise lock"t0.0t0.24782050962034163
161t"refrigerator"t"faceplate"t"mortise lock"t0.0t0.3626002679000794
162t"refrigerator"t"dead bolt"t"mortise lock"t0.0t0.3286243419539683
163t"refrigerator"tcylindert"mortise lock"t0.0t0.3936740079622304
164t"refrigerator"t"stator"t"mortise lock"t0.0t0.2373275532207268
165t"refrigerator"t"strike plate"t"mortise lock"t0.0t0.382537126612297
166t"refrigerator"t"valve seat shaft"t"toilet"t0.0t0.3436651377597132
167t"refrigerator"t"tank lid"t"toilet"t0.0t0.46709705491196585
168t"refrigerator"tconical washert"toilet"t0.0t0.43487998296869596
169t"refrigerator"t"lift chain"t"toilet"t0.0t0.3358191551805596
170t"refrigerator"t"seat"t"toilet"t0.0t0.3095095615741218
171t"refrigerator"t"shutoff valve"t"toilet"t0.0t0.38849609893980697
172t"refrigerator"t"trip lever"t"toilet"t0.0t0.3851802365618617
